측정일시	측정소명	이산화질소농도(ppm)	오존농도(ppm)	일산화탄소농도(ppm)	아황산가스(ppm)	미세먼지(ug/m^2)	초미세먼지(ug/m^2)
20160728	금천구	0.022	0.047	0.5	0.003	51	38
20160728	양천구	0.02	0.048	0.3	0.003	56	32
20160728	노원구	0.015	0.043	0.5	0.006	45	36
20160728	강남대로	0.066	0.019	0.7	0.002	70	48
20160728	홍릉로	0.043	0.022	0.8	0.006	53	36
20160727	신촌로	0.034	0.007	0.8	0.006	38	23
20160727	동작대로	0.04	0.009	0.5	0.004	48	35
20160727	종로구	0.02	0.016	0.3	0.005	32	24
20160727	마포구	0.012	0.017	0.6	0.004	38	27
20160727	강북구	0.02	0.019	0.3	0.004	36	28
20160727	성북구	0.026	0.009	0.4	0.005	37	21
20160727	영등포구	0.015	0.023	0.4	0.003	36	22
20160727	화랑로	0.031	0.103	0.5	0.004	39	24
20160727	관악구	0.016	0.024	0.4	0.006	39	27
20160727	공항대로	0.019	0.01	0.4	0.004	40	27
20160727	노원구	0.018	0.013	0.4	0.006	31	24
20160727	강동구	0.029	0.011	0.4	0.004	35	24
20160727	홍릉로	0.036	0.007	0.6	0.007	38	25
20160727	강남대로	0.048	0.009	0.6	0.004	41	28
20160727	동대문구	0.017	0.015	0.3	0.005	33	22
20160727	강남구	0.017	0.014	0.3	0.005	47	24
20160727	도봉구	0.02	0.015	0.3	0.004	31	21
20160727	서초구	0.015	0.026	0.3	0.005	33	22
20160727	강서구	0.013	0.013	0.2	0.005	35	22
20160727	금천구	0.02	0.018	0.3	0.004	34	23
20160727	동작구	0.015	0.019	0.3	0.004	19	12
20160727	천호대로	0.031	0.013	0.4	0.003	32	22
20160727	성동구	0.021	0.012	0.3	0.005	35	23
20160727	서대문구	0.015	0.019	0.4	0.004	31	18
20160727	광진구	0.024	0.013	0.6	0.003	46	29
20160727	양천구	0.016	0.022	0.2	0.004	37	22
20160727	한강대로	0.041	0.008	0.6	0.005	53	26
20160727	은평구	0.021	0.014	0.4	0.004	33	20
20160727	중구	0.02	0.01	0.3	0.003	34	23
20160727	도산대로	0.036	0.011	0.7	0.005	33	25
20160727	용산구	0.018	0.016	0.2	0.004	39	26
20160727	청계천로	0.036	0.012	0.3	0.009	34	25
20160727	중랑구	0.023	0.011	0.4	0.006	34	25
20160727	구로구	0.014	0.033	0.2	0.004	34	22
20160727	송파구	0.021	0.006	0.4	0.005	31	23
20160727	영등포로	0.043	0.006	0.5	0.007	39	23
20160727	종로	0.04	0.009	0.4	0.005	40	21
20160727	정릉로	0.011	0.021	0.2	0.005	33	
20160727	강변북로	0.041	0.006	0.4	0.005	39	23
20160726	강서구	0.014	0.009	0.2	0.005	32	21
20160726	중랑구	0.022	0.011	0.3	0.006	33	25
20160726	구로구	0.013	0.026	0.2	0.004	33	24
20160726	동작대로	0.04	0.008	0.5	0.004	48	36
20160726	광진구	0.025	0.012	0.5	0.004	47	29
20160726	금천구	0.021	0.016	0.3	0.004	33	23
20160726	성동구	0.022	0.011	0.3	0.006	36	23
20160726	강변북로	0.046	0.005	0.4	0.005	40	24
20160726	마포구	0.013	0.014	0.5	0.004	35	26
20160726	동작구	0.016	0.016	0.2	0.004	20	13
20160726	노원구	0.02	0.01	0.4	0.007	31	25
20160726	강남구	0.017	0.014	0.3	0.005	35	25
20160726	성북구	0.025	0.009	0.4	0.005	36	24
20160726	양천구	0.016	0.019	0.2	0.004	37	23
20160726	강북구	0.023	0.013	0.3	0.004	33	27
20160726	영등포구	0.015	0.024	0.4	0.003	35	23
20160726	강동구	0.028	0.011	0.3	0.004	34	25
20160726	영등포로	0.046	0.006	0.5	0.007	34	25
20160726	청계천로	0.034	0.011	0.3	0.008	33	25
20160726	한강대로	0.04	0.008	0.5	0.005	48	27
20160726	화랑로	0.032	0.013	0.5	0.004	38	28
20160726	서초구	0.018	0.025	0.3	0.005	33	23
20160726	천호대로	0.029	0.013	0.4	0.003	37	25
20160726	공항대로	0.022	0.007	0.4	0.004	38	28
20160726	관악구	0.017	0.023	0.3	0.006	38	26
20160726	서대문구	0.016	0.016	0.3	0.004	32	19
20160726	송파구	0.018	0.014	0.4	0.005	32	23
20160726	강남대로	0.047	0.007	0.6	0.006	43	27
20160726	신촌로	0.034	0.006	0.8	0.006	30	27
20160726	홍릉로	0.034	0.007	0.6	0.007	34	24
20160726	중구	0.023	0.011	0.2	0.003	33	23
20160726	종로구	0.02	0.014	0.2	0.005	32	22
20160726	용산구	0.018	0.013	0.2	0.004	37	26
20160726	종로	0.039	0.008	0.4	0.005	36	21
20160726	도산대로	0.034	0.011	0.6	0.005	33	25
20160726	은평구	0.022	0.011	0.3	0.004	35	18
20160726	정릉로	0.011	0.019	0.2	0.004	30	
20160726	동대문구	0.016	0.014	0.2	0.005	31	22
20160726	도봉구	0.021	0.011	0.3	0.005	33	23
20160725	금천구	0.023	0.022	0.3	0.004	44	31
20160725	서초구	0.021	0.038	0.3	0.006	42	28
20160725	동작구	0.018	0.022	0.2	0.004	25	16
20160725	영등포로	0.055	0.007	0.5	0.007	43	29
20160725	중구	0.026	0.017	0.2	0.004	41	29
20160725	공항대로	0.027	0.008	0.5	0.005	49	35
20160725	강남대로	0.055	0.008	0.6	0.007	52	35
20160725	강서구	0.018	0.013	0.2	0.005	41	28
20160725	강북구	0.025	0.022	0.4	0.005	54	42
20160725	영등포구	0.019	0.026	0.4	0.003	42	28
20160725	천호대로	0.038	0.015	0.4	0.003	40	29
20160725	강동구	0.036	0.012	0.3	0.004	41	31
20160725	신촌로	0.039	0.006	0.9	0.007	46	29
20160725	종로	0.039	0.015	1.2	0.005	46	26
20160725	관악구	0.021	0.027	0.4	0.007	49	35
20160725	홍릉로	0.042	0.008	0.7	0.007	49	35
20160725	도산대로	0.037	0.017	0.6	0.005	40	30
20160725	송파구	0.023	0.014	0.4	0.004	37	29
20160725	중랑구	0.03	0.012	0.4	0.006	43	33
20160725	정릉로	0.015	0.021	0.3	0.004	43	
20160725	동작대로	0.043	0.009	0.5	0.005	53	40
20160725	노원구	0.023	0.016	0.4	0.006	47	39
20160725	종로구	0.026	0.016	0.3	0.006	46	35
20160725	한강대로	0.045	0.012	0.6	0.005	50	32
20160725	청계천로	0.039	0.015	0.3	0.007	42	32
20160725	화랑로	0.042		0.5	0.004	45	35
20160725	마포구	0.026	0.03	0.8	0.005	45	35
20160725	용산구	0.023	0.018	0.2	0.005	47	33
20160725	강변북로	0.055	0.005	0.4	0.005	49	28
20160725	성북구	0.027	0.012	0.4	0.005	48	27
20160725	도봉구	0.024	0.014	0.3	0.004	43	31
20160725	구로구	0.015	0.016	0.2	0.006	39	28
20160725	서대문구	0.019	0.019	0.3	0.002	42	23
20160725	강남구	0.02	0.021	0.3	0.005	42	32
20160725	은평구	0.023	0.014	0.3	0.004	46	24
20160725	동대문구	0.024	0.015	0.3	0.006	42	30
20160725	성동구	0.026	0.016	0.2	0.006	41	29
20160725	양천구	0.019	0.027	0.3	0.005	47	28
20160725	광진구	0.028	0.018	0.5	0.004	60	39
20160724	영등포로	0.043	0.007	0.4	0.006	38	25
20160724	동작대로	0.038	0.03	0.6	0.005	51	39
20160724	강변북로	0.042	0.005	0.4	0.005	42	23
20160724	한강대로	0.038	0.011	0.5	0.005	43	25
20160724	동대문구	0.017	0.014	0.3	0.005	35	24
20160724	금천구	0.016	0.025	0.3	0.004	38	24
20160724	강남대로	0.045	0.01	0.5	0.007	43	30
20160724	청계천로	0.028	0.015	0.2	0.007	36	24
20160724	종로	0.027	0.014	1.6	0.004	39	26
20160724	용산구	0.018	0.015	0.2	0.004	43	27
20160724	성동구	0.021	0.013	0.3	0.005	37	24
20160724	은평구	0.02	0.012	0.3	0.004	35	20
20160724	관악구	0.014	0.019	0.4	0.006	44	29
20160724	정릉로	0.011	0.097	0.3	0.005	39	
20160724	화랑로	0.034	0.278	0.5	0.003	39	27
20160724	천호대로	0.034	0.015	0.4	0.003	42	28
20160724	양천구	0.014	0.026	0.3	0.004	39	22
20160724	송파구	0.021	0.015	0.4	0.004	34	26
20160724	서대문구	0.016	0.018	0.3	0.003	36	21
20160724	강동구	0.034	0.009	0.4	0.003	41	27
20160724	신촌로	0.038	0.005	1	0.006	51	29
20160724	도산대로	0.033	0.014	0.6	0.004	36	24
20160724	공항대로	0.021	0.008	0.4	0.004	41	27
20160724	홍릉로	0.032	0.009	0.6	0.006	44	31
20160724	강서구	0.014	0.013	0.2	0.005	34	21
20160724	종로구	0.02	0.016	0.2	0.005	39	27
20160724	성북구	0.024	0.008	0.4	0.004	39	25
20160724	노원구	0.022	0.009	0.4	0.006	44	34
20160724	강남구	0.017	0.017	0.3	0.004	37	28
20160724	광진구	0.025	0.015	0.5	0.004	52	33
20160724	강북구	0.019	0.02	0.3	0.003	49	37
20160724	구로구	0.012	0.051	0.2	0.005	35	23
20160724	도봉구	0.02	0.012	0.4	0.004	35	24
20160724	중랑구	0.023	0.012	0.3	0.005	40	27
20160724	마포구	0.021	0.031	0.8	0.004	42	29
20160724	중구	0.019	0.014	0.2	0.003	35	23
20160724	서초구	0.02	0.037	0.3	0.005	40	23
20160724	동작구	0.015	0.021	0.2	0.004	21	13
20160724	영등포구	0.013	0.026	0.4	0.003	36	22
20160723	홍릉로	0.048	0.015	0.7	0.006	44	30
20160723	송파구	0.024	0.031	0.4	0.003	39	29
20160723	마포구	0.026	0.03	0.7	0.005	43	30
20160723	강서구	0.016	0.022	0.3	0.005	38	24
20160723	영등포구	0.018	0.036	0.4	0.003	43	27
20160723	성동구	0.031	0.018	0.3	0.005	46	28
20160723	청계천로	0.046	0.018	0.3	0.008	40	29
20160723	공항대로	0.028	0.014	0.5	0.004	44	28
20160723	도봉구	0.028	0.021	0.4	0.002	41	27
20160723	동작대로	0.053	0.03	0.7	0.006	57	44
20160723	양천구	0.017	0.039	0.4	0.005	37	22
20160723	영등포로	0.059	0.011	0.5	0.007	46	28
20160723	강변북로	0.061	0.007	0.4	0.005	47	27
20160723	한강대로	0.049	0.017	0.6	0.005	57	32
20160723	금천구	0.025	0.032	0.4	0.004	40	26
20160723	종로	0.048	0.012	1.3	0.004	44	28
20160723	강동구	0.031	0.026	0.4	0.004	48	30
20160723	종로구	0.024	0.024	0.3	0.005	42	29
20160723	광진구	0.033	0.025	0.5	0.004	42	27
20160723	노원구	0.024	0.027	0.4	0.006	40	30
20160723	강남구	0.025	0.025	0.3	0.004	41	30
20160723	정릉로	0.016	0.07	0.4	0.004	48	
20160723	화랑로	0.051	0.091	0.7	0.004	49	32
20160723	천호대로	0.037	0.027	0.4	0.003	43	25
20160723	도산대로	0.048	0.017	0.8	0.005	43	28
20160723	중랑구	0.028	0.025	0.4	0.005	45	30
20160723	구로구	0.014	0.055	0.3	0.006	41	27
20160723	은평구	0.023	0.023	0.3	0.004	41	24
20160723	성북구	0.033	0.017	0.5	0.004	45	24
20160723	동작구	0.022	0.027	0.3	0.004	24	15
20160723	동대문구	0.022	0.023	0.3	0.005	40	28
20160723	신촌로						
20160723	관악구	0.02	0.026	0.4	0.006	45	30
20160723	중구	0.027	0.023	0.3	0.003	43	28
20160723	서대문구	0.017	0.03	0.3	0.004	41	23
20160723	강북구	0.027	0.029	0.4	0.003	41	30
20160723	강남대로	0.065	0.012	0.6	0.006	51	34
20160723	서초구	0.026	0.034	0.4	0.005	41	27
20160723	용산구	0.024	0.025	0.3	0.004	45	30
20160722	홍릉로	0.042	0.027	0.5	0.006	34	22
20160722	청계천로	0.049	0.026	0.3	0.008	34	24
20160722	강변북로	0.073	0.008	0.5	0.005	43	24
20160722	정릉로	0.022	0.047	0.4	0.006	45	
20160722	종로구	0.025	0.029	0.3	0.004	33	22
20160722	중랑구	0.024	0.035	0.3	0.005	38	25
20160722	도산대로	0.05	0.024	0.8	0.004	37	25
20160722	노원구	0.017	0.044	0.4	0.005	27	20
20160722	강남대로	0.074	0.016	0.7	0.006	47	32
20160722	영등포로	0.063	0.008	0.4	0.006	42	26
20160722	천호대로	0.034	0.029	0.4	0.003	32	21
20160722	한강대로	0.047	0.028	0.5	0.004	51	28
20160722	공항대로	0.035	0.019	0.5	0.004	43	25
20160722	금천구	0.025	0.046	0.4	0.003	35	23
20160722	광진구	0.028	0.035	0.5	0.004	32	21
20160722	화랑로	0.065	0.028	0.7	0.004	44	24
20160722	서대문구	0.017	0.039	0.3	0.003	40	19
20160722	서초구	0.026	0.037	0.3	0.004	29	23
20160722	성동구	0.031	0.024	0.3	0.005	41	24
20160722	양천구	0.025	0.047	0.4	0.003	31	18
20160722	관악구	0.028	0.032	0.4	0.005	38	25
20160722	강남구	0.026	0.032	0.3	0.004	38	24
20160722	강서구	0.021	0.032	0.3	0.005	39	22
20160722	동작구	0.025	0.035	0.3	0.004	21	12
20160722	도봉구	0.02	0.041	0.3	0.004	37	24
20160722	강동구	0.026	0.031	0.3	0.004	36	23
20160722	구로구	0.019	0.04	0.3	0.004	42	27
20160722	은평구	0.023	0.037	0.3	0.004	36	19
20160722	중구	0.033	0.028	0.4	0.003	40	25
20160722	동작대로	0.064	0.027	0.6	0.005	54	38
20160722	신촌로	0.022	0.012	0.9	0.005	37	19
20160722	강북구	0.024	0.045	0.4	0.003	33	23
20160722	성북구	0.03	0.029	0.5	0.004	42	25
20160722	영등포구	0.025	0.041	0.4	0.003	43	26
20160722	동대문구	0.021	0.032	0.3	0.005	36	23
20160722	마포구	0.027	0.038	0.6	0.004	35	24
20160722	용산구	0.024	0.037	0.3	0.004	35	23
20160722	송파구	0.02	0.038	0.3	0.005	32	23
20160722	종로	0.06	0.015	1.1	0.004	37	20
20160721	서대문구	0.019	0.038	0.4	0.003	35	17
20160721	종로	0.068	0.014	1	0.005	33	19
20160721	도봉구	0.022	0.036	0.4	0.003	31	18
20160721	관악구	0.026	0.034	0.4	0.005	33	22
20160721	홍릉로	0.038	0.027	0.5	0.006	28	19
20160721	청계천로	0.052	0.025	0.4	0.008	31	22
20160721	신촌로	0.001	0.009		0.003	11	3
20160721	은평구	0.024	0.035	0.3	0.004	32	18
20160721	서초구	0.027	0.037	0.4	0.004	30	19
20160721	화랑로	0.06	0.018	0.7	0.004	38	21
20160721	강동구	0.022	0.031	0.4	0.004	31	20
20160721	정릉로	0.03	0.034	0.5	0.007	46	
20160721	송파구	0.018	0.038	0.4	0.004	29	19
20160721	강서구	0.027	0.03	0.3	0.005	35	20
20160721	종로구	0.027	0.029	0.3	0.004	28	18
20160721	동대문구	0.022	0.031	0.4	0.005	31	20
20160721	구로구	0.017	0.047	0.3	0.004	36	23
20160721	성동구	0.028	0.025	0.3	0.005	36	22
20160721	천호대로	0.03	0.03	0.4	0.003	25	16
20160721	노원구	0.017	0.039	0.4	0.006	22	15
20160721	광진구	0.028	0.032	0.5	0.004	30	18
20160721	강남구	0.026	0.031	0.4	0.004	32	22
20160721	강북구	0.023	0.041	0.4	0.003	24	17
20160721	영등포구	0.022	0.045	0.4	0.003	37	22
20160721	영등포로	0.059	0.02	0.4	0.006	38	23
20160721	중구	0.04	0.026	0.4	0.003	37	23
20160721	성북구	0.032	0.025	0.5	0.004	35	17
20160721	중랑구	0.021	0.033	0.3	0.005	34	21
20160721	금천구	0.021	0.047	0.4	0.003	28	18
20160721	용산구	0.022	0.039	0.3	0.004	32	20
20160721	동작구	0.027	0.034	0.3	0.004	19	12
20160721	도산대로	0.044	0.027	0.9	0.004	33	22
20160721	강남대로	0.081	0.014	0.7	0.007	43	29
20160721	마포구	0.031	0.038	0.6	0.004	31	21
20160721	양천구	0.028	0.046	0.4	0.003	26	16
20160721	공항대로	0.039	0.018	0.5	0.004	40	24
20160721	동작대로	0.065	0.024	0.6	0.005	46	32
20160721	한강대로	0.047	0.028	0.5	0.005	50	25
20160721	강변북로	0.069	0.009	0.5	0.005	39	22
20160720	성동구	0.027	0.027	0.3	0.006	39	24
20160720	정릉로	0.029	0.042	0.5	0.007		
20160720	성북구	0.036	0.027	0.5	0.004	43	26
20160720	종로구	0.028	0.029	0.4	0.004	32	22
20160720	홍릉로	0.043	0.027	0.6	0.007	32	22
20160720	화랑로	0.061	0.021	0.7	0.004	43	23
20160720	중랑구	0.021	0.035	0.3	0.005	35	21
20160720	강서구	0.033	0.031	0.4	0.005	43	24
20160720	강동구	0.023	0.032	0.4	0.003	36	23
20160720	영등포로	0.063	0.019	0.5	0.006	47	28
20160720	청계천로	0.056	0.026	0.4	0.008	33	24
20160720	도산대로	0.052	0.026	1	0.004	40	25
20160720	마포구	0.036	0.04	0.7	0.003	36	24
20160720	강남대로	0.09	0.012	0.7	0.005	55	34
20160720	서초구	0.033	0.036	0.5	0.004	32	24
20160720	공항대로	0.046	0.016	0.6	0.004	54	32
20160720	도봉구	0.021	0.044	0.3	0.003	34	21
20160720	천호대로	0.035	0.028	0.4	0.004	31	20
20160720	강변북로	0.072	0.009	0.5	0.005	44	24
20160720	서대문구	0.02	0.044	0.4	0.002	38	19
20160720	은평구	0.023	0.042	0.4	0.004	36	21
20160720	동작대로						
20160720	한강대로	0.051	0.03	0.6	0.004	57	28
20160720	중구	0.043	0.028	0.5	0.002	42	26
20160720	구로구	0.029	0.049	0.5	0.004	47	28
20160720	양천구	0.04	0.043	0.5	0.003	36	20
20160720	관악구	0.036	0.032	0.5	0.004	42	26
20160720	강북구	0.026	0.042	0.4	0.003	28	19
20160720	강남구	0.028	0.032	0.4	0.004	39	24
20160720	동작구	0.033	0.035	0.4	0.004	25	15
20160720	영등포구	0.031	0.041	0.5	0.003	47	25
20160720	광진구	0.024	0.037	0.5	0.004	36	21
20160720	동대문구	0.023	0.032	0.4	0.005	35	23
20160720	종로	0.068	0.014	0.9	0.004	32	18
20160720	송파구	0.021	0.036	0.4	0.004	34	23
20160720	노원구	0.023	0.038	0.4	0.006	25	18
20160720	신촌로						
20160720	금천구	0.03	0.044	0.5	0.003	38	25
20160720	용산구	0.021	0.041	0.3	0.004	35	22
20160719	마포구	0.036	0.039	0.7	0.004	36	24
20160719	종로구	0.027	0.029	0.4	0.004	34	20
20160719	강남구	0.034	0.03	0.4	0.004	40	24
20160719	청계천로	0.055	0.026	0.4	0.009	35	25
20160719	강동구	0.029	0.025	0.4	0.004	39	22
20160719	종로	0.062	0.015	0.7	0.004	35	19
20160719	화랑로	0.055	0.021	0.7	0.003	41	23
20160719	서초구	0.042	0.028	0.5	0.004	39	23
20160719	도봉구	0.023	0.043	0.4	0.004	32	19
20160719	동대문구	0.028	0.028	0.4	0.005	35	22
20160719	성동구	0.031	0.026	0.4	0.006	39	23
20160719	중구	0.041	0.031	0.4	0.002	39	24
20160719	금천구	0.035	0.047	0.5	0.003	37	23
20160719	광진구	0.031	0.03	0.6	0.003	37	19
20160719	관악구	0.039	0.033	0.6	0.005	42	26
20160719	신촌로						
20160719	노원구	0.025	0.033	0.4	0.006	24	17
20160719	성북구	0.033	0.027	0.5	0.005	42	22
20160719	중랑구	0.022	0.031	0.3	0.005	32	19
20160719	도산대로	0.06	0.023	1.1	0.004	41	26
20160719	영등포로	0.061	0.022	0.5	0.007	43	27
20160719	영등포구	0.032	0.043	0.5	0.004	44	25
20160719	강남대로	0.092	0.013	0.8	0.005	55	33
20160719	홍릉로	0.045	0.025	0.6	0.006	33	21
20160719	용산구	0.025	0.037	0.3	0.004	38	23
20160719	송파구	0.026	0.032	0.4	0.004	34	22
20160719	동작구	0.035	0.037	0.5	0.004	27	15
20160719	정릉로	0.029	0.035	0.4	0.007		
20160719	구로구	0.027	0.06	0.5	0.005	40	25
20160719	강변북로	0.075	0.007	0.5	0.005	47	24
20160719	동작대로	0.079	0.022	0.8	0.005	61	37
20160719	천호대로	0.045	0.021	0.6	0.004	33	23
20160719	서대문구	0.02	0.042	0.4	0.003	37	18
20160719	한강대로	0.056	0.027	0.6	0.005	51	26
20160719	공항대로	0.04	0.018	0.6	0.004	50	27
20160719	강북구	0.026	0.04	0.4	0.003	28	19
20160719	강서구	0.026	0.034	0.4	0.005	39	22
20160719	양천구	0.032	0.048	0.5	0.003	34	18
20160719	은평구	0.024	0.036	0.3	0.004	35	19
20160718	한강대로	0.04	0.014	0.5	0.005	34	19
20160718	공항대로	0.03	0.01	0.5	0.005	35	19
20160718	종로구	0.021	0.016	0.3	0.005	26	14
20160718	홍릉로	0.041	0.01	0.7	0.007	30	20
20160718	서대문구	0.018	0.02	0.3	0.004	27	13
20160718	서초구	0.028	0.017	0.4	0.005	33	17
20160718	구로구	0.021	0.026	0.4	0.007	28	17
20160718	정릉로	0.016	0.029	0.3	0.008		
20160718	광진구	0.032	0.014	0.6	0.003	33	18
20160718	노원구	0.019	0.019	0.4	0.006	22	16
20160718	도봉구	0.02	0.022	0.3	0.004	26	15
20160718	양천구	0.025	0.022	0.4	0.005	23	12
20160718	동대문구	0.023	0.015	0.4	0.006	27	17
20160718	강북구	0.023	0.021	0.4	0.004	22	16
20160718	동작대로	0.052	0.014	0.5	0.007	44	28
20160718	종로	0.031	0.012	0.5	0.004	27	16
20160718	강남대로	0.063	0.008	0.7	0.007	37	21
20160718	도산대로	0.038	0.011	0.8	0.005	30	19
20160718	마포구	0.027	0.019	0.5	0.005	27	17
20160718	천호대로	0.04	0.01	0.6	0.004	32	19
20160718	관악구	0.028	0.017	0.4	0.007	32	19
20160718	강서구	0.021	0.015	0.3	0.006	27	14
20160718	송파구	0.027	0.015	0.4	0.004	27	18
20160718	강동구	0.032	0.012	0.4	0.004	31	19
20160718	영등포구	0.024	0.027	0.4	0.004	32	14
20160718	중랑구	0.028	0.014	0.4	0.006	30	19
20160718	동작구	0.026	0.019	0.3	0.004	21	13
20160718	강남구	0.028	0.015	0.3	0.005	29	18
20160718	신촌로	0.028	0.007	0.6	0.005	38	20
20160718	영등포로	0.049	0.008	0.5	0.008	30	19
20160718	금천구	0.027	0.022	0.4	0.005	25	16
20160718	청계천로	0.036	0.015	0.3	0.007	27	18
20160718	용산구	0.025	0.014	0.3	0.005	30	18
20160718	중구	0.027	0.018	0.3	0.004	27	16
20160718	강변북로	0.053	0.005	0.5	0.007	39	19
20160718	성북구	0.027	0.013	0.5	0.006	32	16
20160718	화랑로	0.04	0.015	0.6	0.004	33	21
20160718	성동구	0.029	0.01	0.3	0.006	30	17
20160718	은평구	0.022	0.02	0.3	0.004	28	13
20160717	용산구	0.016	0.019	0.3	0.004	17	11
20160717	강동구	0.02	0.016	0.3	0.004	15	11
20160717	동작구	0.013	0.021	0.3	0.004	10	6
20160717	신촌로	0.03	0.008	0.7	0.004	23	12
20160717	천호대로	0.023	0.016	0.4	0.004	18	14
20160717	구로구	0.01	0.03	0.4	0.006	13	8
20160717	영등포구	0.011	0.032	0.4	0.004	6	11
20160717	강변북로	0.035	0.008	0.4	0.007	20	11
20160717	강북구	0.015	0.024	0.4	0.004	11	9
20160717	송파구	0.014	0.021	0.3	0.004	14	9
20160717	종로구	0.015	0.018	0.3	0.005	14	8
20160717	강남대로	0.037	0.012	0.5	0.007	24	13
20160717	은평구	0.017	0.024	0.3	0.004	13	8
20160717	화랑로	0.025	0.02	0.4	0.004	17	12
20160717	양천구	0.012	0.027	0.4	0.003	12	6
20160717	서초구	0.013	0.023	0.3	0.005	12	8
20160717	성북구	0.021	0.014	0.4	0.004	18	11
20160717	중랑구	0.019	0.017	0.3	0.005	15	10
20160717	영등포로	0.037	0.01	0.4	0.007	16	11
20160717	광진구	0.018	0.019	0.5	0.004	16	7
20160717	청계천로	0.024	0.019	0.2	0.006	16	12
20160717	도산대로	0.024	0.016	0.7	0.005	16	10
20160717	중구	0.021	0.018	0.3	0.003	15	10
20160717	정릉로	0.01	0.034	0.3	0.009		
20160717	동작대로	0.032	0.018	0.5	0.006	24	18
20160717	공항대로	0.018	0.013	0.4	0.004	16	10
20160717	마포구	0.016	0.023	0.4	0.004	16	12
20160717	금천구	0.016	0.023	0.4	0.004	12	8
20160717	종로	0.031	0.011	0.4	0.004	19	13
20160717	홍릉로	0.027	0.014	0.6	0.007	19	14
20160717	서대문구	0.014	0.023	0.3	0.003	14	7
20160717	강서구	0.012	0.019	0.3	0.005	12	8
20160717	동대문구	0.013	0.02	0.3	0.005	14	10
20160717	한강대로	0.035	0.012	0.6	0.005	30	13
20160717	성동구	0.017	0.013	0.2	0.005	16	10
20160717	관악구	0.013	0.02	0.4	0.006	18	11
20160717	도봉구	0.016	0.022	0.3	0.003	16	10
20160717	노원구	0.017	0.018	0.4	0.006	12	9
20160717	강남구	0.013	0.02	0.3	0.005	14	10
20160716	종로구	0.015	0.015	0.2	0.004	8	3
20160716	도산대로	0.029	0.013	0.8	0.003	10	7
20160716	금천구	0.012	0.027	0.3	0.003	8	5
20160716	관악구	0.022	0.014	0.4	0.004	14	9
20160716	강남대로	0.05	0.01	0.6	0.006	18	10
20160716	신촌로	0.026	0.009	0.5	0.004	12	10
20160716	정릉로	0.017	0.025	0.4	0.008		
20160716	동작대로	0.039	0.016	0.5	0.005	21	14
20160716	성북구	0.024	0.01	0.5	0.005	17	7
20160716	송파구	0.012	0.023	0.3	0.004	7	4
20160716	중랑구	0.011	0.02	0.2	0.005	9	5
20160716	성동구	0.015	0.015	0.2	0.005	10	5
20160716	마포구	0.021	0.017	0.4	0.003	11	8
20160716	중구	0.032	0.01	0.3	0.002	12	6
20160716	영등포로	0.036	0.009	0.4	0.006	15	8
20160716	강변북로	0.017	0.014	0.2	0.005	9	5
20160716	서대문구	0.013	0.022	0.4	0.002	7	5
20160716	용산구	0.014	0.018	0.2	0.004	13	6
20160716	서초구	0.02	0.017	0.3	0.003	10	5
20160716	동작구	0.019	0.017	0.3	0.003	6	4
20160716	공항대로	0.021	0.01	0.4	0.003	13	8
20160716	구로구	0.015	0.025	0.3	0.004	10	6
20160716	강서구	0.018	0.013	0.3	0.005	9	5
20160716	한강대로	0.029	0.013	0.5	0.004	14	8
20160716	영등포구	0.017	0.024	0.4	0.003	11	7
20160716	강남구	0.021	0.013	0.3	0.004	10	6
20160716	홍릉로	0.026	0.012	0.4	0.006	12	8
20160716	동대문구	0.019	0.013	0.3	0.004	10	5
20160716	강북구	0.017	0.019	0.3	0.003	3	3
20160716	강동구	0.017	0.017	0.3	0.003	9	5
20160716	광진구	0.017	0.017	0.5	0.004	9	2
20160716	천호대로	0.022	0.015	0.4	0.003	15	11
20160716	양천구	0.021	0.019	0.4	0.002	8	4
20160716	청계천로	0.026	0.013	0.2	0.007	12	8
20160716	노원구	0.008	0.024	0.3	0.005	3	2
20160716	은평구	0.012	0.026	0.2	0.004	8	5
20160716	화랑로	0.035	0.015	0.6	0.003	14	7
20160716	종로	0.043	0.007	0.5	0.004	17	13
20160716	도봉구	0.015	0.02	0.3	0.003	8	4
20160715	송파구	0.015	0.027	0.3	0.004	17	10
20160715	도산대로	0.038	0.017	0.8	0.004	20	13
20160715	홍릉로	0.033	0.02	0.4	0.007	20	12
20160715	종로구	0.017	0.023	0.3	0.004	16	5
20160715	동작구	0.027	0.024	0.3	0.004	14	7
20160715	중구	0.037	0.017	0.3	0.002	22	11
20160715	신촌로	0.039	0.013	0.6	0.003	44	16
20160715	광진구	0.022	0.021	0.4	0.003	17	7
20160715	서대문구	0.014	0.031	0.3	0.002	17	8
20160715	마포구	0.023	0.028	0.4	0.003	19	11
20160715	용산구	0.015	0.028	0.2	0.004	18	11
20160715	은평구	0.02	0.028	0.2	0.004	18	9
20160715	강서구	0.022	0.022	0.3	0.005	21	10
20160715	공항대로	0.034	0.013	0.5	0.004	32	16
20160715	동작대로	0.059	0.017	0.6	0.005	36	22
20160715	서초구	0.025	0.025	0.3	0.003	16	10
20160715	노원구	0.012	0.032	0.3	0.005	10	6
20160715	중랑구	0.016	0.025	0.3	0.005	20	10
20160715	강남구	0.025	0.02	0.3	0.004	20	11
20160715	강북구	0.017	0.032	0.3	0.003	11	6
