ADDR,adr1,adr2,adr3,zipcode,long,lat
울산광역시 남구 신정2동 올림피아호텔,울산광역시,남구,신정2동,680737,,
울산광역시 남구 신정1동 제일병원,울산광역시,남구,신정1동,680738,,
울산광역시 남구 신정2동 중앙병원,울산광역시,남구,신정2동,680739,,
울산광역시 남구 신정2동 큰빛병원,울산광역시,남구,신정2동,680740,,
울산광역시 남구 신정5동 울산병원,울산광역시,남구,신정5동,680742,,
울산광역시 남구 삼산동 대우푸르지오아파트,울산광역시,남구,삼산동,680743,,
울산광역시 남구 삼산동 아데라움아파트 (101~108동),울산광역시,남구,삼산동,680744,129.331938,35.544467
울산광역시 남구 삼산동 현대백화점,울산광역시,남구,삼산동,680745,,
울산광역시 남구 삼산동 롯데백화점,울산광역시,남구,삼산동,680746,,
울산광역시 남구 삼산동 우성아파트,울산광역시,남구,삼산동,680747,,
울산광역시 남구 옥동 대공원한신휴플러스아파트 (101~106동),울산광역시,남구,옥동,680748,129.293862,35.535292
울산광역시 남구 무거동 울산대학교,울산광역시,남구,무거동,680749,,
울산광역시 남구 달동 주공아파트 (101~307동),울산광역시,남구,달동,680750,129.3165,35.5364
울산광역시 남구 달동 삼성아파트,울산광역시,남구,달동,680751,,
울산광역시 남구 달동 선경아파트,울산광역시,남구,달동,680752,,
울산광역시 남구 달동 달동현대1차아파트 (100~104동),울산광역시,남구,달동,680753,129.3165,35.5364
울산광역시 남구 달동 달동현대2차아파트 (201~206동),울산광역시,남구,달동,680754,129.3165,35.5364
울산광역시 남구 무거동 굴화주공2차아파트 (201~211동),울산광역시,남구,무거동,680755,129.260725,35.551008
울산광역시 남구 무거동 삼호아파트,울산광역시,남구,무거동,680757,,
울산광역시 남구 무거동 삼호시영아파트,울산광역시,남구,무거동,680758,,
울산광역시 남구 무거동 삼호주공아파트,울산광역시,남구,무거동,680759,,
울산광역시 남구 무거동 무거현대아파트,울산광역시,남구,무거동,680760,,
울산광역시 남구 무거동 삼익아파트,울산광역시,남구,무거동,680761,,
울산광역시 남구 무거동 선경아파트,울산광역시,남구,무거동,680762,,
울산광역시 남구 무거동 신복현대아파트,울산광역시,남구,무거동,680763,,
울산광역시 남구 무거동 옥현주공1단지아파트 (101~111동),울산광역시,남구,무거동,680764,129.260725,35.551008
울산광역시 남구 무거동 한라아파트 (101~104동),울산광역시,남구,무거동,680765,129.260725,35.551008
울산광역시 남구 삼산동 벽산아파트,울산광역시,남구,삼산동,680766,,
울산광역시 남구 삼산동 삼산현대아파트,울산광역시,남구,삼산동,680767,,
울산광역시 남구 삼산동 삼신현대아파트,울산광역시,남구,삼산동,680768,,
울산광역시 남구 삼산동 세양청구아파트,울산광역시,남구,삼산동,680769,,
울산광역시 남구 삼산동 평창2차아파트 (501~606동),울산광역시,남구,삼산동,680770,129.331938,35.544467
울산광역시 남구 삼산동 현대문화1차아파트 (101~201동),울산광역시,남구,삼산동,680771,129.331938,35.544467
울산광역시 남구 신정2동 신정현대아파트,울산광역시,남구,신정2동,680772,,
울산광역시 남구 신정2동 올림푸스골든아파트,울산광역시,남구,신정2동,680773,,
울산광역시 남구 신정4동 한라백조아파트,울산광역시,남구,신정4동,680774,,
울산광역시 남구 야음동 우방유화아파트,울산광역시,남구,야음동,680775,129.339,35.519625
울산광역시 남구 야음동 삼익세라믹아파트,울산광역시,남구,야음동,680776,,
울산광역시 남구 야음동 주공2단지아파트 (201~216동),울산광역시,남구,야음동,680777,129.339,35.519625
울산광역시 남구 옥동 도성아파트,울산광역시,남구,옥동,680778,,
울산광역시 남구 옥동 동덕현대아파트,울산광역시,남구,옥동,680779,,
울산광역시 남구 옥동 대륙1차현대아파트 (101~102동),울산광역시,남구,옥동,680780,129.293862,35.535292
울산광역시 남구 옥동 서강아파트,울산광역시,남구,옥동,680781,,
울산광역시 남구 옥동 서광아파트,울산광역시,남구,옥동,680782,,
울산광역시 남구 옥동 삼익아파트 (101~103동),울산광역시,남구,옥동,680783,129.293862,35.535292
울산광역시 남구 옥동 상아아파트,울산광역시,남구,옥동,680784,,
울산광역시 남구 옥동 상아파크,울산광역시,남구,옥동,680785,,
울산광역시 남구 옥동 옥동현대아파트,울산광역시,남구,옥동,680786,,
울산광역시 남구 야음동 야음동부아파트,울산광역시,남구,야음동,680787,129.339,35.519625
울산광역시 남구 야음동 신선아파트,울산광역시,남구,야음동,680789,,
울산광역시 남구 달동 한국방송공사울산방송총국,울산광역시,남구,달동,680790,129.3165,35.5364
울산광역시 남구 선암동 서광아파트,울산광역시,남구,선암동,680791,,
울산광역시 남구 신정2동 문수로아이파크1단지 (101~109동),울산광역시,남구,신정2동,680792,129.307738,35.534675
울산광역시 남구 신정4동 현대홈타운아파트 (301~404동),울산광역시,남구,신정4동,680793,129.314375,35.5293
울산광역시 남구 야음동 신정현대홈타운2단지아파트 (201~209동),울산광역시,남구,야음동,680794,129.339,35.519625
울산광역시 남구 신정4동 신성미소지움1단지아파트 (101~106동),울산광역시,남구,신정4동,680795,129.314375,35.5293
울산광역시 남구 야음동 롯데캐슬1단지아파트 (101~115동),울산광역시,남구,야음동,680796,129.339,35.519625
울산광역시 남구 야음동 롯데캐슬2단지아파트 (201~214동),울산광역시,남구,야음동,680797,129.339,35.519625
울산광역시 남구 야음동 쌍용스윗닷홈아파트,울산광역시,남구,야음동,680798,,
울산광역시 남구 신정2동 월드메르디앙아파트 (101~106동),울산광역시,남구,신정2동,680799,129.307738,35.534675
울산광역시 남구 달동 1~300,울산광역시,남구,달동,680800,129.3409624,35.5333065
울산광역시 남구 달동 301~627,울산광역시,남구,달동,680801,,
울산광역시 남구 달동 860~899,울산광역시,남구,달동,680802,129.317408,35.5348547
울산광역시 남구 달동 651~859,울산광역시,남구,달동,680803,129.3228349,35.5331813
울산광역시 남구 달동 900~1299,울산광역시,남구,달동,680804,,
울산광역시 남구 달동 1300~1367,울산광역시,남구,달동,680805,129.3370669,35.5364129
울산광역시 남구 무거동 285~328,울산광역시,남구,무거동,680806,129.2651646,35.5540289
울산광역시 남구 무거동 275~284,울산광역시,남구,무거동,680807,129.2632138,35.5542364
울산광역시 남구 무거동 329~799,울산광역시,남구,무거동,680808,129.2649956,35.5511024
울산광역시 남구 무거동 800~899,울산광역시,남구,무거동,680809,,
울산광역시 남구 무거동 1400~1499,울산광역시,남구,무거동,680810,129.2709922,35.5444811
울산광역시 남구 무거동 1185~1399,울산광역시,남구,무거동,680811,129.2732376,35.5495956
울산광역시 남구 무거동 1500~1600,울산광역시,남구,무거동,680812,129.2655376,35.548133
울산광역시 남구 삼산동 1~1311,울산광역시,남구,삼산동,680813,129.3592905,35.5438585
울산광역시 남구 삼산동 1482~1513,울산광역시,남구,삼산동,680814,129.3366691,35.5380085
울산광역시 남구 삼산동 1474~1481,울산광역시,남구,삼산동,680815,129.3356372,35.5387095
울산광역시 남구 삼산동 1514~1526,울산광역시,남구,삼산동,680816,129.3296441,35.5485336
울산광역시 남구 삼산동 1527~1544,울산광역시,남구,삼산동,680817,129.3390447,35.5400656
울산광역시 남구 선암동 1~500,울산광역시,남구,선암동,680818,129.3208625,35.5118482
울산광역시 남구 선암동 501~610,울산광역시,남구,선암동,680819,,
울산광역시 남구 선암동 611~690,울산광역시,남구,선암동,680820,129.311847,35.5158889
울산광역시 남구 신정5동 1~166,울산광역시,남구,신정5동,680821,129.3218874,35.5495373
울산광역시 남구 신정3동 683,울산광역시,남구,신정3동,680822,129.3136926,35.5336331
울산광역시 남구 신정3동 422~451,울산광역시,남구,신정3동,680823,129.31267,35.5487006
울산광역시 남구 신정3동 452~516,울산광역시,남구,신정3동,680824,129.3107063,35.5482467
울산광역시 남구 신정1동 1285~1500,울산광역시,남구,신정1동,680825,129.3075457,35.5483407
울산광역시 남구 신정1동 599~643,울산광역시,남구,신정1동,680826,129.3070887,35.5426094
울산광역시 남구 신정1동 1153~1169,울산광역시,남구,신정1동,680827,129.3077864,35.5383115
울산광역시 남구 신정2동 1170~1176,울산광역시,남구,신정2동,680828,129.30836,35.5367522
울산광역시 남구 신정4동 720~772,울산광역시,남구,신정4동,680829,129.3096641,35.5315252
울산광역시 남구 신정4동 930~963,울산광역시,남구,신정4동,680830,129.3110904,35.5227642
울산광역시 남구 신정4동 1144,울산광역시,남구,신정4동,680831,129.3085384,35.5317723
울산광역시 남구 신정2동 1647~1819,울산광역시,남구,신정2동,680832,129.3027355,35.5355579
울산광역시 남구 신정2동 1599~1646,울산광역시,남구,신정2동,680833,129.3028291,35.5386541
울산광역시 남구 야음동 385~387,울산광역시,남구,야음동,680834,129.3347147,35.5226261
울산광역시 남구 야음동 373~382,울산광역시,남구,야음동,680835,129.3360887,35.5212568
울산광역시 남구 야음동 828,울산광역시,남구,야음동,680836,129.3307328,35.5233545
울산광역시 남구 야음동 457~599,울산광역시,남구,야음동,680837,129.3328073,35.52457
울산광역시 남구 야음동 600~696,울산광역시,남구,야음동,680838,129.3280356,35.5304963
울산광역시 남구 야음동 697~699,울산광역시,남구,야음동,680839,129.320594,35.5267259
울산광역시 남구 야음동 700~744,울산광역시,남구,야음동,680840,129.3193818,35.5267949
울산광역시 남구 야음동 745~788,울산광역시,남구,야음동,680841,,
울산광역시 남구 야음동 789,울산광역시,남구,야음동,680842,129.3248989,35.5263957
울산광역시 남구 옥동 178~182,울산광역시,남구,옥동,680843,129.2883868,35.5412694
울산광역시 남구 옥동 1201~1500,울산광역시,남구,옥동,680844,129.264433,35.5358184
울산광역시 남구 옥동 183~999,울산광역시,남구,옥동,680845,129.2897378,35.5395693
울산광역시 남구 신정5동 336~362,울산광역시,남구,신정5동,680846,129.3175593,35.5483956
울산광역시 남구 신정3동 536~546,울산광역시,남구,신정3동,680847,129.3133936,35.5468843
울산광역시 남구 신정1동 698~705,울산광역시,남구,신정1동,680848,129.3091847,35.5377108
울산광역시 남구 신정1동 1839~1850,울산광역시,남구,신정1동,680849,129.3034698,35.5416581
울산광역시 남구 신정1동 1228~1229,울산광역시,남구,신정1동,680850,129.3047277,35.5386573
울산광역시 남구 달동 에스케이뷰아파트 (101~106동),울산광역시,남구,달동,680851,129.3165,35.5364
울산광역시 남구 달동 삼성생명빌딩,울산광역시,남구,달동,680852,,
울산광역시 남구 신정2동 롯데캐슬킹덤아파트 (101~103동),울산광역시,남구,신정2동,680853,129.307738,35.534675
울산광역시 남구 옥동 롯데인벤스로얄아파트 (101~103동),울산광역시,남구,옥동,680854,129.293862,35.535292
울산광역시 남구 삼산동 1649~1657,울산광역시,남구,삼산동,680855,129.3499893,35.5375848
울산광역시 남구 옥동 대륙2차현대아파트 (101~102동),울산광역시,남구,옥동,680856,129.293862,35.535292
울산광역시 남구 신정3동 550~554,울산광역시,남구,신정3동,680857,129.3144325,35.5452024
울산광역시 중구 학성동,울산광역시,중구,학성동,681180,129.334675,35.55535
울산광역시 중구 옥교동,울산광역시,중구,옥교동,681190,129.32405,35.557542
울산광역시 중구 학산동,울산광역시,중구,학산동,681200,129.3284,35.5554
울산광역시 중구 성남동,울산광역시,중구,성남동,681210,129.3175071,35.5530218
울산광역시 중구 복산동,울산광역시,중구,복산동,681220,129.32705,35.563075
울산광역시 중구 복산1동,울산광역시,중구,복산1동,681221,129.327013,35.563025
울산광역시 중구 복산2동,울산광역시,중구,복산2동,681222,129.334225,35.565658
울산광역시 중구 북정동,울산광역시,중구,북정동,681230,129.3213,35.560608
울산광역시 중구 교동,울산광역시,중구,교동,681240,129.316,35.562908
울산광역시 중구 우정동,울산광역시,중구,우정동,681250,129.312388,35.554783
울산광역시 중구 반구동,울산광역시,중구,반구동,681260,129.341625,35.556433
울산광역시 중구 반구1동,울산광역시,중구,반구1동,681261,129.341625,35.556433
울산광역시 중구 반구2동,울산광역시,중구,반구2동,681262,129.340837,35.563375
울산광역시 중구 남외동,울산광역시,중구,남외동,681270,129.3474,35.5682
울산광역시 중구 동동,울산광역시,중구,동동,681280,129.3486214,35.5765236
울산광역시 중구 서동,울산광역시,중구,서동,681290,129.343063,35.578483
울산광역시 중구 성안동,울산광역시,중구,성안동,681300,129.3095,35.5802
울산광역시 중구 유곡동,울산광역시,중구,유곡동,681310,129.2938,35.5675
울산광역시 중구 태화동,울산광역시,중구,태화동,681320,129.3045,35.556542
울산광역시 중구 다운동,울산광역시,중구,다운동,681340,129.275675,35.556292
울산광역시 중구 장현동,울산광역시,중구,장현동,681420,129.3376,35.5913
울산광역시 중구 약사동,울산광역시,중구,약사동,681430,129.337063,35.570433
울산광역시 중구 울산우체국사서함,울산광역시,중구,,681600,129.3327,35.56945
울산광역시 중구 복산2동 중구청,울산광역시,중구,복산2동,681701,,
울산광역시 중구 남외동 울산중부경찰서,울산광역시,중구,남외동,681702,,
울산광역시 중구 유곡동 울산광역시교육청,울산광역시,중구,유곡동,681703,,
울산광역시 중구 우정동 우정아이파크아파트 (101~110동),울산광역시,중구,우정동,681704,129.312388,35.554783
울산광역시 중구 유곡동 유곡e-편한세상아파트 (101~110동),울산광역시,중구,유곡동,681705,129.2938,35.5675
울산광역시 중구 유곡동 유곡푸르지오아파트 (101~110동),울산광역시,중구,유곡동,681706,129.2938,35.5675
울산광역시 중구 유곡동 우정혁신도시푸르지오 (501~506동),울산광역시,중구,유곡동,681707,129.2938,35.5675
울산광역시 중구 성안동 금호아파트 (101~106동),울산광역시,중구,성안동,681710,129.3095,35.5802
울산광역시 중구 태화동 동강병원,울산광역시,중구,태화동,681711,,
울산광역시 중구 동동 울산기능대학교,울산광역시,중구,동동,681712,129.3486214,35.5765236
울산광역시 중구 반구2동 KT울산지사,울산광역시,중구,반구2동,681713,,
울산광역시 중구 성안동 경동햇빛마을1차,울산광역시,중구,성안동,681715,129.3095,35.5802
울산광역시 중구 남외동 남외푸르지오1차아파트 (101~111동),울산광역시,중구,남외동,681716,129.3474,35.5682
울산광역시 중구 성안동 벽산e-빌리지아파트 (101~106동),울산광역시,중구,성안동,681718,129.3095,35.5802
울산광역시 중구 남외동 에일린의뜰아파트 (101~116동),울산광역시,중구,남외동,681721,129.3474,35.5682
울산광역시 중구 남외동 삼환나우빌1단지 (101~102동),울산광역시,중구,남외동,681724,129.3474,35.5682
울산광역시 중구 남외동 삼환나우빌2단지 (101~104동),울산광역시,중구,남외동,681725,129.3474,35.5682
울산광역시 중구 남외동 남외푸르지오2차아파트 (201~209동),울산광역시,중구,남외동,681726,129.3474,35.5682
울산광역시 중구 학성동 울산문화방송,울산광역시,중구,학성동,681728,,
울산광역시 중구 다운동 현대아파트 (101~103동),울산광역시,중구,다운동,681748,129.275675,35.556292
울산광역시 중구 다운동 삼성아파트 (101~103동),울산광역시,중구,다운동,681749,129.275675,35.556292
울산광역시 중구 우정동 선경1차아파트,울산광역시,중구,우정동,681751,,
울산광역시 중구 복산1동 동덕현대아파트,울산광역시,중구,복산1동,681752,,
울산광역시 중구 복산1동 제일아파트,울산광역시,중구,복산1동,681753,,
울산광역시 중구 복산2동 남운럭키아파트,울산광역시,중구,복산2동,681754,129.334225,35.565658
울산광역시 중구 복산2동 성지아파트,울산광역시,중구,복산2동,681755,,
울산광역시 중구 복산2동 세운파레스맨션,울산광역시,중구,복산2동,681756,129.334225,35.565658
울산광역시 중구 남외동 병영삼일아파트,울산광역시,중구,남외동,681757,129.3474,35.5682
울산광역시 중구 다운동 다운아파트,울산광역시,중구,다운동,681758,,
울산광역시 중구 다운동 동아아파트,울산광역시,중구,다운동,681759,,
울산광역시 중구 성안동 청구타운아파트,울산광역시,중구,성안동,681760,,
울산광역시 중구 우정동 선경2차아파트 (201~215동),울산광역시,중구,우정동,681761,129.312388,35.554783
울산광역시 중구 약사동 삼성래미안1차아파트 (101~108동),울산광역시,중구,약사동,681762,129.337063,35.570433
울산광역시 중구 태화동 동부아파트,울산광역시,중구,태화동,681763,,
울산광역시 중구 태화동 강변맨션 (1~3동),울산광역시,중구,태화동,681764,129.3045,35.556542
울산광역시 중구 약사동 삼성래미안2차,울산광역시,중구,약사동,681765,,
울산광역시 중구 태화동 삼익아파트 (101~103동),울산광역시,중구,태화동,681767,129.3045,35.556542
울산광역시 중구 태화동 일신아파트 (101~103동),울산광역시,중구,태화동,681768,129.3045,35.556542
울산광역시 중구 태화동 전원아파트 (101~104동),울산광역시,중구,태화동,681769,129.3045,35.556542
울산광역시 중구 태화동 희마아파트 (1~2동),울산광역시,중구,태화동,681770,129.3045,35.556542
울산광역시 중구 반구2동 세창짜임아파트 (101~102동),울산광역시,중구,반구2동,681771,129.340837,35.563375
울산광역시 중구 성안동 울산지방경찰청,울산광역시,중구,성안동,681788,,
울산광역시 중구 남외동 1~51,울산광역시,중구,남외동,681800,129.3406997,35.5760583
울산광역시 중구 남외동 52~440,울산광역시,중구,남외동,681801,129.3415683,35.5736819
울산광역시 중구 다운동 700~999,울산광역시,중구,다운동,681802,129.2663016,35.5693879
울산광역시 중구 다운동 산101,울산광역시,중구,다운동,681803,129.2690011,35.5795411
울산광역시 중구 반구2동 1~99,울산광역시,중구,반구2동,681804,129.3424815,35.5681136
울산광역시 중구 반구2동 100~263,울산광역시,중구,반구2동,681805,129.3373555,35.5612486
울산광역시 중구 반구1동 284~436,울산광역시,중구,반구1동,681806,129.346737,35.5585687
울산광역시 중구 반구1동 444~590,울산광역시,중구,반구1동,681807,129.3402509,35.5569825
울산광역시 중구 반구1동 752~755,울산광역시,중구,반구1동,681808,129.3387942,35.5566223
울산광역시 중구 복산2동 1~65,울산광역시,중구,복산2동,681809,129.3355975,35.5600635
울산광역시 중구 복산2동 719~722,울산광역시,중구,복산2동,681810,129.3254345,35.5687445
울산광역시 중구 복산1동 산12~18,울산광역시,중구,복산1동,681811,129.3238391,35.5696047
울산광역시 중구 성남동 183~357,울산광역시,중구,성남동,681812,129.3156558,35.5543038
울산광역시 중구 성남동 179~182,울산광역시,중구,성남동,681813,129.3177757,35.5555606
울산광역시 중구 우정동 266~278,울산광역시,중구,우정동,681814,129.3147166,35.5592525
울산광역시 중구 우정동 279~299,울산광역시,중구,우정동,681815,129.3113006,35.5575581
울산광역시 중구 우정동 300~703,울산광역시,중구,우정동,681816,129.314101,35.5563951
울산광역시 중구 우정동 704~809,울산광역시,중구,우정동,681817,129.3076351,35.5604129
울산광역시 중구 태화동 152~250,울산광역시,중구,태화동,681818,129.29974,35.553038
울산광역시 중구 태화동 400~782,울산광역시,중구,태화동,681819,129.2942182,35.5583072
울산광역시 중구 태화동 783~1029,울산광역시,중구,태화동,681820,129.2904019,35.5534947
울산광역시 중구 학성동 462~478,울산광역시,중구,학성동,681821,129.3321788,35.5552171
울산광역시 중구 학성동 33~61,울산광역시,중구,학성동,681822,129.3378464,35.5558291
울산광역시 중구 반구2동 440~442,울산광역시,중구,반구2동,681823,129.3415513,35.5599617
울산광역시 중구 반구2동 739~749,울산광역시,중구,반구2동,681824,129.3398174,35.5582921
울산광역시 중구 복산1동 302~304,울산광역시,중구,복산1동,681825,129.3272294,35.5662049
울산광역시 동구 동부동,울산광역시,동구,동부동,682010,129.4248,35.5513
울산광역시 동구 방어동,울산광역시,동구,방어동,682020,129.423935,35.486207
울산광역시 동구 서부동,울산광역시,동구,서부동,682030,129.4209143,35.5312577
울산광역시 동구 미포동 1~6,울산광역시,동구,미포동,682040,129.4484243,35.5414669
울산광역시 동구 일산동,울산광역시,동구,일산동,682050,129.426275,35.498076
울산광역시 동구 전하동,울산광역시,동구,전하동,682060,129.4285712,35.5167946
울산광역시 동구 전하1동,울산광역시,동구,전하1동,682061,129.4285712,35.5167946
울산광역시 동구 전하2동,울산광역시,동구,전하2동,682062,129.426588,35.508867
울산광역시 동구 주전동,울산광역시,동구,주전동,682080,129.4491,35.5577
울산광역시 동구 화정동,울산광역시,동구,화정동,682090,129.4226036,35.4959565
울산광역시 동구 대송동,울산광역시,동구,대송동,682100,129.418338,35.503167
울산광역시 동구 동울산우체국사서함,울산광역시,동구,,682600,129.4166292,35.5048448
울산광역시 동구 대송동 동구청,울산광역시,동구,대송동,682701,,
울산광역시 동구 방어동 (주)KCC,울산광역시,동구,방어동,682711,,
울산광역시 동구 방어동 현대미포조선,울산광역시,동구,방어동,682712,,
울산광역시 동구 서부동 현대백화점,울산광역시,동구,서부동,682713,,
울산광역시 동구 전하1동 울산대학교병원,울산광역시,동구,전하1동,682714,,
울산광역시 동구 화정동 울산과학대학동부캠퍼스,울산광역시,동구,화정동,682715,,
울산광역시 동구 동부동 현대패밀리동부아파트,울산광역시,동구,동부동,682751,,
울산광역시 동구 서부동 현대패밀리서부아파트,울산광역시,동구,서부동,682752,129.4209143,35.5312577
울산광역시 동구 서부동 현대패밀리명덕아파트,울산광역시,동구,서부동,682753,129.4209143,35.5312577
울산광역시 동구 대송동 대송현대아파트,울산광역시,동구,대송동,682754,129.418338,35.503167
울산광역시 동구 전하1동 현대홈타운아파트 (101~107동),울산광역시,동구,전하1동,682756,129.4285712,35.5167946
울산광역시 동구 화정동 주공아파트,울산광역시,동구,화정동,682757,,
울산광역시 동구 화정동 현대파라다이스아파트,울산광역시,동구,화정동,682758,129.4226036,35.4959565
울산광역시 동구 전하2동 일산아파트,울산광역시,동구,전하2동,682759,,
울산광역시 동구 방어동 현대비치아파트,울산광역시,동구,방어동,682760,,
울산광역시 동구 전하1동 대경넥스빌아파트 (101~106동),울산광역시,동구,전하1동,682761,129.4285712,35.5167946
울산광역시 동구 서부동 성원상떼빌아파트 (101~115동),울산광역시,동구,서부동,682762,129.4209143,35.5312577
울산광역시 동구 방어동 풍성비치아파트 (1동),울산광역시,동구,방어동,682763,129.423935,35.486207
울산광역시 동구 방어동 꽃바위현대아파트 (101~104동),울산광역시,동구,방어동,682764,129.423935,35.486207
울산광역시 동구 방어동 문현아이파크아파트 (101~104동),울산광역시,동구,방어동,682765,129.423935,35.486207
울산광역시 동구 화정동 벽산우진아파트 (101~102동),울산광역시,동구,화정동,682766,129.4226036,35.4959565
울산광역시 동구 화정동 현대목재아파트 (301~303동),울산광역시,동구,화정동,682767,129.4226036,35.4959565
울산광역시 동구 화정동 금강아파트 (201~202동),울산광역시,동구,화정동,682768,129.4226036,35.4959565
울산광역시 동구 방어동 휴먼시아아파트 (101~108동),울산광역시,동구,방어동,682770,129.423935,35.486207
울산광역시 동구 전하2동 전하푸르지오아파트 (101~204동),울산광역시,동구,전하2동,682771,129.426588,35.508867
울산광역시 동구 전하2동 전하아이파크아파트 (101~203동),울산광역시,동구,전하2동,682772,129.426588,35.508867
울산광역시 동구 전하2동 e편한세상아파트 (101~116동),울산광역시,동구,전하2동,682773,129.426588,35.508867
울산광역시 동구 전하1동 현대중공업,울산광역시,동구,전하1동,682792,,
울산광역시 동구 동부동 272~672,울산광역시,동구,동부동,682800,129.4265587,35.543207
울산광역시 동구 동부동 194~257,울산광역시,동구,동부동,682801,129.4284966,35.5401239
울산광역시 동구 동부동 263~271,울산광역시,동구,동부동,682802,129.4258863,35.5427388
울산광역시 동구 방어동 400~469,울산광역시,동구,방어동,682803,129.42471,35.485399
울산광역시 동구 방어동 927~934,울산광역시,동구,방어동,682804,129.4186876,35.4882598
울산광역시 동구 방어동 900~926,울산광역시,동구,방어동,682805,129.4162476,35.4894026
울산광역시 동구 방어동 1077~1101,울산광역시,동구,방어동,682806,129.4132739,35.4895306
울산광역시 동구 서부동 495~999,울산광역시,동구,서부동,682807,129.420693,35.5415597
울산광역시 동구 서부동 101~278,울산광역시,동구,서부동,682808,129.4306826,35.520985
울산광역시 동구 서부동 345~494,울산광역시,동구,서부동,682809,129.4252121,35.5409486
울산광역시 동구 일산동 1~499,울산광역시,동구,일산동,682810,129.436745,35.5032545
울산광역시 동구 일산동 500~799,울산광역시,동구,일산동,682811,,
울산광역시 동구 일산동 800~913,울산광역시,동구,일산동,682812,,
울산광역시 동구 전하1동 1~299,울산광역시,동구,전하1동,682813,129.4382965,35.5165123
울산광역시 동구 전하1동 394~548,울산광역시,동구,전하1동,682814,129.4199264,35.5073745
울산광역시 동구 전하1동 741~768,울산광역시,동구,전하1동,682815,129.4196555,35.5105369
울산광역시 동구 전하2동 600~660,울산광역시,동구,전하2동,682816,,
울산광역시 동구 전하2동 670~675,울산광역시,동구,전하2동,682817,129.4221072,35.5076675
울산광역시 동구 전하2동 661~669,울산광역시,동구,전하2동,682818,129.4254105,35.508866
울산광역시 동구 전하1동 549~599,울산광역시,동구,전하1동,682819,129.4266518,35.5162392
울산광역시 동구 화정동 1~136,울산광역시,동구,화정동,682820,129.407628,35.5136689
울산광역시 동구 화정동 844~850,울산광역시,동구,화정동,682821,129.4209938,35.4993273
울산광역시 동구 화정동 632~654,울산광역시,동구,화정동,682822,129.4237228,35.4981848
울산광역시 동구 화정동 851~940,울산광역시,동구,화정동,682823,129.418751,35.4976902
울산광역시 동구 화정동 137~158,울산광역시,동구,화정동,682824,129.4178937,35.5038596
울산광역시 동구 화정동 655~843,울산광역시,동구,화정동,682825,129.4267674,35.4925492
울산광역시 동구 서부동 1~100,울산광역시,동구,서부동,682826,129.4335091,35.5205655
울산광역시 동구 전하2동 391~393,울산광역시,동구,전하2동,682827,129.4204018,35.5079532
울산광역시 동구 전하2동 693~740,울산광역시,동구,전하2동,682828,129.4219322,35.5108268
울산광역시 동구 방어동 1016~1023,울산광역시,동구,방어동,682829,129.411437,35.4810201
울산광역시 동구 방어동 1005~1015,울산광역시,동구,방어동,682830,129.4112596,35.4822457
울산광역시 동구 방어동 972~987,울산광역시,동구,방어동,682831,129.4099342,35.4848985
울산광역시 북구 진장동 울산우편집중국,울산광역시,북구,진장동,683003,,
울산광역시 북구 염포동,울산광역시,북구,염포동,683040,129.394336,35.53074
울산광역시 북구 정자동,울산광역시,북구,정자동,683210,129.4432,35.6158
울산광역시 북구 구유동,울산광역시,북구,구유동,683220,129.4518,35.6044
울산광역시 북구 당사동,울산광역시,북구,당사동,683230,129.451,35.5931
울산광역시 북구 대안동,울산광역시,북구,대안동,683240,129.4054,35.6482
울산광역시 북구 무룡동,울산광역시,북구,무룡동,683250,129.4078,35.6179
울산광역시 북구 산하동,울산광역시,북구,산하동,683260,129.4262,35.63
울산광역시 북구 신명동,울산광역시,북구,신명동,683270,129.4373,35.647
울산광역시 북구 신현동,울산광역시,북구,신현동,683280,129.41885,35.595599
울산광역시 북구 어물동,울산광역시,북구,어물동,683290,129.426175,35.5759
울산광역시 북구 화봉동,울산광역시,북구,화봉동,683300,129.3766,35.5926
울산광역시 북구 진장동,울산광역시,북구,진장동,683350,129.3567,35.568192
울산광역시 북구 효문동,울산광역시,북구,효문동,683360,129.361,35.577792
울산광역시 북구 연암동,울산광역시,북구,연암동,683370,129.3781,35.5814
울산광역시 북구 양정동,울산광역시,북구,양정동,683380,129.385325,35.5486417
울산광역시 북구 명촌동,울산광역시,북구,명촌동,683390,129.3625,35.5491
울산광역시 북구 호계동,울산광역시,북구,호계동,683400,129.3643,35.6275
울산광역시 북구 송정동,울산광역시,북구,송정동,683410,129.365075,35.592367
울산광역시 북구 매곡동,울산광역시,북구,매곡동,683420,129.3701,35.6512
울산광역시 북구 신천동,울산광역시,북구,신천동,683430,129.3475,35.6381
울산광역시 북구 창평동,울산광역시,북구,창평동,683440,129.3671,35.6164
울산광역시 북구 중산동,울산광역시,북구,중산동,683450,129.3509,35.6622
울산광역시 북구 가대동,울산광역시,북구,가대동,683460,129.3069,35.6058
울산광역시 북구 달천동,울산광역시,북구,달천동,683470,129.312662,35.632999
울산광역시 북구 상안동,울산광역시,북구,상안동,683480,129.3349,35.6182
울산광역시 북구 시례동,울산광역시,북구,시례동,683490,129.333275,35.603799
울산광역시 북구 천곡동,울산광역시,북구,천곡동,683500,129.3219,35.6493
울산광역시 북구 달천동 그린카운티,울산광역시,북구,달천동,683701,,
울산광역시 북구 매곡동 월드메르디앙아파트1단지 (101~113동),울산광역시,북구,매곡동,683702,129.3701,35.6512
