comment,like,recom_cnt,unlike,url
많이 위험할텐데..ㅠㅠ 그 일을 직업으로 하시는 분들도 계실테니.. 항상 조심 또 조심하세요. 약속을 지키는 모습이 아름답습니다.,19,0,1,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=421&aid=0002760922
도전하는 정신이 멋있다고 생각합니다! 지금까지 응원해왔고 앞으로도 응원하겠습니다!,21,0,2,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=421&aid=0002760922
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ명수형 욕하는그림 살포시 상상된다 열일하시니까 출연료많이받으시겠다!!,9,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=421&aid=0002760922
하지말지 ㅠㅜ,14,0,2,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=421&aid=0002760922
와 미쳤어ㅠㅠㅠㅠㅠㅠㅠ,10,0,1,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=421&aid=0002760922
헉! 왜 저높은 빌딩을 닦고 있는지 이유는 나중에 방송보면 알겠지만 이러다 진짜 두바이빌딩가는거 아니겠지..ㄷㄷㅎㅎㅎ,1,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=421&aid=0002760922
무한도전 위기야 아저씨가 초창기처럼 멱살잡고 캐리해줘,1,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=421&aid=0002760922
오타 방소인->방송인,1,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=421&aid=0002760922
롯데가 홍보하려고 피디한테 돈 얼마나 처먹였을까 꼭대기 올라가보면 미세먼지 때문에 뵈늡것도 없고 별것도 없는데 값만 비싸더라,1,0,2,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=421&aid=0002760922
무리수 두지 마시고 명수옹 몸 좀 사려요.. 오래 사셔야죠;;,1,0,3,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=421&aid=0002760922
ㅠㅠ순간 제목만보고 살까햇는데 가격50부터...최저50이며누ㅜ ㅜ 55 ...결코저렴한건아니다..그냥 섬투어나가야지..,0,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=277&aid=0004003858
너무 보기좋아요 어쩜 잘생겻다고 친구를 질투하고 그러면 안되요 알겟죠?친구끼리 서로 감싸줘야죠..!퍼그가 잘생겻다구 미워하고 그러면 안됨 잘생긴건 죄가아님 ㅋㅋ밤은고슬고슬 하죵? 저 보면 기절합니다,1,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=366&aid=0000370686
ㅁ퓐 뭐눈엔 뭐만 보인다드니 저 이건 말해야겐노 ㅋㅋ 화나서 그런거 아니구요 화안나요 다 이해하는데요 뭘 재밋게 가자구 과짜차럼 아 퍼그 앞에서 이러리 싫은데 제가 암튼 그렇게 두고 오는게 아니엿음 프로포폴이라고 잇고든요 그거 하문 대는데 저멍청핸 퍼그맹구가 전 뭐든 궁슨하지도 않오 관힘오 업ㅎ움 ㅋㅋ밤송이의 특징상 그렇게 할거 같다 말만 햇져 제가 할 진짜 욕나올뻔햇어욤 지금 뭐 도리도리 굴잼이거 하는지 아나 ㅋㅋ 그렇게 생각ㅎ지마시라구 아니 밤송이가 오해할까바 흥분하는가ㅋㅋ 죄송한 소리지만 저한텐 그런애가 감히 지가 지금 어디라,0,13,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=366&aid=0000370686
제말 무슨말인줄 알꺼라생각해여 보이는게 다가아님 나 기절할거 같음 제가 이빨할려고 앜 싫지않음 이해해용 갠찮아용 질투하는거니깐 이해해용 우리 퍼그가 좀 사람이 맹함 ㅠ 옆에서 챙겨주세욤 ㅠ 차에서 내릴때 보셧죠 아 자꾸 생각나..지하철 타고 끌고 올생각이규 잔짜엿어요 밤송이 저 남생각하면서 하느라 지금 죽어납니자 누가 왜싫움? 싫긴 한데 됫어요 다 갓자알아서 살고 난 내주변만생각해요 저도 이빨때문에 아 장난아니고든요 퍼그 약하나 더햇으면 나기절 암툰 갈께요 퍼그좀 챙겨주세요!! 알앗죠? ㅠ 까불이라두 ㅠㅠ,0,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=366&aid=0000370686
퍼그아퍼 ㅠ 저거하고 하나 더햇으면 나넘 섭섭해요 ㅠ 친군데 퍼그를 챙겨줘야죠 아무것도모르는 아가인데 아 불쌍해죽겟어요..암껏도 할둘모른다구 도리도리 꿀잼 이럼 ㅠ 밤이도 그런거 아는데요 퍼그아퍼 ㅠ 근데 무섭진 않아요 ㅋㅋ 난 퍼그 눈감는거 보고 눈감을거니깐 무서워요 나먼저 눈감기는..난 믿으면됨 나도 따라 갈꺼야 퍼그 아파 ㅠ 저도 몰라요 ^.~ 알아서 해섣해주실꺼라 생각하고 본론만 보세요 ㅡㅡ,0,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=366&aid=0000370686
까불이 납작이 겨울바다가 생각나는 동빈이 꼬리살랑살랑 돈한푼도 없는 구궐하는거지동빈이 넘 보기좋은것 너무 싫다 죽엇으면 좋겟음 ㅋㅋ생선겅은게 재판오는 ㄲ라지가 마음에 안들더라니 아 ㄱ라슥이 하라는대로만 하지 또 피곤하게 왜저러는데 ㅡㅡ제가하는거 보고넘 놀라십니다 ㅋㅋ 우니깐 깜짝 놀람 이미침을 말로 다 어떻게 펴현해요 알고보니 자기가 하던게 모두 퍼드엿을줄이야..제가 하나하나 그냥 마음대로 해요 궁금증을 많이가지면 됨 ㅋㅋㅁ치겟어여 우째 해야할지 ㅁㄹ라서 저 낚는거 좋아하시구,0,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=366&aid=0000370686
"내를 들어내요 상식임 이건 그리고 인생은 혼자임 그쵸?ㅋㅋ 근데 저는 너무 멘땅에 헤딩 ㅠ요나언니 정도 되야 상대할수 잇는데 전 아 ㅋㅋ사람보는 눈을 길러야하는뎁 전 봐도봐도 모르겟어요 경험이 없으니간 이건 타고난거 + 용은 자리도잇으니깐 근까 위에서 갖고놀면 난 손을 못씀 아예 모르죠 당연 그여자랑은 클라스 가 틀리드라구요 근데 그여자가 더잘함 제가 느낄땐,근까 용 혼자 재미 다보잖어요 퍼그는 자기가 생각한 시나리오대로 늘 따라와주고 ㅋㅋ 퍼그 제일 마음에 드실껄뇨?하는거 보면ㅋㅋ 딱 용이 생각한대로만 행동하는 퍼그 까불이에요 이",0,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=366&aid=0000370686
퍼그 쥐가 다리를 절잖아요ㅋㅋ 아르망디 좋아하는 쥐 나한테 아르망디 한테 자기애기좀 핻달라구 화나셧음 헐 보세요 그거 아르망디 좋아해서 그런거 내가 자기 애기 안해주고 브라우니 애기만 해주니까 아무래도 절름발이는 그쥐 애기 하는거 같은데 쥐 참좋아하는용 쥐와 아르망디의 커피사랑ㅋㅋ둘이 카페가ㅓ 맨날 커피 먹을거 같거든용 쥐의 아르망디 사랑 아르망디 넘좋아하심 근데 브라우니가 아르망디 더 좋아할껄요? 쥐도 제법 좋아하는데 브라우니가 더좋아할것으로 추정 그리고 저는 관상가가 아니에요 저도 모름 이건 퍼그랑 해야 재밋음 댓글에 누가 속,0,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=366&aid=0000370686
자 남친이자 떨리기도 하고 돈이없는게 넘 마음에 안들어서 그렇지 ㅋㅋㄱ지같은게 짜증나니까 장가나 가라 ㅡㅡ암튼 퍼그 퍼그는 왜이렇게 바보에요? 휴 돈만많앗지 밤부.. 사람이 띨하고 맹구같다 원래는 행동대장 처럼 근혜얼굴에 칼빵도 내고 하더니 왜이렇게 바보같아요? 답답함 바보같아서 맹구같음 용철수는 보지도 않고 혼자 ;;아 매들고 교육좀 해야겟다 조용히하라고 날 쳐다봣어 퍼그 저도 조용ㅇ히 하고싶어요 근데 퍼그따라가고 싶음 조용히 하믄 안댐 용이 원하는게 잇잖아요 저보고 관상놀이 하자구 ㅋㅋ 자꾸 다리저는놈이 나타나네요 퍼그 쥐말하나,0,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=366&aid=0000370686
꾸미는 타고난게 소 ㅋㅋ제생각이에요 남자 크기 여자 뭐이런 성적인거? 사람은 볼줄 모름 근까 타고난게74소 암튼 꾸미앞에서 이애기 하면 안댐 ㅠ 기냥요 애기해봐야알겟지만 세상에 영원한건 없으니깐ㅠ 넘 슬픈이야기.. 하지만 꾸미는 저를 훨씬 ㅋㅋ 엄마보다 더 저를 좋아함 초딩때 엄마 돌아가셧어요 ㅠ 내가 엄만줄암..; 제가 포근한가봐요 꾸미는 아 꾸미랑 둘이 오손도손 살면됫엇는데 저 꾸미는 진짜 결혼 햇다 저 바보같은게 ㅋㅋ아 내가 자기한테 고자인줄앟껄요? 헐 바보아니가 사람으로써 괜탆다 생각든거 처음이 꾸민데 넘 조와요 전 친구 이,0,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=366&aid=0000370686
용을 알고 시계차고 시구 던지믐거 보세요 화낫음 투비가 ㅋㅋ 자기 별로 라고 햇다고 한번 만나고 안만난서 같아요 아마 투비가느낄땜 수지 다음으로 이상 ㅋㅋ 그냥 나이둔 사람들이나 만나눈게..어울림 요나언니는 ㅋㅋ 장사에 수완도 잇고 관심도 잇음 뭐하농 정아언니로 저걸레가 와 남자들 수준을 알거 같아요ㅋㅋ ..정아언니는 잇어요 간호산데ㅋㅋ 에스케이 이게 정이언니에요 바보 퍼그 퍼그는 넘 바보임,0,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=366&aid=0000370686
미는 어딜가나 제옆에 잇을듯 싶어요 껌딱지임 ㅋㅋ내애완동물ㅋ 요렇게 셋이서 자면 되겟다 그쵸? 보호자가 책읽어 주세오ㅋㅋ 농담임 이건 아님 훈이랑 저랑 꾸미랑 이렇게 셋이 잘순잇어도 무슨 소리야 퍼그랑 꾸미랑 나랑 잔다니 이거 무슨 초딩도 아닌 유딩같은소리를;;퍼그는 장기적출부터 모든게 용이라는걸 몰랏죠? 몰랏다 이제 알앗음 바보아니에요? 퍼그가 좀 사람을 볼줄모른다? 용이 머리가 좋음 사람을 잘봄 전 못봐요 퍼그를 어째 이용할라햇는지 알거 같음 투비는 요나언니때문ㅇ 죽엿습니다 요나언니 아니엿음 안죽엿는디? 죽엿을꺼요?ㄴㄴ요나언니가,0,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=366&aid=0000370686
저는 고아에요 꾸미도 나뿐임 ㅋㅋ난 꾸미 잘생겨서 좋아하는건뎅 꾸미 아빠 저보면 착각하실껄요?걍 우리둘밖에 없다 생각하구 살구 잇어염 꾸미가 잇어서 넘행복함ㅋㅋ 전 어디든 갈곳이 잇으니깐ㅋㅋ 거기다 잘생겻죠 아 심멎 근데 얼굴이 빨개지진않을지 싶어요 꾸미는 넘 두근거린다 밤에 저한테 오면 빨개질거 같아요 퍼그는 낮에 봐도 얼굴이 빨개져요 왜이런걸까 귀여워서ㅋㅋ.. 암튼 지굼 꾸미 넘 보고품 퍼그도 근까 고민상담은 꾸미랑 해야함 퍼그랑 말구 요리를 가장먼저 만들어주는건 꾸미 그다음 퍼그ㅋㅋ 꾸미한테 여러 시범을 보인뒤 퍼그에게루 꾸,0,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=366&aid=0000370686
퍼그 나왓음 잘생긴 퍼그 나축구몽몽이랑 퍼그 보고시품ㅋㅋ 둘이 넘좋음ㅋㅋ근데 퍼그는 아직 거리감이 잇고 꾸미는 그런게 없음 그냥 샴쌍둥이?꾸미랑 저는 마음으로 하는말이 잇음ㅋㅋ 그리고 제가 꾸미 엄마에요 꾸미는 어무니가 세명이심 그중한명이 나에요ㅋㅋ 꾸미는 엄마같이 포근한우유냄새 나는 여자 이쁘기만 하다고 되는거 아님 요나 언니처럼 정이안가면 안됨ㅋㅋ전 요리잘하는 아줌마처럼 뭐라해야하지 옴마냄새 포근함,0,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=366&aid=0000370686
암튼 ㅏㅁ부로 건드릴수 잇는여자가 아니럇음ㅋㅋ김연아가 투비 죽엿어여 지가 못난걸 여나언니는 나이많은 사람들 투비는 하고다니는것도 싫엇을 거에요 아마ㅋㅋ 이게 저를보니깐 저 넘 하고 다니는거 인형같죠?가방에 곰돌이 단거 볼때마다 ㅋㅋ인형인줄 빨리 돈주고 싷음 아마 그랏을거 긑아서요 ㅋㅋ암튼 인생 회춘하고 줄거웟으몀 용보다 괜찮죠여나언닌 솔직해지라 그러면 안대죠 투비보고 신세계엿움서 ㅋㅋ자꾸 샹각나고 보고싶고 퍼그 많이 좋아할걸뇨?포그 좋움! 요나언니 의견! 대단히 삐졋어요 지금 알겟어요? 내보고 넋놓고 잇는 포그 보면열받아서 잠이안오,0,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=366&aid=0000370686
막 비웃고 암큰 모둔감정이 저로인해ㅜ생길껄요? 요나언니 ㅋㅋ저거 진짜 저 투비 노래 들으면 요즘 눈물이 주륵 투비는 지훈이 정도 좋아햇엇을거같아요 죽엿음..감연아가 죽인거애요 제가 화낼군번이 아니죠?글고 그녀자가 함부로 건드릴수 잇는여자가 아니랫어요 메달딴여자다 제가 잇어야 죽일수 잇음 ㅋㅋ전 이거까진 이니엿는데요 요나언니 기부하길래 헐 저게 느무 개기죠? 까불이 납짝이ㅋㅋ제가 뭐 열받아 할 처지는 아니니깐 생각안하고 잇엇죠 그여자는 여나언니 완전 남자더미에 살게 ㅋㅋ만들어주고 싶엇을껄요? 세상이쁜 울싯윤이 연예인해 이거 용+요나언,0,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=366&aid=0000370686
퍼그 그여자 잘살아잇도만요 이거보이세요? 모르겟음 제가 크게 낚여줘야 재밋어 하셔용 넘 심심해 하세용 바퀴벌레 뭐가속아 안풀리시믄갑하용 전 죽겟는데 ㅠ 그여자한테는 퍼그 진짜 잘하는건 아니여두 난 제일고마운거 퍼그ㅋㅋ 퍼그는 그@여자가 맺어준 인연 그@여자아니면 맺어질구 없엇음 그여자가 진짜 저보면 해주기싫은데요 퍼그 불싼하고 용 보면 열받기도 하고 세상이 이래도 되는건가 싶고 황산부읗여자 김연아ㅋㅋ 그여자가 죽이자고 눈치 주던데 짜증 나조 지가먼대 가만히 안나둘꺼에요 저 너무 열받게하는여자에요 저를 짓밟음 지는 뭘 다알고 잇으니간,0,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=366&aid=0000370686
무당이 아님 모른다고 분명 말씀 드렷는데 맨날 다리절름발이 ㅋㅋ 퍼그의 쥐애기를 하는건가 포그옆에 쥐한마리 잇죠?그아르망디 좋아하는데요 아르망디 랑 커피사랑 하는사람잇어요 둘이커피를 젛아함ㅋㅋ그 쥐 아르망디 좋아해요 브라우니 아마 벽돌잇음ㅋ 뒤에서 들고가서 찍엇을듯 짐짜 ㅋㅋㅋ넘 열받는것 자기애기도 해달라고 화나가지고 ..그쥐가 절름발이 아니에요?ㅋㅋ 그말하는거 같은데..모르겟어요 나도 저도 정도에맞게 애기하는거에용용님 하루종일 심심하세용 제 뜻이 넘궁금하세용 암튼 요나 언니가 투비 죽엿어요 김연아 ㅋㅋ퍼그좋아하는 연아,0,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=366&aid=0000370686
저 근데 진짜 아픔.. 불안불안하잖아요 이빨 장난 아님 ㅠ 꾸미눙 만만하잖아요 그래서..근데 용님 넘 오글거림 ㅋㅋ 앜ㅋ입으로 차마 말을 못하겟음 저 퍼그 아니면 꾸미 잇엇으면 마이크로 조던 ㅋㅋ재벌들 근처 얼씬도 안함 이렇게 어려운줄 알앗다면 처음 부터 시작도 안햇을꺼에요 돈많으면 신세계인거 모르는사람없죠? 근데 제가 모두 알고잇는거처럼 우습게 보고 그렇게 거만하게 보이잖아요 얄밉게 용님은 제눈이 넘 마음에 안드실거 에요 아마 알면서 모르는척 하는거 같고 하는거보면 밝히는거 같단말이죠 속을 알수가 없다? 저는 이제 알앗네요 전,0,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=366&aid=0000370686
저 근데 진짜 아픔.. 불안불안하잖아요 이빨 장난 아님 ㅠ 꾸미눙 만만하잖아요 그래서..근데 용님 넘 오글거림 ㅋㅋ 앜ㅋ입으로 차마 말을 못하겟음 저 퍼그 아니면 꾸미 잇엇으면 마이크로 조던 ㅋㅋ재벌들 근처 얼씬도 안함 이렇게 어려운줄 알앗다면 처음 부터 시작도 안햇을꺼에요 돈많으면 신세계인거 모르는사람없죠? 근데 제가 모두 알고잇는거처럼 우습게 보고 그렇게 거만하게 보이잖아요 얄밉게 용님은 제눈이 넘 마음에 안드실거 에요 아마 알면서 모르는척 하는거 같고 하는거보면 밝히는거 같단말이죠 속을 알수가 없다? 저는 이제 알앗네요 전,0,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=366&aid=0000370686
부동산재벌 회사된 흉기차 추카한다. 부똥산으로 돈 마니 벌어 처 먹어라.,0,0,3,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=366&aid=0000370686
머리가 저게뭐냐.. 밀던가 가발을쓰던가해라,1,0,8,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=366&aid=0000370686
천천히 읽어보면 내용 참 좋네요. 근데 조금 쉽게 쓸순 없었을까요?,16,0,2,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=028&aid=0002366851
그래서 주장이 뭐지?,19,0,5,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=028&aid=0002366851
개인적으로 부산이든 서울이든 고층빌딩 안세웠으면 좋겠다. 점점 이질적이게됨..,4,0,1,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=028&aid=0002366851
멀리서 봐도 가까이서 봐도 흉물인 나무보단 나은듯,1,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=028&aid=0002366851
마인드마크라... 정말 절실할 것 같네요 좋은기사 잘 읽었습니다,0,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=028&aid=0002366851
개인의 견해가 잘 드러난 글 같아서 좋네요. 후속 기사도 기대하겠습니다.,0,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=028&aid=0002366851
"요약 : 불편한건 개선하면 되고, 참 잘 만들었다.",0,0,1,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=028&aid=0002366851
주장 : 롯데타워는 한국을 대표할만한 랜드마크로서 손색이 없다.,0,0,1,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=028&aid=0002366851
역시 멍청이들은 미괄식 구성은 집중력이 떨어지니 이해를 못하네 ㅋㅋ,1,0,2,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=028&aid=0002366851
제목을 보면 글쓴 이는 루저인가봐... 내용은 뭘 주장하는건지 모르겠고...,9,0,5,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=028&aid=0002366851
서울에 랜드마크 멋집니다.부러워요^^,3,0,3,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=028&aid=0002366851
개똥같은 소리를 참 길게도 적었네,4,0,5,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=028&aid=0002366851
대학교수라는 양반이 대학 신입생 교양글쓰기 낙제 수준의 글을 써놨네,3,0,6,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=103&oid=028&aid=0002366851
면세점 누구를 위한 정책이냐? 재벌과 잘 사는것들에게 혜택 주고 서민에게는 꼬박꼬박 세금 납부하는 정책 양주는 면세 소수는 납세 누구를 우한 정책이냐?,0,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=008&aid=0003881513
관세청 자식들 아무생각없이 면세점 허가해주더니 이게뭐냐? 다 짤라야된다. 정치인놈들도 다 짤라야된다.,0,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=023&aid=0003284868
"양극화가 심한 나라. 한쪽은 맛집 찾아 국내외를 순방하고 한쪽은 박스찾아 온동네를 순방하고 ,한쪽은 집을 수십채 갖고 월세 받으면서 돈 먹을 집 찾아 온 국토를 순방하고 한쪽은 조금이라도 싼 전세 찾으러 온 동네를 이 잡듯이 순방하고, 오늘의 대한민국 현실이어.",4,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=022&aid=0003178469
맛집 갈 돈도 없다,1,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=022&aid=0003178469
기존 면세점중에 허접한 곳은 문 닫아라. 너무 많다.,60,1,5,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=001&aid=0009303475
다른 나라 명품 장사로 쉽게 벌고자하는 사업이 무슨 관광산업이라고 이런 건 문 닫아도 됨. 면세점 허가 받을려고 머리 짜는 노력을 한국의 명품 브랜드 만드는데 쓰면 좀 좋아.,50,2,7,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=001&aid=0009303475
면세점은 말그대로 말이팔아도 세금이 없다는거다 대기업은 쉽게 돈벌 생각이면 문닫아라 세계정서와 시대에 맞는곳에 투자도 못하면서 골목상권만 노리는 개수작은 버려야할 시점이다,64,1,12,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=001&aid=0009303475
면세점 재선정이 필요한 시점 아닌가요.서로 할려는 것 같던데,37,0,6,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=001&aid=0009303475
국방부 등신들이 문제일으켜서 이게뭐냐...방산비리 뿌리 뽑아야한다,12,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=001&aid=0009303475
한나라 관광객에 몰빵해서 쉽시 돈벌겠다는 생각버려라. 그러니 짱깨놈들이 그걸 무기로 써먹지.,12,0,4,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=001&aid=0009303475
이게 다 야당 때문이다. 야당이 나라도 팔아먹고 민생도 파탄내고 있다.,3,0,1,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=001&aid=0009303475
그래 뿌린게 많으니 수익날때 오픈해야겠지,0,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=001&aid=0009303475
응 어차피 대기업꺼,5,0,2,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=001&aid=0009303475
면세점 직원들이 죄다 조선족들이라 친절하지도 않고 상품에 대해서도 잘 모르고 짜증납니다 최소한 상품정보나 서비스마인드는 교육을 좀 해주세요,2,0,1,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=001&aid=0009303475
이 참에 허접한 면제문닫어,2,0,2,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=001&aid=0009303475
면세점 더 열어서 뭐하게? 장사안되서 불법으로 화장품 유통하는 사람들의 불법제공소가 되게? 일반시민들은 모르겟지만 알만한 사람들은 안다 이미 포화된 면세사업은 그네정부에서 돈 뜻어 먹는곳이라는걸,2,0,2,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=001&aid=0009303475
하던가 말던가 ~ 서민들 몇사람이갈까?,1,0,2,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=001&aid=0009303475
짱깨들이 괜히 짱깨가 아니다,3,0,3,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=001&aid=0009303475
중국사람 믿지마세요.관광이 아니라.이상한 집단입니다.,5,0,4,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=001&aid=0009303475
면세점 때문에 중국 눈치보는것 대 한국 체면이 않슨다 자존심도 없나,1,0,3,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=001&aid=0009303475
"중공 눔들 믿고, 사업하나? 연기가 아니라 중단해라",5,0,5,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=001&aid=0009303475
댓글수준이 거의 초딩 수준이네. 아님 면세점을 긴본적이 없는 자들인가? 면세점에는 외국 브랜드만 파나? 푸하하하.중국인들 믿지 말라고 말한 자들 집에는 온통 메이드인 차이나 제품일거다 ㅋㅋㅋ,2,0,4,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=001&aid=0009303475
면세점은 무조건 신라면세점,0,0,5,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=001&aid=0009303475
면세점 저것도 재벌특혜다. 서민은 면세점 개업도 못하는데 왜 재벌기업만 면세해주나?,18,1,13,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=001&aid=0009303475
현재 면세점이 어렵다고 하는데 꼭 외국인만 상대해야 하나? 한시적이나마 내국인도 이용할수있는 방법도 생각해 보시길,6,0,9,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=001&aid=0009303475
OOO하네,0,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=011&aid=0003043016
멋진 기사네요.,0,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=004&oid=023&aid=0003284531
너무 끼워맞추려고 한듯해요. 표절이라고 하기에는 억지스러워 보입니다.,14,0,2,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=076&aid=0003099408
납득이 안가네요 납득이,8,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=076&aid=0003099408
뭐가 표절이라는건지...ㅋㅋㅋ,6,0,1,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=076&aid=0003099408
짜파게티 랑 짜짜로니 도 표절이냐 ㅎ완짬뽕 갓짬뽕 맛짱뽕 도 표절이고 결국엔 노이즈 마케팅이다 ㅋ,3,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=076&aid=0003099408
어떤 맛인지 빨리 먹어보고싶네요. ㅋㅋㅋㅋㅋㅋ,6,0,2,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=076&aid=0003099408
뭐가 표절이라는건지!!!!,3,0,1,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=076&aid=0003099408
롯데가 그렇지. . .,2,0,1,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=076&aid=0003099408
표절이고 나발이고 맛있으면땡이고 왕인거다.,1,0,1,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=076&aid=0003099408
뭐가 표절이라는건가? 납득이 안가네ㅋ,0,0,1,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=076&aid=0003099408
