titles,url,contents
"[비즈&] 기아차, 소형SUV 스토닉 이미지 공개 外",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=422&aid=0000260048,비즈 기아차 소형SUV 스토닉 이미지 공개 外경제계 소식을 알아보는 비즈 시간입니다오늘은 어떤 소식들이 올라와 있는지 살펴보겠습니다 기아차 소형SUV 스토닉 이미지 공개기아자동차가 다음 달 출시 예정인 소형 SUV의 차명을 스토닉으로 확정하고 외장 이미지를 공개했습니다기아차는 차량 전면에 그릴의 입체감을 부각하고 측면에는 볼륨감 있는 펜더를 달아 안정감을 주는 동시에 역동적인 움직임을 더했다고 밝혔습니다스토닉은 재빠르다는 뜻의 스피디와 으뜸을 뜻하는 토닉의 합성어로 날렵한 이미지의 소형SUV 리더라는 뜻을 담고 있습니다 아시아나 6월 바캉스족 최대 59 할인아시아나항공은 이달 출발하는 국제선 항공권을 최대 59 할인된 가격에 판매하는 빨리 가는 바캉스 이벤트를 벌입니다특가 대상 및 가격은 일본 오사카와 후쿠오카 지역이 최저 18만7천900원 중국 베이징·톈진 등은 최저 13만6천800원 동남아 타이베이와 홍콩 등은 최저 21만4천900원에 이용할 수 있습니다자세한 이벤트 정보는 아시아나항공 홈페이지에서 볼 수 있습니다 BC카드가 항공권 할인 이벤트를 진행합니다12월 말까지 매주 월요일 BC투어와 인터파크 홈페이지에서 BC카드로 항공권을 사면 최고 17 할인해주고 매주 월요일 대한항공 홈페이지에서 BC카드로 항공권을 사도 3 깎아줍니다BC카드는 또 다음달부터 10월까지 인터파크와 함께 태국 끄라비와 베트남 다낭 등으로 가는 직항 전세기 티켓도 판매할 예정입니다 이마트 전통시장에 노브랜드 상생스토어 오픈이마트는 안성시 안성맞춤시장에 노브랜드 상생스토어를 연다고 밝혔습니다안성시와 함께 선보이는 노브랜드 상생스토어는 안성맞춤시장 지하 1층에서 현재 영업 중인 화인마트와 공간을 나눠 쓰는 방식으로 운영됩니다안성맞춤시장 노브랜드 상생스토어에는 동반성장 차원에서 신선식품과 국산주류 담배 등은 취급하지 않습니다 플라이보드팀 플라이언스 프랑스 월드챔피온쉽 참가플라이보드팀 플라이언스가 오는 9일부터 11일까지 3일간 프랑스 카발레르 쉬르 메르 해안에서 진행되는 플라이보드 2017 월드챔피온쉽 대회에 참가합니다이번 대회는 전 세계 플라이보드 최고의 선수들이 모여서 기량을 뽐내며 최강을 가리는 국제 대회로 플라이보드 대회에서는 가장 명성이 높은 대회입니다기능성 베개 가누다를 판매 중인 티앤아이는 2017년에 프로팀 플라이언스팀을 창단하고 박진민·김다엽 등 정상급 선수 5명을 영입했습니다연합TV  023984441 4409 카톡라인 jebo23  연합TV 생방송 시청    스탠드 구독  대한민국 의 시작 연합TV 앱 다운받기
"유병언 장녀 유섬나, 3년 만에 송환…횡령 혐의 등 수사",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=437&aid=0000155888,세월호 실제 소유주 고 유병언 씨의 큰 딸 유섬나 씨가 오늘 국내로 강제 송환됐습니다 3년간의 해외 도피 생활을 마감한 유씨가 조금 전 인천 공항에 도착했다고 하는데요를 연결해보겠습니다 유섬나 씨가 조금 전 인천공항에 도착했다고 하는데 검찰이 곧바로 유 씨를 압송했다면서요기자네 유섬나 씨가 탄 비행기는 조금 전 오후 2시 50분쯤 이곳 인천공항에 착륙을 했습니다지금 현재 아직 유섬나 씨가 입국장으로 나오지 않아서 유섬나 씨의 모습은 볼 수가 없고 검찰도 아직 압송은 하지 않은 상태입니다 파리 자택에서 체포된 유 씨는 오늘 새벽 3시 반쯤 파리 샤를 드골 공항에서 한국 검찰에 인계됐는데요검찰은 지난번 정유라 씨 때와 마찬가지로 귀국행 대한항공 여객기 내에서 곧바로 체포영장을 집행했습니다490억 원대의 횡령과 배임 혐의를 받는 유 씨가 국내로 송환되는 건 약 3년 만인데요유 씨는 입국하자마자 잠시 후 인천지검으로 압송돼 오후 5시부터 조사를 받을 예정입니다앵커그렇다면 유 씨에 대한 검찰 수사는 어떻게 진행됩니까기자네 유 씨에 대한 수사를 담당하게 된 건 인천지검 특수부입니다들의 질문을 받을 예정인데요그동안 유 씨는 한국 정부가 자신과 가족을 세월호 참사의 희생양으로 만들려 한다며 송환을 거부해왔습니다하지만 프랑스 정부가 지난해 6월 유 씨 송환 결정문에 최종 서명하면서 강제송환이 결정됐는데요  유씨가 이에 불복해 최근 최고행정법원인 콩세유데타까지 소를 제기했지만 지난달 17일 각하됐습니다유 씨의 송환으로 정부가 세월호 참사 책임을 요구하며 유씨 일가에 냈던 구상금 소송도 탄력을 받을 것으로 보입니다최규진choi JTBC  공식 SNS 트위터  유튜브Copyright by JTBChttpjtbcjoinscom and JTBC Content Hub Co Ltd All Rights Reserved 무단 전재 및 재배포 금지
"정유라, 아들과 재회…보모·말 관리사 동행",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=449&aid=0000131524,유섬나 씨가 인천공항에 도착하던 시각 정유라 씨의 두 살배기 아들도 덴마크에서 국내로 들어왔습니다  먼 귀국길에는 보모와 함께 정 씨의 말 관리사가 동행했는데요  검찰은 곧바로 말 관리사를 임의 동행해 조사하고 있습니다입니다  기사내용 정유라 씨의 두 살배기 아들이 보모 품에 꼭 안긴 채 인천공항을 빠져 나옵니다   현장음  한 말씀만 해주시죠 국내 어디 거주하실 예정이십니까  보모와 정 씨 아들 말 관리사가 탄 대한항공 여객기는 네덜란드를 거쳐 오늘 오후 3시쯤 인천공항에 착륙했습니다  엄마 정유라 씨는 공항에 마중 나오지 않았습니다   정 씨 아들과 보모는 인천공항을 출발해 조금 전 정 씨가 있는 강남 미승빌딩에 도착했습니다   지난달 31일 정유라 씨가 입국한 뒤 일주일만에 고국에서 모자가 재회한 겁니다   정유라 최순실 씨 딸지난달 31일 제가 아들 입국 날짜는 별로 말하고 싶지 않습니다  정 씨 아들과 보모 보다 먼저 홀로 입국장을 나온 말 관리사는 검찰이 임의동행 방식으로 데려가 현재 조사를 진행 중입니다   검찰은 조만간 보모도 참고인 신분으로 불러 조사할 계획입니다   이들은 정 씨 도피를 도운 조력자들인데다 지난 1월 정 씨가 덴마크 경찰에 체포될 때도 같이 있었던 인물들입니다   채널A  백승우입니다  영상취재  김용균 영상편집  이희정꿈을 담는 캔버스 채널A  ⓒCHANNEL Awwwichannelacom 무단 전재 및 재배포 금지
"3년만에 체포된 유병언 장녀 섬나, 정유라 아들 오늘 나란히 한국행",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=468&aid=0000272181,최순실 씨의 딸 정유라 씨가 구속 전 영장실질심사를 받기 위해 2일 서울 서초구 서울중앙지법으로 출석하고 있다  세월호 실소유자 고 유병언 세모그룹 회장의 장녀 유섬나씨가 도피 3년만인 7일 강제송환된 데 이어 구속위기를 모면한 비선 실세 최순실씨 딸 정유라씨의 아들도 이날 귀국했다 인천지검은 지난 2014년 4월 세월호 참사가 벌어진 뒤 유 회장 일가의 경영비리를 수사하는 과정에서 유씨의 490억원대 횡령·배임 혐의를 확인하고 출석통보를 했으나 유씨가 이에 불응해 체포영장을 발부하고 인터폴을 통해 적색 수배령을 내렸다하지만 유씨는 3년간 프랑스에 머물며 한국 송환을 거부하는 소송을 이어왔다 프랑스가 최종적으로 범죄인인도 절차에 따라 유씨를 강제송환하기로 결정하자 인천지검 특수부는 7일 오전 3시 26분께 파리 샤를 드골 공항 내 한국행 대한항공 KE902편 여객기에서 프랑스 현지 경찰로부터 유씨를 넘겨받아 곧바로 체포 영장을 집행했다유씨는 이날 오후 3시께 인천국제공항에 도착한 뒤 인천지검으로 압송돼 조사를 받을 예정이다 유씨는 과거 디자인업체 ‘모래알디자인’을 운영하며 계열사 ‘다판다’로부터 컨설팅비 명목으로 48억원을 받는 등 총 492억원을 빼돌린 혐의를 받고 있다유씨가 장기간 해외에서 도피생활을 했고 범죄 액수가 많은 점 등을 고려할 때 검찰은 이르면 오는 8일 구속영장을 청구할 것으로 전망된다 검찰 관계자는 “혐의 액수는 수사 결과에 따라 달라질 수 있다”며 “구속영장 청구 여부는 검토할 예정”이라고 말했다정유라씨의 두살 아들도 이날 60대 보모 마필관리사 남성 등과 함께 덴마크를 떠났다 이날 오후 3시경 귀국할 예정이다 정씨는 올해 1월 덴마크 경찰에 체포된 이후 덴마크 당국에 신변 보호를 요청했고 이후 아들은 덴마크 올보르시의 사회복지 담당 부서가 제공한 비공개 거처에서 머물러왔다이들은 최근 정씨의 불구속 결정으로 덴마크 당국이 정씨 아들을 계속 보호할 명분이 없다며 데려갈 것을 요구하자 귀국을 결정한 것으로 알려졌다 한편 정씨는 지난 3일 오전 구속영장이 기각된 뒤 최씨 소유의 서울 신사동 빌딩에서 머물고 있다 공식 팟캐스트 스포츠서울 야구 X파일스포츠서울 공식 유튜브 채널기사제보   Copyright ⓒ 스포츠서울sportsseoulcom
유섬나 “정권보다 세상이 바뀌길 기다렸다”,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=469&aid=0000207147,유병언 장녀 유씨 혐의 모두 부인“강압적 수사 때문에 송환 거부”해외 도피 3년 만에 강제 송환된 유병언 전 세모그룹 회장의 장녀 섬나씨가 7일 인천지검 청사에 들어서기 전 취재진의 질문을 받고 있다 연합해외 도피 3년 만에 강제 송환돼 7일 한국 땅을 밟은 유병언 전 세모그룹 회장의 장녀 섬나씨는 수십억원대 횡령 및 배임 등 검찰이 자신에게 적용한 범죄혐의를 모두 부인했다 세월호 참사와 관련해선 “가슴이 너무 아프다”고 말했다검찰은 이날 오전 3시 26분 프랑스 파리 샤를 드골 공항을 출발하는 한국행 대한항공 KE902편 여객기 안에서 프랑스 당국으로부터 유씨의 신병을 넘겨 받아 체포영장을 집행했다 유씨는 이날 오후 3시쯤 인천공항에 도착한 뒤 곧바로 2014년 당시 세월호 실소유주 비리 특별수사팀이 꾸려졌던 인천지검으로 압송됐다다음은 이날 오후 인천지검 청사 앞에서 진행된 취재진과의 일문 일답혐의 인정하나“안 합니다”도피 생활 오래했는데 한국 송환을 거부한 이유는“도피를 한 적이 한 번도 없고 지난 시절 무자비한 공권력으로부터 저를 보호할 방법이 해외에 다른 법으로부터라도 보호를 받고 싶어서받는 길 밖에 없어서 이제까지 기다렸습니다”세월호 유가족에게 할 말은“가슴이 너무 아프고 지금도… 죽어간 어린 생명들을 생각하면 매일매일 물이 닿을 때마다 아픈 가슴을 어떻게 할 수 없다 그 분들에게는 어떤 말로도 위로가 안 된다는 것을 알기 때문에 같이 아파해야 한다고 생각한다”남동생인 대균씨와 혁기씨와는 연락을 하고 지냈나“첫 번째 남동생은 출소하고 본 적이 있다  사건 이후로 한 번도 연락을 안 했다”앞서 정치적인 이유로 한국에서는 공정한 재판을 받을 수 없다라고 말했다 어떤 의미인지“세월호 참사 이후 그 때 그 상황을 기억한다면 다 아실 걸로 알고 있다”세월호 참사와 청해진해운 그리고 유병언씨 일가족의 관련성에 대해서 어떻게 생각하나“실소유주라는 말은 저는 믿지도 않고 있을 수 없는 일이라고 생각한다”정권이 바뀌기를 기다렸나“정권보다도 세상이 바뀌길 기다렸다”청해진해운 등 기업의 운영에 직접 관여하신 적은 없나 정경 유착은 있었나“전혀 모릅니다 전혀 없습니다”횡령ㆍ배임 혐의에 대해선 어떻게 생각하나“터무니없는 얘기다 평생 동안 일을 하면서 살았고 일한 대가로 보수를 받은 것 외에는 아무 것도 횡령하거나 배임한 적이 없다”그렇다면 한국 송환을 거부한 이유는“당시 정치권들이 어떻게 했는지 다 아실 것이다 저로 인해서 다른 분들이 수사를 받을 때 강압적인 수사를 받았고 제대로 된 답변을 못했다고 저는 믿고 있기 때문에 이 때까지 기다린 겁니다”강압적인 수사란 건 어떻게 판단했나“로 봤고 말도 안 되는 상황이 벌어지고 있었기 때문이다 저는 한 번도 도망간 적 없고 검찰로부터 편지 한 장 받은 적 없다”가장 억울한 부분은“여러 가지 많지만 제가 일한 것들을 안 했다고 말하는 것을 절대 받아 들일 수 없다”한국일보  카카오 친구맺기자동차의 모든 것 모클ⓒ 한국일보hankookilbocom 무단 전재 및 재배포 금지
 코스피 사상 최고가에 '신고가 종목 속출',http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=001&aid=0009311638,증권주 지주회사 관련주 무더기 신고가  코스피가 2일 장중과 종가 기준으로 사상 최고가를 새로 쓰면서 대형주와 증권주 등에서 신고가 종목도 쏟아졌다      유가증권시장에서 52주 신고가를 경신한 종목은 72개로 신저가 종목 3개의 24배에 달했다    코스피가 사상 최고가를 경신하는 등 증시가 호조세를 보이면서 시세를 분출하는 종목들이 속출했다     LG전자652가 8만6천900원으로 52주 신고가를 새로 썼고 LG디스플레이도 장중 3만3천500원으로 신고가를 경신하고서 215 상승 마감했다    이외 롯데쇼핑436 대한항공356 SK088 이마트287 코오롱039 한진칼581 신세계041 롯데하이마트088 등 대기업그룹 계열사와 지주회사 관련주들도 일제히 신고가를 갈아치웠다     한국금융지주345 부국증권301 HMC투자증권127 키움증권458 등 증권주들도 역시 신고가 경신에 동참했다    또 업종별로는 특히 은행업종지수와 증권업종지수는 275 189 뛰었고 전기전자업종이 262나 올라 두드러진 움직임을 보였다    시가총액 상위 종목 중에선 삼성전자 네이버 삼성물산 KB금융 등 지수 관련 대형주들이 2 넘게 올랐다    코스피는 전 거래일보다 2711포인트116 오른 237172에 마쳐 종가 기준 역대 최고치235530를 1주일 만에 넘어섰다 장중에도 237265까지 치솟아 장중 역대 최고 기록을 갈아치웠다      유행 트렌드 총집결 흥
장기 휴직 마치고 복귀한 승무원들,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=003&aid=0007989039,【서울뉴시스】  1일 오전 서울 강서구 대한항공 객실훈련센터에서 임신·육아 등 장기 휴직을 마치고 복귀한 객실승무원들이 업무 복직교육을 마친 후 기념촬영하고 있다 대한항공은 객실승무원의 경우 임신을 확인한 순간부터 휴직을 사용해 육아휴직을 포함하여 최대 2년까지 쉴 수 있도록 하고 있다 이에 따라 매년 객실승무원 평균 400여 명이 임신휴직 및 육아휴직을 사용 중이다 20170601 사진 영상 제보받습니다 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다  가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스 사진영상부n 027217470로 보내주시면 적극 반영하겠습니다저작권자ⓒ 공감언론 뉴시스통신사 무단전재재배포 금지
정유라 ‘스마일 티셔츠’ 본 누리꾼들 냉소,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=005&aid=0000996601,정유라씨가 장기간 도피 끝에 31일 한국에 강제 송환돼 들어오자 누리꾼들은 “드디어 올 것이 왔다”며 떠들썩했다 비선실세 최순실씨의 딸인 정씨가 비행기에서 내려 인천국제공항 출국장에 들어서는 모습이 TV와 인터넷으로 생중계되자 관련 에는 댓글이 수천개씩 달렸다 정씨가 예상보다 밝은 표정으로 취재진의 질문에 답하는 모습에 “자기가 무엇을 잘못했는지도 모르고 너무 당당하다” “자신은 무죄라고 생각하는지 뻔뻔하게 웃고 있다” 등 부정적인 반응이 이어졌다 귀국 과정에서도 정씨의 옷차림부터 비행 중 먹은 기내식까지 일거수일투족이 누리꾼들 입에 오르내렸다 특히 덴마크 코펜하겐 공항에서 찍힌 정씨의 스마일 티셔츠가 화제를 모았다 흰색 바탕에 윙크를 하고 있는 노란색 스마일 모양이 그려진 반팔 티셔츠였다 노승일 전 K스포츠재단 부장은 이날 자신의 트위터에 “스마일 옷에 스마일 정유라 특급 도우미 장시호 6월 석방 스마일 도우미 정유라 국민이 시원하게 웃을 수 있게 진실의 편에 서길 기대한다”고 썼다 누리꾼들은 정씨의 ‘공항패션’이 상황과 장소에 맞지 않다고 지적했다 한 누리꾼은 “웃을 상황이 아닌데 스마일 그림이 그려진 옷차림은 부적절하다”고 썼다 과거 탈옥수 신창원이 입었던 반팔 티셔츠의 인기가 치솟았던 것처럼 정씨가 입은 옷을 사려는 이들도 많으리라고 예상한 이들도 있었다 티셔츠 브랜드를 묻는 누리꾼도 있었다 한 누리꾼은 자신의 블로그에 정씨가 탑승한 대한항공 노선의 일반석 기내식 사진을 올렸다 해당 노선 기내식은 비빔밥과 미역국이었다 정씨는 비빔밥을 선택했지만 절반도 채 먹지 못한 것으로 전해졌다 누리꾼들은 과거 정씨가 자신의 사회관계망서비스에 올린 글을 풍자하기도 했다 정씨는 “돈도 실력이야 능력 없으면 너네 부모를 원망해”라고 써 공분을 일으킨 바 있다 누리꾼들은 “돈도 실력이라며 돈 없는 부모 탓하라더니 정유라는 부모 덕분에 교도소도 가고 전과자도 돼 좋겠다” “부모 참 잘 만났다”며 비꼬았다 국민일보 홈페이지  트위터취재대행소 왱GoodNews paper ⓒ 국민일보wwwkmibcokr 무단전재 및 재배포금지
 기내에서만 11시간 허비… 정유라 영장 기각 왜?,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=100&oid=022&aid=0003179265,월31일 오전 4시8분 체포영장 집행 후 기내에서만 11시간 넘게 허비  ‘체포 후 48시간 내 구속영장 청구’ 조항 탓에 조사할 시간 대폭 줄어검찰이 박근혜정부 비선실세 최순실61·구속기소씨 딸 정유라씨를 상대로 구속영장을 재청구할 수 있을까검찰 특별수사본부본부장 윤석열 서울중앙지검장는 정씨에 대해 보강수사를 거쳐 구속영장을 재청구하는 방안을 신중히 검토 중인 것으로 4일 전해졌다 전날 서울중앙지법 강부영 영장전담 판사는 “피의자의 가담 경위와 정도 기본적 증거자료들이 수집된 점 등에 비춰 현 시점에서 구속 사유와 필요성 상당성을 인정하기 어렵다”며 검찰이 청구한 영장을 기각하고 정씨를 석방했다일단 검찰은 “법원의 기각 사유를 면밀히 검토한 뒤 재청구 여부를 결정하겠다”는 신중한 입장이다 하지만 검찰 내부에는 청와대가 윤석열 검사를 파격적으로 서울중앙지검장에 발탁하며 ‘최순실 게이트 추사 수사’를 명확히 언급한 점 정씨의 이화여대 부정입학과 학점 특혜 등 업무방해 혐의에 대한 국민 감정이 매우 나쁜 점 등을 감안할 때 영장 재청구가 불가피하다는 시각이 많다우병우 전 청와대 민정수석에 대해 두 차례 구속영장을 청구했다가 기각된 뒤 결국 불구속 기소를 택했을 때 검찰에 쏟아진 비난을 반면교사로 삼아야 한다는 지적도 나온다 당시 “검찰이 철저하게 수사하지 않았다”는 여론의 뭇매에 검찰은 국정농단 수사결과 발표 대부분을 우 전 수석 부실수사 논란 해명에 할애해야 했다일각에선 정씨를 상대로 구속영장을 청구할 만큼 수사가 충분히 이뤄지지 않은 상황에서 체포영장 시한 때문에 서둘러 영장을 청구했다가 빚어진 ‘참사’라는 분석을 내놓는다 정씨는 덴마크에서 네덜란드를 거쳐 국내로 송환됐는데 한국시간으로 지난달 31일 오전 4시8분 암스테르담 공항에 대기하던 대한항공 여객기에 탑승한 직후 체포영장 집행이 이뤄졌다 이로써 검찰은 48시간 뒤인 2일 오전 4시8분까지 구속영장을 청구하거나 풀어줘야 하는 등 시간에 쫓기는 처지가 됐다문제는 기내에서 보낸 시간 인천국제공항에 도착해 검찰청까지 압송하는 데 걸린 시간 등을 빼니 정작 조사에 필요한 시간이 크게 줄어들었다는 점이다 정씨는 철야조사에 동의하지 않아 일정한 수면시간도 보장해줘야 했다 이것저것 빼고 나니 정작 조사에 쓸 수 있었던 시간은 48시간 중 절반가량에 불과했다는 계산이 나온다정씨는 조사 내내 “나는 정말 아무것도 모른다”는 ‘아몰랑’ 전법과 “이대 입학을 비롯해 모든 일은 엄마가 시키는 대로 했을 뿐”이란 ‘마마걸’ 전략을 일관되게 구사했다 검찰이 한정된 짧은 조사시간 내에 이를 뚫고 혐의를 입증하기란 여간 어려운 일이 아니었을 것으로 보인다그 때문에 정치권에선 정씨처럼 외국에서 신병을 넘겨받아 국내로 데려온 피의자는 체포영장 집행 후 구속영장을 청구할 때까지 걸리는 시간에 예외를 인정해야 한다는 주장이 제기된다 국회 법제사법위원회 백혜련 의원은 최근 ‘국외 또는 대한민국 영역 외에 있는 대한민국의 선박 또는 항공기 내에서 체포한 경우에는 입국심사가 완료되는 시점으로부터 48시간 이내’로 하는 단서조항을 두는 내용을 핵심으로 하는 형사소송법 개정안을 발의했다백 의원은 “정씨처럼 해외도피 도중 외국에서 체포한 경우 검찰이 국내로 데려와 조사할 시간을 최대한 벌어주는 것이 개정안의 목표”라며 “해외 도피자에게 오히려 특혜를 주는 일은 없어야 한다”고 설명했다 ⓒ 세상을 보는 눈 글로벌 미디어 세계일보
"카타르 단교, 한국에 경제적 파장 ‘제한적’",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=104&oid=081&aid=0002827068,사우디아라비아·아랍에미리트 등 중동 및 북아프리카 7국이 카타르와 단교를 선언한 가운데 정부와 산업계는 한국 경제에 미칠 영향은 제한적일 것으로 보고 있다 다만 단교가 장기화될 경우에 대비해 예의주시하고 있다고 관계자들은 일제히 전했다카타르 단교로 고립…식품 사재기 대혼돈  사우디 등 아랍권 7개국이 5일 카타르의 테러 지원을 이유로 단교 조치를 발표하면서 항공해상 왕래와 함께 육로 통행을 막은 가운데 불안을 느낀 시민들이 슈퍼마켓에 몰려가 식료품을 사재기하고 있다 20170606 AP연합산업통상자원부 관계자는 “우리와의 직접적인 단교가 아니기 때문에 한국에 미칠 파장은 제한적일 것”이라고 밝혔지만 카타르가 한국의 액화천연가스 1위 수입국인 만큼 “정부 차원의 대응책이 필요한지 알아보고 있다”고 밝혔다한국가스공사 역시 별다른 영향은 없을 걸로 보고 있으나 카타르와 장기계약을 맺고 수입하고 있는 만큼 이번 사태 파장을 지켜보고 있는 걸로 알려졌다 가스공사 관계자는 “가스는 LNG선박으로 수입하는 데 호르무즈 해협을 통해 공해상으로 나오기 때문에 외교 단절 영향은 없을 것”이라고 말했다현재 카타르에서 현대건설·GS건설·대우건설 등 국내 17개사가 총 26건 110억 달러 규모의 공사를 진행하고 있는 가운데 국토교통부는 단교의 여파가 건설 자재나 장비 이동에 어려움을 주진 않는지 챙겨보고 있다 국토교통부 관계자는 “만약 육로 수송이 어려우면 카타르항을 이용하는 해로를 활용하면 된다”며 여파가 크지 않을 것으로 내다봤다국내 항공사들도 단교 사태에 대해 심각한 반응은 보이지 않았다 카타르에 취항하는 국내 항공사가 없고 중동에 취항 중인 노선도 대한항공의 두바이·텔아비브 노선이 전부이기 때문으로 보인다 국적 항공사 관계자는 “중동 항공 시장은 지역 내 교류 비중이 높아 국내 항공사에 미치는 영향이 적다”고 말했다국내에서 카타르항공을 이용하는 데도 큰 지장은 없을 것으로 보인다 국토부에 따르면 카타르항공의 국내 이용객 90 이상이 유럽으로 가는 승객이다 이 중에서 일부만 사우디아라비아 영공을 통과하며 이 항로도 이미 이란 쪽으로 방향을 틀어 운행하는 것으로 알려졌다카타르항공을 타고 카타르 도하를 거쳐 사우디 등 중동으로 가려는 승객은 캐세이퍼시픽이나 대한항공 등 대체 항공편이 제공되고 있다온라인부   재미있는 세상나우 웰 메이드 N  인기 무료만화 ⓒ 서울신문wwwseoulcokr 무단전재 및 재배포금지
 삼성전자·현대미포조선·가온미디어,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=014&aid=0003824540,삼성전자 자사주 소각이슈 주가 뒷받침현대미포조선 원화강세로 수주 기대감↑가온미디어 실적대비 주가 저평가 매력                     코스피지수의 상승세가 다소 주춤한 모습을 보인 가운데 증권가는 기존 증시를 주도하던 대형주들과 함께 실적 대비 저평가되고 있는 중소형주를 이번주의 추천종목으로 꼽았다4일 증권업계에 따르면 이번주 국내 증시는 중국의 유동성 경색 우려 국제유가 추가 하락 우려 하드 브렉시트영국의 유럽연합 탈퇴 현실화 우려 등과 아울러 단기 급등에 따른 차익실현 욕구 확대가 예상된다 이에 따라 주가가 조정을 받는 경우 추가 매수의 기회가 될 가능성이 높다는 증권사들의 분석이다삼성증권은 삼성전자를 꾸준히 추천종목으로 제시하고 있다 인수합병MA을 통한 성장기대감 확대와 자사주 소각 이슈가 주가를 뒷받침할 것이라는 분석이다 삼성증권은 또 한국은행 기준금리 인하 사이클의 종료로 KB금융을 추천하고 현대중공업 롯데케미칼 GS건설 코스맥스 파라다이스 등을 선호주로 꼽았다하나금융투자는 NH투자증권 엔씨소프트 대한항공 현대미포조선 등을 추천주로 들었다 엔씨소프트는 리니지M 흥행 기대 고조 대한항공은 단거리 경쟁이 심화되는데 비해 장거리에서는 경쟁력이 충분하다는 것이 추천사유다 현대미포조선은 원화 강세 지속으로 수주 기대감이 증가하고 있다는 평가와 함께 추천종목에 이름을 올렸다신한금융투자는 자회사 적자가 축소됐는 이유를 들어 모두투어를 추천하고 보톨리눔톡신 국내 점유율 1위가 예상되는 휴젤도 선호주로 제시했다 또 CJ CGV의 경우 올해 해외영업이익이 320 성장할 것으로 예상하고 추천종목으로 들었다KB증권은 로체시스템 싸이맥스 가온미디어를 추천종목으로 꼽았다 로체시스템은 24분기 이후 실적 정상화 기대되고 싸이맥스는 삼성전자 SK하이닉스 등 최종 고객사들의 설비투자 확대로 올해 사상 최대실적을 전망했으며 가온미디어는 실적 대비 주가가 저평가 상태라는 분석과 함께 추천종목으로 제시했다      세상의 모든 골 때리는 이야기 fn파스 속보이는 연예 fn스타  ※ 저작권자 ⓒ  파이낸셜 무단 전재재배포 금지
2박 이상 숙박땐 렌터카 무료,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=021&aid=0002316232,제주KAL호텔은 초여름 제주의 싱그러움을 담은 ‘마이 달링 마이 제주My Darling My Jeju 패키지’를 새롭게 출시했다 마이 달링 마이 제주 패키지는 대한항공 스카이패스 마일리지로 예약할 수 있는 ‘마일로호텔로’의 신규 상품으로 제주KAL호텔의 칼클럽 객실을 2박 이상 사용했을 때 렌터카를 무료로 이용하거나 호텔 내 레스토랑에서 석식을 즐길 수 있도록 구성했다 렌터카 선택 시 중형차급 이상의 렌터카를 48시간 이상 무료 이용할 수 있고 석식을 선택할 경우 제주시 대표 뷔페 레스토랑 ‘한라’를 비롯해 제주도민 사이에서 유명한 한·일 레스토랑 ‘사라’ 제주 유일의 중국식 뷔페를 운영하는 중국관 ‘심향’ 제주 시내 야경과 함께 로맨틱한 식사를 할 수 있는 스카이라운지 ‘은하수’ 중 한 곳에서 맛있는 저녁 식사를 즐길 수 있다2인 1회 마이 달링 마이 제주 패키지는 오는 30일까지 주중월∼목 3만1000 주말금∼일 4만7000마일리지로 이용 가능하며 전화0231066770802002001나 홈페이지를 통해 예약 또는 문의할 수 있다 문화닷컴 바로가기  소설 서유기  모바일 웹 Copyrightⓒmunhwacom 대한민국 오후를 여는 유일석간 문화일보 무단 전재 및 재배포 금지구독신청0237015555
