titles,url,contents
"[MD포토] 정혜성, '시크한 표정'",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=117&aid=0002914623,"배우 정혜성이 25일 저녁 서울 잠실 롯데월드타워 롯데시네마 월드타워점에서 진행된 영화 대립군 (감독 정윤철) VIP시사회에 참석하고 있다.영화 대립군은 1592년 임진왜란, 명나라로 도망친 선조를 대신해 임금으로 임시조정 분조를 이끌게 된 세자 광해와 다른이의 군역을 대신 치르던 대립군이 함께하며 운명을 나누는 이야기를 그린 작품이다. 5월 31일 개봉예정.(사진 = )- ⓒ마이데일리(www.mydaily.co.kr). 무단전재&재배포 금지 -"
"[MD포토] 박보검, '심쿵 손인사'",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=117&aid=0002914662,"배우 박보검이 25일 저녁 서울 잠실 롯데월드타워 롯데시네마 월드타워점에서 진행된 영화 대립군 (감독 정윤철) VIP시사회에 참석하고 있다.영화 대립군은 1592년 임진왜란, 명나라로 도망친 선조를 대신해 임금으로 임시조정 분조를 이끌게 된 세자 광해와 다른이의 군역을 대신 치르던 대립군이 함께하며 운명을 나누는 이야기를 그린 작품이다. 5월 31일 개봉예정.(사진 = )- ⓒ마이데일리(www.mydaily.co.kr). 무단전재&재배포 금지 -"
"[MD포토] 이종현, '대립군 응원할게요'",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=117&aid=0002914630,"씨엔블루 이종현이 25일 저녁 서울 잠실 롯데월드타워 롯데시네마 월드타워점에서 진행된 영화 대립군 (감독 정윤철) VIP시사회에 참석하고 있다.영화 대립군은 1592년 임진왜란, 명나라로 도망친 선조를 대신해 임금으로 임시조정 분조를 이끌게 된 세자 광해와 다른이의 군역을 대신 치르던 대립군이 함께하며 운명을 나누는 이야기를 그린 작품이다. 5월 31일 개봉예정.(사진 = )- ⓒ마이데일리(www.mydaily.co.kr). 무단전재&재배포 금지 -"
"[MD포토] NS윤지, '어깨 드러낸 걸크러시'",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=117&aid=0002914644,"가수 NS윤지가 25일 저녁 서울 잠실 롯데월드타워 롯데시네마 월드타워점에서 진행된 영화 대립군 (감독 정윤철) VIP시사회에 참석하고 있다.영화 대립군은 1592년 임진왜란, 명나라로 도망친 선조를 대신해 임금으로 임시조정 분조를 이끌게 된 세자 광해와 다른이의 군역을 대신 치르던 대립군이 함께하며 운명을 나누는 이야기를 그린 작품이다. 5월 31일 개봉예정.(사진 = )- ⓒ마이데일리(www.mydaily.co.kr). 무단전재&재배포 금지 -"
"[MD포토] 피에스타 린지, '독특한 원피스'",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=117&aid=0002914643,"걸그룹 피에스타 린지가 25일 저녁 서울 잠실 롯데월드타워 롯데시네마 월드타워점에서 진행된 영화 대립군 (감독 정윤철) VIP시사회에 참석하고 있다.영화 대립군은 1592년 임진왜란, 명나라로 도망친 선조를 대신해 임금으로 임시조정 분조를 이끌게 된 세자 광해와 다른이의 군역을 대신 치르던 대립군이 함께하며 운명을 나누는 이야기를 그린 작품이다. 5월 31일 개봉예정.(사진 = )- ⓒ마이데일리(www.mydaily.co.kr). 무단전재&재배포 금지 -"
"[MD포토] 이정재-여진구-김무열-박원상, '대립군과 광해'",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=117&aid=0002914620,"배우 이정재, 여진구, 김무열, 박원상(왼쪽부터)이 25일 저녁 서울 잠실 롯데월드타워 롯데시네마 월드타워점에서 진행된 영화 대립군 (감독 정윤철) VIP시사회에 참석하고 있다.영화 대립군은 1592년 임진왜란, 명나라로 도망친 선조를 대신해 임금으로 임시조정 분조를 이끌게 된 세자 광해와 다른이의 군역을 대신 치르던 대립군이 함께하며 운명을 나누는 이야기를 그린 작품이다. 5월 31일 개봉예정.(사진 = )- ⓒ마이데일리(www.mydaily.co.kr). 무단전재&재배포 금지 -"
"염정아, 더 어려진 외모 (대립군 VIP시사회)",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=011&aid=0003039784,25일 오후 서울 송파구 롯데시네마 월드타워에서 영화 ‘대립군(감독 정윤철)’ VIP 시사회가 열렸다. 배우 염정아가 25일 오후 서울 송파구 롯데시네마 월드타워에서 열린 영화 ‘대립군’ VIP 시사회에 참석해 포즈를 취하고 있다.
"[MD화보] 남지현, 초슬림 몸매 '다이어트 얼마나 한 거야?'",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=117&aid=0002914686,25일 저녁 서울 잠실 롯데월드타워 롯데시네마 월드타워점에서 진행된 영화 대립군 (감독 정윤철) VIP시사회 현장. ▲ 남지현 왜 이렇게 말랐어? ▲ 남지현 더 예뻐졌네 ▲ 설현 오늘은 청순이에요 ▲ 정우성 잘생 한가득 묻은 얼굴 ▲ 박보검 뭐가 그렇게 즐거워? ▲ 윤승아 남편 김무열 응원 왔어요 ([사진 = ][정리 = ])- ⓒ마이데일리(www.mydaily.co.kr). 무단전재&재배포 금지 -
"[MD포토] 정인선, '초미니 핫팬츠 각선미'",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=117&aid=0002914654,"배우 정인선이 25일 저녁 서울 잠실 롯데월드타워 롯데시네마 월드타워점에서 진행된 영화 대립군 (감독 정윤철) VIP시사회에 참석하고 있다.영화 대립군은 1592년 임진왜란, 명나라로 도망친 선조를 대신해 임금으로 임시조정 분조를 이끌게 된 세자 광해와 다른이의 군역을 대신 치르던 대립군이 함께하며 운명을 나누는 이야기를 그린 작품이다. 5월 31일 개봉예정.(사진 = )- ⓒ마이데일리(www.mydaily.co.kr). 무단전재&재배포 금지 -"
"[MD포토] 안우연, '올블랙 카리스마'",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=117&aid=0002914640,"배우 안우연이 25일 저녁 서울 잠실 롯데월드타워 롯데시네마 월드타워점에서 진행된 영화 대립군 (감독 정윤철) VIP시사회에 참석하고 있다.영화 대립군은 1592년 임진왜란, 명나라로 도망친 선조를 대신해 임금으로 임시조정 분조를 이끌게 된 세자 광해와 다른이의 군역을 대신 치르던 대립군이 함께하며 운명을 나누는 이야기를 그린 작품이다. 5월 31일 개봉예정.(사진 = )- ⓒ마이데일리(www.mydaily.co.kr). 무단전재&재배포 금지 -"
"[MD포토] 정태우, '콧수염 멋지게 기르고~'",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=117&aid=0002914639,"배우 정태우가 25일 저녁 서울 잠실 롯데월드타워 롯데시네마 월드타워점에서 진행된 영화 대립군 (감독 정윤철) VIP시사회에 참석하고 있다.영화 대립군은 1592년 임진왜란, 명나라로 도망친 선조를 대신해 임금으로 임시조정 분조를 이끌게 된 세자 광해와 다른이의 군역을 대신 치르던 대립군이 함께하며 운명을 나누는 이야기를 그린 작품이다. 5월 31일 개봉예정.(사진 = )- ⓒ마이데일리(www.mydaily.co.kr). 무단전재&재배포 금지 -"
"[MD포토] 정인선, '깜찍한 손인사'",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=117&aid=0002914642,"배우 정인선이 25일 저녁 서울 잠실 롯데월드타워 롯데시네마 월드타워점에서 진행된 영화 대립군 (감독 정윤철) VIP시사회에 참석하고 있다.영화 대립군은 1592년 임진왜란, 명나라로 도망친 선조를 대신해 임금으로 임시조정 분조를 이끌게 된 세자 광해와 다른이의 군역을 대신 치르던 대립군이 함께하며 운명을 나누는 이야기를 그린 작품이다. 5월 31일 개봉예정.(사진 = )- ⓒ마이데일리(www.mydaily.co.kr). 무단전재&재배포 금지 -"
"이재원, '편안한 차림으로 왔어요~' (대립군 VIP시사회)",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=011&aid=0003039780,25일 오후 서울 송파구 롯데시네마 월드타워에서 영화 ‘대립군(감독 정윤철)’ VIP 시사회가 열렸다. 이재원 25일 오후 서울 송파구 롯데시네마 월드타워에서 열린 영화 ‘대립군’ VIP 시사회에 참석해 포즈를 취하고 있다.
"[MD포토] 박보검, '팬들 환호에 멋적은 미소'",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=117&aid=0002914672,"배우 박보검이 25일 저녁 서울 잠실 롯데월드타워 롯데시네마 월드타워점에서 진행된 영화 대립군 (감독 정윤철) VIP시사회에 참석하고 있다.영화 대립군은 1592년 임진왜란, 명나라로 도망친 선조를 대신해 임금으로 임시조정 분조를 이끌게 된 세자 광해와 다른이의 군역을 대신 치르던 대립군이 함께하며 운명을 나누는 이야기를 그린 작품이다. 5월 31일 개봉예정.(사진 = )- ⓒ마이데일리(www.mydaily.co.kr). 무단전재&재배포 금지 -"
"[MD포토] 윤승아, '코트속 감춰진 각선미 드러내며'",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=117&aid=0002914669,"배우 윤승아가 25일 저녁 서울 잠실 롯데월드타워 롯데시네마 월드타워점에서 진행된 영화 대립군 (감독 정윤철) VIP시사회에 참석하고 있다.영화 대립군은 1592년 임진왜란, 명나라로 도망친 선조를 대신해 임금으로 임시조정 분조를 이끌게 된 세자 광해와 다른이의 군역을 대신 치르던 대립군이 함께하며 운명을 나누는 이야기를 그린 작품이다. 5월 31일 개봉예정.(사진 = )- ⓒ마이데일리(www.mydaily.co.kr). 무단전재&재배포 금지 -"
[TEN PHOTO]김의성 '영화보러 왔어요',http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=312&aid=0000260546,"배우 김의성이 25일 오후 서울 송파구 신천동 롯데시네마 월드타워에서 열린 영화 ‘대립군(감독 정윤철) VIP시사회에 참석해 포즈를 취하고 있다. 배우 김의성이 25일 오후 서울 송파구 신천동 롯데시네마 월드타워에서 열린 영화 ‘대립군(감독 정윤철) VIP시사회에 참석하고 있다.영화 ‘대립군’은 1592년 임진왜란, 명나라로 피란한 임금 선조를 대신해 임시조정 ‘분조(分朝)’를 이끌게 된 세자 ‘광해’와 생존을 위해 남의 군역을 대신 치르던 ‘대립군’이 참혹한 전쟁에 맞서 운명을 함께 나눈 이야기를 그린 영화.이정재, 여진구, 김무열, 이솜, 박원상, 배수빈 등이 출연하며 오는 5월 31일 개봉한다. <ⓒ “텐아시아” 무단전재 재배포금지>"
"[MD포토] 설현, '여신의 깜찍 손인사'",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=117&aid=0002914624,"AOA 설현이 25일 저녁 서울 잠실 롯데월드타워 롯데시네마 월드타워점에서 진행된 영화 대립군 (감독 정윤철) VIP시사회에 참석하고 있다.영화 대립군은 1592년 임진왜란, 명나라로 도망친 선조를 대신해 임금으로 임시조정 분조를 이끌게 된 세자 광해와 다른이의 군역을 대신 치르던 대립군이 함께하며 운명을 나누는 이야기를 그린 작품이다. 5월 31일 개봉예정.(사진 = )- ⓒ마이데일리(www.mydaily.co.kr). 무단전재&재배포 금지 -"
"[MD포토] 염정아, '소속사 이정재 대표님 초대로 왔어요'",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=117&aid=0002914655,"배우 염정아가 25일 저녁 서울 잠실 롯데월드타워 롯데시네마 월드타워점에서 진행된 영화 대립군 (감독 정윤철) VIP시사회에 참석하고 있다.영화 대립군은 1592년 임진왜란, 명나라로 도망친 선조를 대신해 임금으로 임시조정 분조를 이끌게 된 세자 광해와 다른이의 군역을 대신 치르던 대립군이 함께하며 운명을 나누는 이야기를 그린 작품이다. 5월 31일 개봉예정.(사진 = )- ⓒ마이데일리(www.mydaily.co.kr). 무단전재&재배포 금지 -"
"김의성, 배우 포스 (대립군 VIP시사회)",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=011&aid=0003039783,25일 오후 서울 송파구 롯데시네마 월드타워에서 영화 ‘대립군(감독 정윤철)’ VIP 시사회가 열렸다. 배우 김의성이 25일 오후 서울 송파구 롯데시네마 월드타워에서 열린 영화 ‘대립군’ VIP 시사회에 참석해 포즈를 취하고 있다.
왕지원 '깜찍 브이'[포토],http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=311&aid=0000737568,25일 오후 서울 신천동 롯데시네마 월드타워점에서 열린 영화 대립군 VIP시사회에 참석한 배우 왕지원이 포토타임을 갖고 있다.[] 25일 오후 서울 신천동 롯데시네마 월드타워점에서 열린 영화 대립군 VIP시사회에 참석한 배우 포토타임을 갖고 있다. 공식 [] [인스타그램] [트위터] - Copyrightsⓒ엑스포츠뉴스(http:www.xportsnews.com) 무단 전재 및 재배포 금지
[TEN PHOTO]남지현 '신비감 자아내는 미소',http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=312&aid=0000260544,"배우 남지현이 25일 오후 서울 송파구 신천동 롯데시네마 월드타워에서 열린 영화 ‘대립군(감독 정윤철) VIP시사회에 참석해 포즈를 취하고 있다. 배우 남지현이 25일 오후 서울 송파구 신천동 롯데시네마 월드타워에서 열린 영화 ‘대립군(감독 정윤철) VIP시사회에 참석하고 있다.영화 ‘대립군’은 1592년 임진왜란, 명나라로 피란한 임금 선조를 대신해 임시조정 ‘분조(分朝)’를 이끌게 된 세자 ‘광해’와 생존을 위해 남의 군역을 대신 치르던 ‘대립군’이 참혹한 전쟁에 맞서 운명을 함께 나눈 이야기를 그린 영화.이정재, 여진구, 김무열, 이솜, 박원상, 배수빈 등이 출연하며 오는 5월 31일 개봉한다. <ⓒ “텐아시아” 무단전재 재배포금지>"
[MD포토] 한자리에 모인 '대립군' 주역들,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=117&aid=0002914635,"25일 저녁 서울 잠실 롯데월드타워 롯데시네마 월드타워점에서 진행된 영화 대립군 (감독 정윤철) VIP시사회에 출연진들이 참석하고 있다.영화 대립군은 1592년 임진왜란, 명나라로 도망친 선조를 대신해 임금으로 임시조정 분조를 이끌게 된 세자 광해와 다른이의 군역을 대신 치르던 대립군이 함께하며 운명을 나누는 이야기를 그린 작품이다. 5월 31일 개봉예정.(사진 = )- ⓒ마이데일리(www.mydaily.co.kr). 무단전재&재배포 금지 -"
"[MD포토] 현우, '여심 홀리는 미소'",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=117&aid=0002914633,"배우 현우가 25일 저녁 서울 잠실 롯데월드타워 롯데시네마 월드타워점에서 진행된 영화 대립군 (감독 정윤철) VIP시사회에 참석하고 있다.영화 대립군은 1592년 임진왜란, 명나라로 도망친 선조를 대신해 임금으로 임시조정 분조를 이끌게 된 세자 광해와 다른이의 군역을 대신 치르던 대립군이 함께하며 운명을 나누는 이야기를 그린 작품이다. 5월 31일 개봉예정.(사진 = )- ⓒ마이데일리(www.mydaily.co.kr). 무단전재&재배포 금지 -"
"[MD포토] 황선희, '편안한 영화관 나들이 패션'",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=117&aid=0002914631,"배우 황선희가 25일 저녁 서울 잠실 롯데월드타워 롯데시네마 월드타워점에서 진행된 영화 대립군 (감독 정윤철) VIP시사회에 참석하고 있다.영화 대립군은 1592년 임진왜란, 명나라로 도망친 선조를 대신해 임금으로 임시조정 분조를 이끌게 된 세자 광해와 다른이의 군역을 대신 치르던 대립군이 함께하며 운명을 나누는 이야기를 그린 작품이다. 5월 31일 개봉예정.(사진 = )- ⓒ마이데일리(www.mydaily.co.kr). 무단전재&재배포 금지 -"
[TEN PHOTO]이솜 '우아한 시스루',http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=312&aid=0000260509,"배우 이솜이 25일 오후 서울 송파구 신천동 롯데시네마 월드타워에서 열린 영화 ‘대립군(감독 정윤철) VIP시사회에 참석해 입장하고 있다. 배우 이솜이 25일 오후 서울 송파구 신천동 롯데시네마 월드타워에서 열린 영화 ‘대립군(감독 정윤철) VIP시사회에 참석하고 있다.영화 ‘대립군’은 1592년 임진왜란, 명나라로 피란한 임금 선조를 대신해 임시조정 ‘분조(分朝)’를 이끌게 된 세자 ‘광해’와 생존을 위해 남의 군역을 대신 치르던 ‘대립군’이 참혹한 전쟁에 맞서 운명을 함께 나눈 이야기를 그린 영화.이정재, 여진구, 김무열, 이솜, 박원상, 배수빈 등이 출연하며 오는 5월 31일 개봉한다. <ⓒ “텐아시아” 무단전재 재배포금지>"
"[MD포토] 남지현, '살 많이 빠졌죠?'",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=117&aid=0002914649,"전 포미닛 멤버 남지현이 25일 저녁 서울 잠실 롯데월드타워 롯데시네마 월드타워점에서 진행된 영화 대립군 (감독 정윤철) VIP시사회에 참석하고 있다.영화 대립군은 1592년 임진왜란, 명나라로 도망친 선조를 대신해 임금으로 임시조정 분조를 이끌게 된 세자 광해와 다른이의 군역을 대신 치르던 대립군이 함께하며 운명을 나누는 이야기를 그린 작품이다. 5월 31일 개봉예정.(사진 = )- ⓒ마이데일리(www.mydaily.co.kr). 무단전재&재배포 금지 -"
"[MD포토] 박보검, '시선 뗄 수 없는 훈훈함'",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=117&aid=0002914679,"배우 박보검이 25일 저녁 서울 잠실 롯데월드타워 롯데시네마 월드타워점에서 진행된 영화 대립군 (감독 정윤철) VIP시사회에 참석하고 있다.영화 대립군은 1592년 임진왜란, 명나라로 도망친 선조를 대신해 임금으로 임시조정 분조를 이끌게 된 세자 광해와 다른이의 군역을 대신 치르던 대립군이 함께하며 운명을 나누는 이야기를 그린 작품이다. 5월 31일 개봉예정.(사진 = )- ⓒ마이데일리(www.mydaily.co.kr). 무단전재&재배포 금지 -"
"[MD포토] 설현, '손바닥보다 작은 얼굴'",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=117&aid=0002914629,"AOA 설현이 25일 저녁 서울 잠실 롯데월드타워 롯데시네마 월드타워점에서 진행된 영화 대립군 (감독 정윤철) VIP시사회에 참석하고 있다.영화 대립군은 1592년 임진왜란, 명나라로 도망친 선조를 대신해 임금으로 임시조정 분조를 이끌게 된 세자 광해와 다른이의 군역을 대신 치르던 대립군이 함께하며 운명을 나누는 이야기를 그린 작품이다. 5월 31일 개봉예정.(사진 = )- ⓒ마이데일리(www.mydaily.co.kr). 무단전재&재배포 금지 -"
"[MD포토] 이태란, '세련미 철철'",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=117&aid=0002914632,"배우 이태란이 25일 저녁 서울 잠실 롯데월드타워 롯데시네마 월드타워점에서 진행된 영화 대립군 (감독 정윤철) VIP시사회에 참석하고 있다.영화 대립군은 1592년 임진왜란, 명나라로 도망친 선조를 대신해 임금으로 임시조정 분조를 이끌게 된 세자 광해와 다른이의 군역을 대신 치르던 대립군이 함께하며 운명을 나누는 이야기를 그린 작품이다. 5월 31일 개봉예정.(사진 = )- ⓒ마이데일리(www.mydaily.co.kr). 무단전재&재배포 금지 -"
"[MD포토] 정우성, '시선 가득 카리스마'",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=117&aid=0002914681,"배우 정우성이 25일 저녁 서울 잠실 롯데월드타워 롯데시네마 월드타워점에서 진행된 영화 대립군 (감독 정윤철) VIP시사회에 참석하고 있다.영화 대립군은 1592년 임진왜란, 명나라로 도망친 선조를 대신해 임금으로 임시조정 분조를 이끌게 된 세자 광해와 다른이의 군역을 대신 치르던 대립군이 함께하며 운명을 나누는 이야기를 그린 작품이다. 5월 31일 개봉예정.(사진 = )- ⓒ마이데일리(www.mydaily.co.kr). 무단전재&재배포 금지 -"
"[MD포토] 설현, '청바지에 흰티셔츠로 시선 올킬'",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=117&aid=0002914627,"AOA 설현이 25일 저녁 서울 잠실 롯데월드타워 롯데시네마 월드타워점에서 진행된 영화 대립군 (감독 정윤철) VIP시사회에 참석하고 있다.영화 대립군은 1592년 임진왜란, 명나라로 도망친 선조를 대신해 임금으로 임시조정 분조를 이끌게 된 세자 광해와 다른이의 군역을 대신 치르던 대립군이 함께하며 운명을 나누는 이야기를 그린 작품이다. 5월 31일 개봉예정.(사진 = )- ⓒ마이데일리(www.mydaily.co.kr). 무단전재&재배포 금지 -"
"태미, 샤랄라 원피스 입고~ (대립군 VIP시사회)",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=011&aid=0003039777,25일 오후 서울 송파구 롯데시네마 월드타워에서 영화 ‘대립군(감독 정윤철)’ VIP 시사회가 열렸다. 배우 태미가 25일 오후 서울 송파구 롯데시네마 월드타워에서 열린 영화 ‘대립군’ VIP 시사회에 참석해 포즈를 취하고 있다.
[TEN PHOTO]박보검 '등장부터 시선강탈'(대립군),http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=312&aid=0000260512,"배우 박보검이 25일 오후 서울 송파구 신천동 롯데시네마 월드타워에서 열린 영화 ‘대립군(감독 정윤철) VIP시사회에 참석해 입장하고 있다. 배우 박보검이 25일 오후 서울 송파구 신천동 롯데시네마 월드타워에서 열린 영화 ‘대립군(감독 정윤철) VIP시사회에 참석하고 있다.영화 ‘대립군’은 1592년 임진왜란, 명나라로 피란한 임금 선조를 대신해 임시조정 ‘분조(分朝)’를 이끌게 된 세자 ‘광해’와 생존을 위해 남의 군역을 대신 치르던 ‘대립군’이 참혹한 전쟁에 맞서 운명을 함께 나눈 이야기를 그린 영화.이정재, 여진구, 김무열, 이솜, 박원상, 배수빈 등이 출연하며 오는 5월 31일 개봉한다. <ⓒ “텐아시아” 무단전재 재배포금지>"
"[MD포토] 이솜, '홍일점, 오늘은 블랙 원피스'",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=117&aid=0002914617,"배우 이솜이 25일 저녁 서울 잠실 롯데월드타워 롯데시네마 월드타워점에서 진행된 영화 대립군 (감독 정윤철) VIP시사회에 참석하고 있다.영화 대립군은 1592년 임진왜란, 명나라로 도망친 선조를 대신해 임금으로 임시조정 분조를 이끌게 된 세자 광해와 다른이의 군역을 대신 치르던 대립군이 함께하며 운명을 나누는 이야기를 그린 작품이다. 5월 31일 개봉예정.(사진 = )- ⓒ마이데일리(www.mydaily.co.kr). 무단전재&재배포 금지 -"
"[MD포토] 설현, '스키니진 완벽 몸매'",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=117&aid=0002914636,"AOA 설현이 25일 저녁 서울 잠실 롯데월드타워 롯데시네마 월드타워점에서 진행된 영화 대립군 (감독 정윤철) VIP시사회에 참석하고 있다.영화 대립군은 1592년 임진왜란, 명나라로 도망친 선조를 대신해 임금으로 임시조정 분조를 이끌게 된 세자 광해와 다른이의 군역을 대신 치르던 대립군이 함께하며 운명을 나누는 이야기를 그린 작품이다. 5월 31일 개봉예정.(사진 = )- ⓒ마이데일리(www.mydaily.co.kr). 무단전재&재배포 금지 -"
"[MD포토] 이태란, '세련미 넘치는 표정으로'",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=117&aid=0002914641,"배우 이태란이 25일 저녁 서울 잠실 롯데월드타워 롯데시네마 월드타워점에서 진행된 영화 대립군 (감독 정윤철) VIP시사회에 참석하고 있다.영화 대립군은 1592년 임진왜란, 명나라로 도망친 선조를 대신해 임금으로 임시조정 분조를 이끌게 된 세자 광해와 다른이의 군역을 대신 치르던 대립군이 함께하며 운명을 나누는 이야기를 그린 작품이다. 5월 31일 개봉예정.(사진 = )- ⓒ마이데일리(www.mydaily.co.kr). 무단전재&재배포 금지 -"
태양을 내려놓는 잔,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=102&oid=001&aid=0009295147,(경기광주=연합뉴스) = 26일 오후 경기도 광주시 남한산성에서 바라본 롯데월드타워 뒤로 붉은 해가 지고 있다. 2017.5.26     유행 트렌드 총집결 흥(클릭!)
[TEN PHOTO]박보검 '오늘도 잘생김',http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=312&aid=0000260540,"배우 박보검이 25일 오후 서울 송파구 신천동 롯데시네마 월드타워에서 열린 영화 ‘대립군(감독 정윤철) VIP시사회에 참석해 포즈를 취하고 있다. 배우 박보검이 25일 오후 서울 송파구 신천동 롯데시네마 월드타워에서 열린 영화 ‘대립군(감독 정윤철) VIP시사회에 참석하고 있다.영화 ‘대립군’은 1592년 임진왜란, 명나라로 피란한 임금 선조를 대신해 임시조정 ‘분조(分朝)’를 이끌게 된 세자 ‘광해’와 생존을 위해 남의 군역을 대신 치르던 ‘대립군’이 참혹한 전쟁에 맞서 운명을 함께 나눈 이야기를 그린 영화.이정재, 여진구, 김무열, 이솜, 박원상, 배수빈 등이 출연하며 오는 5월 31일 개봉한다. <ⓒ “텐아시아” 무단전재 재배포금지>"
"[MD포토] 이정재, '여유있는 손인사'",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=117&aid=0002914613,"배우 이정재가 25일 저녁 서울 잠실 롯데월드타워 롯데시네마 월드타워점에서 진행된 영화 대립군 (감독 정윤철) VIP시사회에 참석하고 있다.영화 대립군은 1592년 임진왜란, 명나라로 도망친 선조를 대신해 임금으로 임시조정 분조를 이끌게 된 세자 광해와 다른이의 군역을 대신 치르던 대립군이 함께하며 운명을 나누는 이야기를 그린 작품이다. 5월 31일 개봉예정.(사진 = )- ⓒ마이데일리(www.mydaily.co.kr). 무단전재&재배포 금지 -"
"[MD포토] 여진구, '훈훈함에 감동'",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=117&aid=0002914615,"배우 여진구가 25일 저녁 서울 잠실 롯데월드타워 롯데시네마 월드타워점에서 진행된 영화 대립군 (감독 정윤철) VIP시사회에 참석하고 있다.영화 대립군은 1592년 임진왜란, 명나라로 도망친 선조를 대신해 임금으로 임시조정 분조를 이끌게 된 세자 광해와 다른이의 군역을 대신 치르던 대립군이 함께하며 운명을 나누는 이야기를 그린 작품이다. 5월 31일 개봉예정.(사진 = )- ⓒ마이데일리(www.mydaily.co.kr). 무단전재&재배포 금지 -"
"[MD포토] 설현, '손인사에 남성팬 심쿵'",http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=117&aid=0002914684,"AOA 설현이 25일 저녁 서울 잠실 롯데월드타워 롯데시네마 월드타워점에서 진행된 영화 대립군 (감독 정윤철) VIP시사회에 참석하고 있다.영화 대립군은 1592년 임진왜란, 명나라로 도망친 선조를 대신해 임금으로 임시조정 분조를 이끌게 된 세자 광해와 다른이의 군역을 대신 치르던 대립군이 함께하며 운명을 나누는 이야기를 그린 작품이다. 5월 31일 개봉예정.(사진 = )- ⓒ마이데일리(www.mydaily.co.kr). 무단전재&재배포 금지 -"
[TEN PHOTO]정우성 '손인사도 멋스럽게',http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=106&oid=312&aid=0000260543,"배우 정우성이 25일 오후 서울 송파구 신천동 롯데시네마 월드타워에서 열린 영화 ‘대립군(감독 정윤철) VIP시사회에 참석해 포즈를 취하고 있다. 배우 정우성이 25일 오후 서울 송파구 신천동 롯데시네마 월드타워에서 열린 영화 ‘대립군(감독 정윤철) VIP시사회에 참석하고 있다.영화 ‘대립군’은 1592년 임진왜란, 명나라로 피란한 임금 선조를 대신해 임시조정 ‘분조(分朝)’를 이끌게 된 세자 ‘광해’와 생존을 위해 남의 군역을 대신 치르던 ‘대립군’이 참혹한 전쟁에 맞서 운명을 함께 나눈 이야기를 그린 영화.이정재, 여진구, 김무열, 이솜, 박원상, 배수빈 등이 출연하며 오는 5월 31일 개봉한다. <ⓒ “텐아시아” 무단전재 재배포금지>"
