"city","state","timezone"
"Colfax","IL","CST"
"Countryside","IL","CST"
"Crete","IL","CST"
"Creve Coeur","IL","CST"
"Cuba","IL","CST"
"Danville","IL","CST"
"Decatur","IL","CST"
"DeKalb","IL","CST"
"Des Plaines","IL","CST"
"Dixon","IL","CST"
"Downers Grove","IL","CST"
"Durand","IL","CST"
"East Moline","IL","CST"
"Elgin","IL","CST"
"Evanston","IL","CST"
"Farina","IL","CST"
"Findley","IL","CST"
"Flora","IL","CST"
"Fox Lake","IL","CST"
"Franklin Grove","IL","CST"
"Freeport","IL","CST"
"Gages Lake","IL","CST"
"Gifford","IL","CST"
"Gillespie","IL","CST"
"Glencoe","IL","CST"
"Godfrey","IL","CST"
"Grand Tower","IL","CST"
"Grayslake","IL","CST"
"Hickory Hills","IL","CST"
"Highland Park","IL","CST"
"Hinckley","IL","CST"
"Homewood","IL","CST"
"Horace","IL","CST"
"Inverness","IL","CST"
"Johnston City","IL","CST"
"Joliet","IL","CST"
"Kankakee","IL","CST"
"Kewanee","IL","CST"
"La Grange","IL","CST"
"Ladd","IL","CST"
"Lake Bluff","IL","CST"
"Lake Zurich","IL","CST"
"Leaf River","IL","CST"
"Lincolnwood","IL","CST"
"Lombard","IL","CST"
"Lovejoy","IL","CST"
"Loves Park","IL","CST"
"Low Point","IL","CST"
"Machesney Park","IL","CST"
"Macomb","IL","CST"
"Marine","IL","CST"
"Maywood","IL","CST"
"McHenry","IL","CST"
"McLean","IL","CST"
"Meadowbrook","IL","CST"
"Mendota","IL","CST"
"Moline","IL","CST"
"Morrison","IL","CST"
"Mount Prospect","IL","CST"
"Naperville","IL","CST"
"New Milford","IL","CST"
"Niles","IL","CST"
"Northbrook","IL","CST"
"Northlake","IL","CST"
"Orion","IL","CST"
"Park Ridge","IL","CST"
"Paxton","IL","CST"
"Pecatonica","IL","CST"
"Peoria","IL","CST"
"Percy","IL","CST"
"Philo","IL","CST"
"Polo","IL","CST"
"River Forest","IL","CST"
"River Grove","IL","CST"
"Rock Falls","IL","CST"
"Rock Island","IL","CST"
"Rockford","IL","CST"
"Rockton","IL","CST"
"Romeoville","IL","CST"
"Roscoe","IL","CST"
"Round Lake","IL","CST"
"Roxana","IL","CST"
"Sandoval","IL","CST"
"Sandwich","IL","CST"
"Shobonier","IL","CST"
"Shorewood","IL","CST"
"Skokie","IL","CST"
"South Beloit","IL","CST"
"South Holland","IL","CST"
"Springfield","IL","CST"
"St. Charles","IL","CST"
"St. David","IL","CST"
"Stickney","IL","CST"
"Stone Park","IL","CST"
"Streamwood","IL","CST"
"Streator","IL","CST"
"Sumner","IL","CST"
"Tamms","IL","CST"
"Taylorville","IL","CST"
"Third Lake","IL","CST"
"Tinley Park","IL","CST"
"Tonica","IL","CST"
"Urbana","IL","CST"
"Vandalia","IL","CST"
"Vernon Hills","IL","CST"
"Villa Park","IL","CST"
"Waterman","IL","CST"
"West Chicago","IL","CST"
"Wheaton","IL","CST"
"Wilmette","IL","CST"
"Winnebago","IL","CST"
"Winnetka","IL","CST"
"Witt","IL","CST"
"Worth","IL","CST"
"Zeigler","IL","CST"
"Ackley","IA","CST"
"Adel","IA","CST"
"Ainsworth","IA","CST"
"Alden","IA","CST"
"Algona","IA","CST"
"Amana","IA","CST"
"Ames","IA","CST"
"Anamosa","IA","CST"
"Atlantic","IA","CST"
"Beacon","IA","CST"
"Bettendorf","IA","CST"
"Blue Grass","IA","CST"
"Boyden","IA","CST"
"Brandon","IA","CST"
"Britt","IA","CST"
"Burlington","IA","CST"
"Burt","IA","CST"
"Bussey","IA","CST"
"Calumet","IA","CST"
"Cedar Falls","IA","CST"
"Cedar Rapids","IA","CST"
"Charter Oak","IA","CST"
"Cleghorn","IA","CST"
"Clinton","IA","CST"
"Conrad","IA","CST"
"Coon Rapids","IA","CST"
"Council Bluffs","IA","CST"
"Creston","IA","CST"
"Davenport","IA","CST"
"Defiance","IA","CST"
"Delmar","IA","CST"
"Des Moines","IA","CST"
"Dickens","IA","CST"
"Donahue","IA","CST"
"Douds","IA","CST"
"Dow City","IA","CST"
"Dows","IA","CST"
"Dubuque","IA","CST"
"Eagle Grove","IA","CST"
"Early","IA","CST"
"Eddyville","IA","CST"
"Eldora","IA","CST"
"Eldridge","IA","CST"
"Elgin","IA","CST"
"Elliott","IA","CST"
"Elma","IA","CST"
"Estherville","IA","CST"
"Evansdale","IA","CST"
"Everly","IA","CST"
"Farley","IA","CST"
"Farragut","IA","CST"
"Fort Dodge","IA","CST"
"Fort Madison","IA","CST"
"Gilbertville","IA","CST"
"Gladbrook","IA","CST"
"Gowrie","IA","CST"
"Gravity","IA","CST"
"Grimes","IA","CST"
"Griswold","IA","CST"
"Hartley","IA","CST"
"Hastings","IA","CST"
"Hawkeye","IA","CST"
"Hiawatha","IA","CST"
"Holy Cross","IA","CST"
"Ida Grove","IA","CST"
"Iowa City","IA","CST"
"Iowa Falls","IA","CST"
"Kelley","IA","CST"
"Kimballton","IA","CST"
"Kingsley","IA","CST"
"Kirkville","IA","CST"
"Larchwood","IA","CST"
"Lawler","IA","CST"
"Le Mars","IA","CST"
"Leon","IA","CST"
"Lime Springs","IA","CST"
"Logan","IA","CST"
"Lone Tree","IA","CST"
"Manly","IA","CST"
"Manning","IA","CST"
"Manson","IA","CST"
"Marion","IA","CST"
"Marshalltown","IA","CST"
"Mason City","IA","CST"
"McCallsburg","IA","CST"
"McGregor","IA","CST"
"Melcher","IA","CST"
"Milo","IA","CST"
"Montezuma","IA","CST"
"Morning Sun","IA","CST"
"Muscatine","IA","CST"
"New Hampton","IA","CST"
"New Sharon","IA","CST"
"New Vienna","IA","CST"
"New Virginia","IA","CST"
"Nora Springs","IA","CST"
"Ollie","IA","CST"
"Onslow","IA","CST"
"Osage","IA","CST"
"Ottumwa","IA","CST"
"Panorama Park","IA","CST"
"Pershing","IA","CST"
"Pilot Mound","IA","CST"
"Popejoy","IA","CST"
"Radcliffe","IA","CST"
"Red Oak","IA","CST"
"Remsen","IA","CST"
"Rodney","IA","CST"
"Rolfe","IA","CST"
"Rowan","IA","CST"
"Rudd","IA","CST"
"Sanborn","IA","CST"
"Sibley","IA","CST"
"Sigourney","IA","CST"
"Sioux City","IA","CST"
"Slater","IA","CST"
"Solon","IA","CST"
"Storm Lake","IA","CST"
"Sully","IA","CST"
"Tabor","IA","CST"
"Thor","IA","CST"
"Thurman","IA","CST"
"Tiffin","IA","CST"
"Ute","IA","CST"
"Van Horne","IA","CST"
"Van Meter","IA","CST"
"Van Wert","IA","CST"
"Victor","IA","CST"
"Vinton","IA","CST"
"Wall Lake","IA","CST"
"Waterloo","IA","CST"
"Webb","IA","CST"
"Webster City","IA","CST"
"Wellman","IA","CST"
"West Burlington","IA","CST"
"Westside","IA","CST"
"Whiting","IA","CST"
"Williamson","IA","CST"
"Winterset","IA","CST"
"Woodbine","IA","CST"
"Abbyville","KS","CST"
"Abilene","KS","CST"
"Agra","KS","CST"
"Baxter Springs","KS","CST"
"Burdick","KS","CST"
"Bushton","KS","CST"
"Caney","KS","CST"
"Catharine","KS","CST"
"Cedar Vale","KS","CST"
"Chapman","KS","CST"
"Cimarron","KS","CST"
"Courtland","KS","CST"
"Cummings","KS","CST"
"De Soto","KS","CST"
"Dearing","KS","CST"
"Dennis","KS","CST"
"Derby","KS","CST"
"Dodge City","KS","CST"
"Dorrance","KS","CST"
"Douglass","KS","CST"
"Downs","KS","CST"
"Dunlap","KS","CST"
"Dwight","KS","CST"
"Earlton","KS","CST"
"Easton","KS","CST"
"Edna","KS","CST"
"Elbing","KS","CST"
"Ellinwood","KS","CST"
"Ellis","KS","CST"
"Emmett","KS","CST"
"Emporia","KS","CST"
"Everest","KS","CST"
"Ford","KS","CST"
"Fort Dodge","KS","CST"
"Fort Leavenworth","KS","CST"
"Fort Scott","KS","CST"
"Garnett","KS","CST"
"Glen Elder","KS","CST"
"Goddard","KS","CST"
"Gypsum","KS","CST"
"Haviland","KS","CST"
"Hepler","KS","CST"
"Holton","KS","CST"
"Horton","KS","CST"
"Hoyt","KS","CST"
"Hutchinson","KS","CST"
"Isabel","KS","CST"
"Kansas City","KS","CST"
"Kincaid","KS","CST"
"Kinsley","KS","CST"
"La Crosse","KS","CST"
"La Cygne","KS","CST"
"La Harpe","KS","CST"
"Lawrence","KS","CST"
"Le Roy","KS","CST"
"Leavenworth","KS","CST"
"Leawood","KS","CST"
"Lenora","KS","CST"
"Lucas","KS","CST"
"Lyndon","KS","CST"
"Macksville","KS","CST"
"Maize","KS","CST"
"Manhattan","KS","CST"
"McCracken","KS","CST"
"McCune","KS","CST"
"McFarland","KS","CST"
"McLouth","KS","CST"
"McPherson","KS","CST"
"Medicine Lodge","KS","CST"
"Merriam","KS","CST"
"Mission","KS","CST"
"Moline","KS","CST"
"Moran","KS","CST"
"Mulberry","KS","CST"
"Ness City","KS","CST"
"Odin","KS","CST"
"Olathe","KS","CST"
"Osborne","KS","CST"
"Oswego","KS","CST"
"Overbrook","KS","CST"
"Overland Park","KS","CST"
"Partridge","KS","CST"
"Pfeifer","KS","CST"
"Randall","KS","CST"
"Ransom","KS","CST"
"Rush Center","KS","CST"
"Scammon","KS","CST"
"Scandia","KS","CST"
"Sedan","KS","CST"
"Simpson","KS","CST"
"Stanley","KS","CST"
"Stark","KS","CST"
"Stilwell","KS","CST"
"Sylvia","KS","CST"
"Talmage","KS","CST"
"Topeka","KS","CST"
"Tyro","KS","CST"
"Udall","KS","CST"
"Vermillion","KS","CST"
"Virgil","KS","CST"
"Wakefield","KS","CST"
"Walton","KS","CST"
"Westmoreland","KS","CST"
"Wichita","KS","CST"
"Winchester","KS","CST"
"Wright","KS","CST"
"Zenda","KS","CST"
"Anton","KY","CST"
"Apex","KY","CST"
"Bardwell","KY","CST"
"Beaver Dam","KY","CST"
"Bells Run","KY","CST"
"Boaz","KY","CST"
"Bowling Green","KY","CST"
"Calvert City","KY","CST"
"Chalybeate","KY","CST"
"Charleston","KY","CST"
"Claymour","KY","CST"
"Cobb","KY","CST"
"Confederate","KY","CST"
"Cool Springs","KY","CST"
"Crowtown","KY","CST"
"Cuba","KY","CST"
"Cunningham","KY","CST"
"Dermont","KY","CST"
"Dycusburg","KY","CST"
"Eddyville","KY","CST"
"Gilbertsville","KY","CST"
"Golden Pond","KY","CST"
"Grangertown","KY","CST"
"Guthrie","KY","CST"
"Hollow Bill","KY","CST"
"Hopkinsville","KY","CST"
"Kaler","KY","CST"
"Kirbyton","KY","CST"
"Kuttawa","KY","CST"
"Lamasco","KY","CST"
"Lola","KY","CST"
"Lost River","KY","CST"
"Lovelaceville","KY","CST"
"Lowes","KY","CST"
"Lynn Grove","KY","CST"
"Madisonville","KY","CST"
"Mattoon","KY","CST"
"Mayfield","KY","CST"
"Moorman","KY","CST"
"Mortons Gap","KY","CST"
"Murray","KY","CST"
"Nebo","KY","CST"
"New Concord","KY","CST"
"Onton","KY","CST"
"Owensboro","KY","CST"
"Paducah","KY","CST"
"Pilot Oak","KY","CST"
"Princeton","KY","CST"
"Ragland","KY","CST"
"Rosewood","KY","CST"
"Rumsey","KY","CST"
"Saratoga","KY","CST"
"Sebree","KY","CST"
"Sedalia","KY","CST"
"Sharon Grove","KY","CST"
"Spa","KY","CST"
"Symsonia","KY","CST"
"Tiline","KY","CST"
"Tri City","KY","CST"
"Vanderburg","KY","CST"
"Weir","KY","CST"
"Wheatcroft","KY","CST"
"Whippoorwill","KY","CST"
"Addis","LA","CST"
"Alexandria","LA","CST"
"Amelia","LA","CST"
"Avery Island","LA","CST"
"Avondale","LA","CST"
"Baton Rouge","LA","CST"
"Bayou Cane","LA","CST"
"Bayou Current","LA","CST"
"Bayou Goula","LA","CST"
"Bayou Sorrel","LA","CST"
"Bayou Vista","LA","CST"
"Belle Rose","LA","CST"
"Bernice","LA","CST"
"Big Cane","LA","CST"
"Bosco","LA","CST"
"Bossier City","LA","CST"
"Boutte","LA","CST"
"Bridge City","LA","CST"
"Bunkie","LA","CST"
"Campti","LA","CST"
"Carencro","LA","CST"
"Chalmette","LA","CST"
"Corbin","LA","CST"
"Coushatta","LA","CST"
"Crown Point","LA","CST"
"Denham Springs","LA","CST"
"DeQuincy","LA","CST"
"DeRidder","LA","CST"
"Doyline","LA","CST"
"Eunice","LA","CST"
"Frost","LA","CST"
"Galbraith","LA","CST"
"Galliano","LA","CST"
"Goldonna","LA","CST"
"Good Hope","LA","CST"
"Grambling","LA","CST"
"Grand Coteau","LA","CST"
"Grand Prairie","LA","CST"
"Hammond","LA","CST"
"Harvey","LA","CST"
"Head of Island","LA","CST"
"Hickory","LA","CST"
"Houma","LA","CST"
"Jean Lafitte","LA","CST"
"Jeanerette","LA","CST"
"Jesuit Bend","LA","CST"
"Jonesboro","LA","CST"
"Kenner","LA","CST"
"Killian","LA","CST"
"Killona","LA","CST"
"Krotz Springs","LA","CST"
"Labadieville","LA","CST"
"Lacassine","LA","CST"
"Lacombe","LA","CST"
"Lafayette","LA","CST"
"Lake Arthur","LA","CST"
"Lake Charles","LA","CST"
"Lake End","LA","CST"
"Lecompte","LA","CST"
"Leesville","LA","CST"
"Libuse","LA","CST"
"Logansport","LA","CST"
"Longleaf","LA","CST"
"Longstreet","LA","CST"
"Lucky","LA","CST"
"Maringouin","LA","CST"
"Metairie","LA","CST"
"Mira","LA","CST"
"Monroe","LA","CST"
"Morgan City","LA","CST"
"Napoleonville","LA","CST"
"Natchitoches","LA","CST"
"Negreet","LA","CST"
"New Iberia","LA","CST"
"New Orleans","LA","CST"
"Norco","LA","CST"
"Oberlin","LA","CST"
"Opelousas","LA","CST"
"Paincourtville","LA","CST"
"Pecan Island","LA","CST"
"Pigeon","LA","CST"
"Plaquemine","LA","CST"
"Port Allen","LA","CST"
"Port Barre","LA","CST"
"Raceland","LA","CST"
"Ramah","LA","CST"
"Reserve","LA","CST"
"Ringgold","LA","CST"
"Roseland","LA","CST"
"Rosepine","LA","CST"
"Ruston","LA","CST"
"Shongaloo","LA","CST"
"Shreveport","LA","CST"
"Simmesport","LA","CST"
"Slidell","LA","CST"
"Spencer","LA","CST"
"Springhill","LA","CST"
"St. Gabriel","LA","CST"
"St. Landry","LA","CST"
"St. Rose","LA","CST"
"St. Tammany","LA","CST"
"Sulphur","LA","CST"
"Sun","LA","CST"
"Supreme","LA","CST"
"Talisheek","LA","CST"
"Tallulah","LA","CST"
"Thibodaux","LA","CST"
"Timber Trails","LA","CST"
"Transylvania","LA","CST"
"Tullos","LA","CST"
"Ville Platte","LA","CST"
"Waterproof","LA","CST"
"West Monroe","LA","CST"
"Westlake","LA","CST"
"Westwego","LA","CST"
"Winnfield","LA","CST"
"Zachary","LA","CST"
"Zenoria","LA","CST"
"Zimmerman","LA","CST"
"Zwolle","LA","CST"
"Ada","MN","CST"
"Albert Lea","MN","CST"
"Albertville","MN","CST"
"Alvarado","MN","CST"
"Anoka","MN","CST"
"Apple Valley","MN","CST"
"Arden Hills","MN","CST"
"Argyle","MN","CST"
"Ash Lake","MN","CST"
"Avon","MN","CST"
"Backus","MN","CST"
"Badger","MN","CST"
"Bagley","MN","CST"
"Barnesville","MN","CST"
"Battle Lake","MN","CST"
"Baudette","MN","CST"
"Bear River","MN","CST"
"Beaver Bay","MN","CST"
"Beltrami","MN","CST"
"Bemidji","MN","CST"
"Big Falls","MN","CST"
"Big Lake","MN","CST"
"Big Woods","MN","CST"
"Birchdale","MN","CST"
"Bird Island","MN","CST"
"Biwabik","MN","CST"
"Black Hammer","MN","CST"
"Blackduck","MN","CST"
"Blaine","MN","CST"
"Blomkest","MN","CST"
"Bloomington","MN","CST"
"Blue Earth","MN","CST"
"Borup","MN","CST"
"Bowstring","MN","CST"
"Boy River","MN","CST"
"Brainerd","MN","CST"
"Breckenridge","MN","CST"
"Breezy Point","MN","CST"
"Brevik","MN","CST"
"Bricelyn","MN","CST"
"Brooklyn Center","MN","CST"
"Brooklyn Park","MN","CST"
"Bruno","MN","CST"
"Buckman","MN","CST"
"Buffalo Lake","MN","CST"
"Burnsville","MN","CST"
"Canby","MN","CST"
"Caribou","MN","CST"
"Carp","MN","CST"
"Carver","MN","CST"
"Cass Lake","MN","CST"
"Cedar Lake","MN","CST"
"Centerville","MN","CST"
"Cerro Gordo","MN","CST"
"Chanhassen","MN","CST"
"Chaska","MN","CST"
"Chickamaw Beach","MN","CST"
"Circle Pines","MN","CST"
"Clementson","MN","CST"
"Clontarf","MN","CST"
"Cloquet","MN","CST"
"Columbia Heights","MN","CST"
"Coon Rapids","MN","CST"
"Cosmos","MN","CST"
"Cottage Grove","MN","CST"
"Craigville","MN","CST"
"Credit River","MN","CST"
"Crookston","MN","CST"
"Crystal","MN","CST"
"Deephaven","MN","CST"
"Deerwood","MN","CST"
"Detroit Lakes","MN","CST"
"Dilworth","MN","CST"
"Donaldson","MN","CST"
"Dora Lake","MN","CST"
"Downer","MN","CST"
"Duluth","MN","CST"
"Dundee","MN","CST"
"Eagan","MN","CST"
"Eagle Bend","MN","CST"
"Eagles Nest","MN","CST"
"East Grand Forks","MN","CST"
"East Gull Lake","MN","CST"
"East Lake","MN","CST"
"Eden Prairie","MN","CST"
"Edina","MN","CST"
"Effie","MN","CST"
"Elbow Lake","MN","CST"
"Elk River","MN","CST"
"Ellendale","MN","CST"
"Embarrass","MN","CST"
"Emily","MN","CST"
"Ericsburg","MN","CST"
"Erskine","MN","CST"
"Excelsior","MN","CST"
"Falcon Heights","MN","CST"
"Fergus Falls","MN","CST"
"Fertile","MN","CST"
"Fifty Lakes","MN","CST"
"Flom","MN","CST"
"Floodwood","MN","CST"
"Florian","MN","CST"
"Fosston","MN","CST"
"Fourtown","MN","CST"
"Fox","MN","CST"
"French Lake","MN","CST"
"Fridley","MN","CST"
"Frost","MN","CST"
"Funkley","MN","CST"
"Gatzke","MN","CST"
"Gem Lake","MN","CST"
"Gemmell","MN","CST"
"Golden Valley","MN","CST"
"Good Thunder","MN","CST"
"Goodland","MN","CST"
"Goodridge","MN","CST"
"Graceton","MN","CST"
"Grand Falls","MN","CST"
"Grand Marais","MN","CST"
"Grand Portage","MN","CST"
"Grand Rapids","MN","CST"
"Granite Falls","MN","CST"
"Greenbush","MN","CST"
"Grey Eagle","MN","CST"
"Grygla","MN","CST"
"Gully","MN","CST"
"Hackensack","MN","CST"
"Hallock","MN","CST"
"Halma","MN","CST"
"Ham Lake","MN","CST"
"Harris","MN","CST"
"Haug","MN","CST"
"Hector","MN","CST"
"Hendrum","MN","CST"
"Henning","MN","CST"
"Herman","MN","CST"
"Heron Lake","MN","CST"
"Hibbing","MN","CST"
"High Landing","MN","CST"
"Hines","MN","CST"
"Hitterdal","MN","CST"
"Hoffman","MN","CST"
"Holt","MN","CST"
"Hopkins","MN","CST"
"Hovland","MN","CST"
"Howard Lake","MN","CST"
"Hoyt Lakes","MN","CST"
"Humboldt","MN","CST"
"Indus","MN","CST"
"International Falls","MN","CST"
"Inver Grove Heights","MN","CST"
"Island Lake","MN","CST"
"Island View","MN","CST"
"Jessie Lake","MN","CST"
"Kabetogama","MN","CST"
"Kandiyohi","MN","CST"
"Karlstad","MN","CST"
"Keewatin","MN","CST"
"Kelliher","MN","CST"
"Kennedy","MN","CST"
"Kerkhoven","MN","CST"
"Kettle River","MN","CST"
"Klossner","MN","CST"
"Knife River","MN","CST"
"Lac qui Parle","MN","CST"
"Lake Benton","MN","CST"
"Lake Bronson","MN","CST"
"Lake City","MN","CST"
"Lake Crystal","MN","CST"
"Lake Elmo","MN","CST"
"Lake George","MN","CST"
"Lake Henry","MN","CST"
"Lake Hubert","MN","CST"
"Lake Itasca","MN","CST"
"Lake Lillian","MN","CST"
"Lake Park","MN","CST"
"Lake Shore","MN","CST"
"Lake Wilson","MN","CST"
"Lakeland","MN","CST"
"Lakeville","MN","CST"
"Lancaster","MN","CST"
"Landfall","MN","CST"
"Lax Lake","MN","CST"
"Leonidas","MN","CST"
"Lilydale","MN","CST"
"Lino Lakes","MN","CST"
"Little Canada","MN","CST"
"Little Falls","MN","CST"
"Little Swan","MN","CST"
"Littlefork","MN","CST"
"Loman","MN","CST"
"Long Lake","MN","CST"
"Long Prairie","MN","CST"
"Lowery","MN","CST"
"Lucan","MN","CST"
"Lutsen","MN","CST"
"Lyle","MN","CST"
"Mabel","MN","CST"
"Mahnomen","MN","CST"
"Mahtomedi","MN","CST"
"Malung","MN","CST"
"Manhattan Beach","MN","CST"
"Mankato","MN","CST"
"Maple Grove","MN","CST"
"Maple Lake","MN","CST"
"Maplewood","MN","CST"
"Margie","MN","CST"
"Mattson","MN","CST"
"Mazeppa","MN","CST"
"McIntosh","MN","CST"
"Medina","MN","CST"
"Menahga","MN","CST"
"Mendota","MN","CST"
"Mendota Heights","MN","CST"
"Middle River","MN","CST"
"Minneapolis","MN","CST"
"Minnesota Lake","MN","CST"
"Minnetonka","MN","CST"
"Minnetrista","MN","CST"
"Mizpah","MN","CST"
"Money Creek","MN","CST"
"Montevideo","MN","CST"
"Moorhead","MN","CST"
"Moose Lake","MN","CST"
"Morris","MN","CST"
"Mound","MN","CST"
"Mounds View","MN","CST"
"Murdock","MN","CST"
"Nashwauk","MN","CST"
"Naytahwaush","MN","CST"
"Nebish","MN","CST"
"New Brighton","MN","CST"
"New Germany","MN","CST"
"New Hope","MN","CST"
"New Ulm","MN","CST"
"Newfolden","MN","CST"
"Nisswa","MN","CST"
"North Oaks","MN","CST"
"North St. Paul","MN","CST"
"Northcote","MN","CST"
"Northfield","MN","CST"
"Northome","MN","CST"
"Oak Park Heights","MN","CST"
"Ogema","MN","CST"
"Ogilvie","MN","CST"
"Oklee","MN","CST"
"Olivia","MN","CST"
"Orleans","MN","CST"
"Orono","MN","CST"
"Oronoco","MN","CST"
"Oslo","MN","CST"
"Osseo","MN","CST"
"Otsego","MN","CST"
"Ottertail","MN","CST"
"Owatonna","MN","CST"
"Park Rapids","MN","CST"
"Parkers Prairie","MN","CST"
"Pelican Rapids","MN","CST"
"Pelland","MN","CST"
"Pencer","MN","CST"
"Pequot Lakes","MN","CST"
"Perham","MN","CST"
"Pickwick","MN","CST"
"Pierz","MN","CST"
"Pillager","MN","CST"
"Pine River","MN","CST"
"Pine Springs","MN","CST"
"Pinecreek","MN","CST"
"Pitt","MN","CST"
"Plato","MN","CST"
"Pleasant Lake","MN","CST"
"Plummer","MN","CST"
"Plymouth","MN","CST"
"Prior Lake","MN","CST"
"Quamba","MN","CST"
"Radium","MN","CST"
"Ransom","MN","CST"
"Ray","MN","CST"
"Red Lake","MN","CST"
"Red Lake Falls","MN","CST"
"Redwood Falls","MN","CST"
"Rice Lake","MN","CST"
"Richfield","MN","CST"
"Robbin","MN","CST"
"Robbinsdale","MN","CST"
"Rochester","MN","CST"
"Roosevelt","MN","CST"
"Roseau","MN","CST"
"Rosemount","MN","CST"
"Roseville","MN","CST"
"Rosewood","MN","CST"
"Ross","MN","CST"
"Round Lake","MN","CST"
"Sabin","MN","CST"
"Sacred Heart","MN","CST"
"Salol","MN","CST"
"Sauk Centre","MN","CST"
"Sauk Rapids","MN","CST"
"Savage","MN","CST"
"Shakopee","MN","CST"
"Shelly","MN","CST"
"Shooks","MN","CST"
"Shoreview","MN","CST"
"Shorewood","MN","CST"
"Side Lake","MN","CST"
"Silverdale","MN","CST"
"Skime","MN","CST"
"Skyline","MN","CST"
"Sobieski","MN","CST"
"South St. Paul","MN","CST"
"Spicer","MN","CST"
"Spring Lake","MN","CST"
"Spring Park","MN","CST"
"St. Anthony","MN","CST"
"St. Augusta","MN","CST"
"St. Bonifacius","MN","CST"
"St. Cloud","MN","CST"
"St. Hilaire","MN","CST"
"St. James","MN","CST"
"St. Louis Park","MN","CST"
"St. Michael","MN","CST"
"St. Paul","MN","CST"
"St. Paul Park","MN","CST"
"St. Peter","MN","CST"
"St. Stephen","MN","CST"
"St. Vincent","MN","CST"
"Steen","MN","CST"
"Stephen","MN","CST"
"Stewart","MN","CST"
"Stillwater","MN","CST"
"Strandquist","MN","CST"
"Strathcona","MN","CST"
"Sturgeon Lake","MN","CST"
"Swan River","MN","CST"
"Swanburg","MN","CST"
"Swift","MN","CST"
"Taconite Harbor","MN","CST"
"Talmoon","MN","CST"
"Tenstrike","MN","CST"
"Thief River Falls","MN","CST"
"Tofte","MN","CST"
"Tonka Bay","MN","CST"
"Tower","MN","CST"
"Torfin","MN","CST"
"Two Harbors","MN","CST"
"Ulen","MN","CST"
"Upsala","MN","CST"
"Vadnais Heights","MN","CST"
"Vermillion","MN","CST"
"Victoria","MN","CST"
"Viking","MN","CST"
"Wadena","MN","CST"
"Wakemup","MN","CST"
"Wanamingo","MN","CST"
"Wanda","MN","CST"
"Wannaska","MN","CST"
"Warren","MN","CST"
"Warroad","MN","CST"
"Waskish","MN","CST"
"Wayzata","MN","CST"
"West St. Paul","MN","CST"
"Whipholt","MN","CST"
"White Bear Lake","MN","CST"
"White Earth","MN","CST"
"Wildwood","MN","CST"
"Williams","MN","CST"
"Willmar","MN","CST"
"Windom","MN","CST"
"Winger","MN","CST"
"Winnebago","MN","CST"
"Winona","MN","CST"
"Wolf Lake","MN","CST"
"Woodbury","MN","CST"
"Zerkel","MN","CST"
"Zim","MN","CST"
"Zimmerman","MN","CST"
"Zumbro Falls","MN","CST"
"Zumbrota","MN","CST"
"Acona","MS","CST"
"Amory","MS","CST"
"Bassfield","MS","CST"
"Bear Town","MS","CST"
"Beauvoir","MS","CST"
"Belzoni","MS","CST"
"Bethlehem","MS","CST"
"Biloxi","MS","CST"
"Black Hawk","MS","CST"
"Bogue Chitto","MS","CST"
"Bruce","MS","CST"
"Buckatunna","MS","CST"
"Carthage","MS","CST"
"Cedar Lake","MS","CST"
"Coffeeville","MS","CST"
"Columbia","MS","CST"
"Columbus","MS","CST"
"Conehatta","MS","CST"
"Cynthia","MS","CST"
"Derma","MS","CST"
"D'Iberville","MS","CST"
"D'Lo","MS","CST"
"Duck Hill","MS","CST"
"Durant","MS","CST"
"Ebenezer","MS","CST"
"Eddiceton","MS","CST"
"Electric Mills","MS","CST"
"Fentress","MS","CST"
"Fitzhugh","MS","CST"
"Forkville","MS","CST"
"Foxworth","MS","CST"
"Garlandville","MS","CST"
"Gatesville","MS","CST"
"Gholson","MS","CST"
"Good Hope","MS","CST"
"Gore Springs","MS","CST"
"Grace","MS","CST"
"Greenville","MS","CST"
"Gulfport","MS","CST"
"Guntown","MS","CST"
"Gunn","MS","CST"
"Handsboro","MS","CST"
"Hattiesburg","MS","CST"
"Hiwannee","MS","CST"
"Hohenlinden","MS","CST"
"Holly Springs","MS","CST"
"Homochitto","MS","CST"
"Hot Coffee","MS","CST"
