"기준일","요일","성별","연령대","시도","시군구","읍면동","업종","통화건수"
"20161110","목","여","40대","서울특별시","서초구","방배동","치킨","69"
"20161110","목","여","30대","서울특별시","서초구","양재동","치킨","14"
"20161110","목","여","20대","서울특별시","서초구","잠원동","치킨","5"
"20161110","목","여","40대","서울특별시","서초구","서초동","치킨","15"
"20161110","목","남","20대","서울특별시","서초구","반포동","치킨","7"
"20161110","목","남","30대","서울특별시","서초구","서초동","치킨","16"
"20161110","목","남","50대","서울특별시","서초구","반포동","치킨","5"
"20161110","목","남","10대","서울특별시","서초구","잠원동","치킨","5"
"20161110","목","남","60대이상","서울특별시","서초구","반포동","치킨","5"
"20161110","목","남","40대","서울특별시","서초구","원지동","치킨","5"
"20161110","목","여","40대","서울특별시","서초구","반포동","치킨","27"
"20161110","목","남","10대","서울특별시","서초구","양재동","치킨","5"
"20161110","목","남","20대","서울특별시","서초구","서초동","치킨","15"
"20161110","목","남","50대","서울특별시","서초구","서초동","치킨","6"
"20161110","목","남","30대","서울특별시","서초구","반포동","치킨","17"
"20161110","목","여","10대","서울특별시","서초구","방배동","치킨","7"
"20161110","목","여","30대","서울특별시","서초구","잠원동","치킨","16"
"20161110","목","남","50대","서울특별시","서초구","방배동","치킨","9"
"20161110","목","여","20대","서울특별시","서초구","양재동","치킨","24"
"20161110","목","여","10대","서울특별시","서초구","서초동","치킨","5"
"20161110","목","남","60대이상","서울특별시","서초구","방배동","치킨","11"
"20161110","목","여","50대","서울특별시","서초구","양재동","치킨","6"
"20161110","목","여","60대이상","서울특별시","서초구","양재동","치킨","5"
"20161110","목","남","20대","서울특별시","서초구","방배동","치킨","46"
"20161110","목","남","30대","서울특별시","서초구","잠원동","치킨","5"
"20161110","목","여","50대","서울특별시","서초구","방배동","치킨","19"
"20161110","목","남","20대","서울특별시","서초구","양재동","치킨","18"
"20161110","목","여","60대이상","서울특별시","서초구","방배동","치킨","5"
"20161110","목","남","10대","서울특별시","서초구","서초동","치킨","5"
"20161110","목","남","50대","서울특별시","서초구","양재동","치킨","5"
"20161110","목","여","40대","서울특별시","서초구","잠원동","치킨","7"
"20161110","목","여","20대","서울특별시","서초구","방배동","치킨","32"
"20161110","목","남","60대이상","서울특별시","서초구","양재동","치킨","5"
"20161110","목","남","40대","서울특별시","서초구","반포동","치킨","14"
"20161110","목","여","40대","서울특별시","서초구","원지동","치킨","5"
"20161110","목","여","10대","서울특별시","서초구","양재동","치킨","7"
"20161110","목","여","20대","서울특별시","서초구","서초동","치킨","18"
"20161110","목","여","30대","서울특별시","서초구","반포동","치킨","17"
"20161110","목","여","50대","서울특별시","서초구","서초동","치킨","8"
"20161110","목","여","60대이상","서울특별시","서초구","서초동","치킨","5"
"20161110","목","남","10대","서울특별시","서초구","방배동","치킨","9"
"20161110","목","남","60대이상","서울특별시","성동구","마장동","치킨","5"
"20161110","목","남","30대","서울특별시","성동구","성수동2가","치킨","61"
"20161110","목","여","40대","서울특별시","성동구","성수동2가","치킨","76"
"20161110","목","여","20대","서울특별시","성동구","행당동","치킨","5"
"20161110","목","여","30대","서울특별시","성동구","성수동2가","치킨","77"
"20161110","목","남","40대","서울특별시","성동구","성수동2가","치킨","33"
"20161110","목","남","20대","서울특별시","성동구","행당동","치킨","5"
"20161110","목","남","10대","서울특별시","성동구","성수동2가","치킨","20"
"20161110","목","여","50대","서울특별시","성동구","성수동2가","치킨","28"
"20161110","목","남","30대","서울특별시","성동구","행당동","치킨","5"
"20161110","목","여","60대이상","서울특별시","성동구","성수동2가","치킨","10"
"20161110","목","여","30대","서울특별시","성동구","홍익동","치킨","5"
"20161110","목","여","40대","서울특별시","성동구","행당동","치킨","5"
"20161110","목","여","20대","서울특별시","성동구","성수동2가","치킨","43"
"20161110","목","남","50대","서울특별시","성동구","성수동2가","치킨","22"
"20161110","목","남","60대이상","서울특별시","성동구","성수동2가","치킨","7"
"20161110","목","남","20대","서울특별시","성동구","성수동2가","치킨","65"
"20161110","목","여","60대이상","서울특별시","성동구","성수동1가","치킨","5"
"20161110","목","여","40대","서울특별시","성동구","마장동","치킨","5"
"20161110","목","여","10대","서울특별시","성동구","성수동2가","치킨","11"
"20161110","목","여","20대","서울특별시","성북구","돈암동","치킨","5"
"20161110","목","남","10대","서울특별시","성북구","정릉동","치킨","5"
"20161110","목","여","20대","서울특별시","성북구","장위동","치킨","5"
"20161110","목","여","50대","서울특별시","성북구","장위동","치킨","5"
"20161110","목","남","10대","서울특별시","성북구","종암동","치킨","5"
"20161110","목","여","30대","서울특별시","성북구","동선동1가","치킨","5"
"20161110","목","여","40대","서울특별시","성북구","상월곡동","치킨","5"
"20161110","목","여","60대이상","서울특별시","성북구","장위동","치킨","5"
"20161110","목","여","50대","서울특별시","성북구","돈암동","치킨","5"
"20161110","목","남","30대","서울특별시","성북구","삼선동5가","치킨","5"
"20161110","목","남","10대","서울특별시","성북구","돈암동","치킨","5"
"20161110","목","여","20대","서울특별시","성북구","정릉동","치킨","10"
"20161110","목","여","40대","서울특별시","성북구","동선동2가","치킨","34"
"20161110","목","남","10대","서울특별시","성북구","장위동","치킨","5"
"20161110","목","남","40대","서울특별시","성북구","성북동","치킨","5"
"20161110","목","여","50대","서울특별시","성북구","종암동","치킨","9"
"20161110","목","남","30대","서울특별시","성북구","안암동5가","치킨","5"
"20161110","목","여","40대","서울특별시","성북구","삼선동5가","치킨","14"
"20161110","목","여","20대","서울특별시","성북구","종암동","치킨","7"
"20161110","목","남","30대","서울특별시","성북구","동선동2가","치킨","26"
"20161110","목","여","60대이상","서울특별시","성북구","정릉동","치킨","7"
"20161110","목","여","50대","서울특별시","성북구","정릉동","치킨","6"
"20161110","목","여","30대","서울특별시","성북구","성북동","치킨","5"
"20161110","목","남","50대","서울특별시","성북구","삼선동2가","치킨","5"
"20161110","목","남","40대","서울특별시","성북구","동선동2가","치킨","22"
"20161110","목","여","10대","서울특별시","성북구","하월곡동","치킨","5"
"20161110","목","남","20대","서울특별시","성북구","정릉동","치킨","14"
"20161110","목","남","60대이상","서울특별시","성북구","종암동","치킨","5"
"20161110","목","여","30대","서울특별시","성북구","삼선동5가","치킨","7"
"20161110","목","여","40대","서울특별시","성북구","성북동","치킨","5"
"20161110","목","여","30대","서울특별시","성북구","안암동5가","치킨","5"
"20161110","목","남","50대","서울특별시","성북구","종암동","치킨","5"
"20161110","목","여","10대","서울특별시","성북구","장위동","치킨","5"
"20161110","목","여","30대","서울특별시","성북구","동선동2가","치킨","55"
"20161110","목","남","60대이상","서울특별시","성북구","정릉동","치킨","5"
"20161110","목","남","20대","서울특별시","성북구","종암동","치킨","6"
"20161110","목","남","40대","서울특별시","성북구","삼선동5가","치킨","5"
"20161110","목","남","50대","서울특별시","성북구","정릉동","치킨","8"
"20161110","목","남","30대","서울특별시","성북구","성북동","치킨","5"
"20161110","목","남","20대","서울특별시","성북구","삼선동2가","치킨","5"
"20161110","목","남","20대","서울특별시","성북구","돈암동","치킨","5"
"20161110","목","여","40대","서울특별시","성북구","동선동1가","치킨","5"
"20161110","목","여","10대","서울특별시","성북구","정릉동","치킨","5"
"20161110","목","남","20대","서울특별시","성북구","장위동","치킨","5"
"20161110","목","여","30대","서울특별시","성북구","상월곡동","치킨","5"
"20161110","목","남","30대","서울특별시","성북구","동선동1가","치킨","5"
"20161110","목","남","50대","서울특별시","성북구","장위동","치킨","5"
"20161110","목","남","60대이상","서울특별시","성북구","장위동","치킨","5"
"20161110","목","여","10대","서울특별시","성북구","삼선동2가","치킨","5"
"20161110","목","남","50대","서울특별시","성북구","돈암동","치킨","5"
"20161110","목","여","40대","서울특별시","성북구","장위동","치킨","8"
"20161110","목","여","10대","서울특별시","성북구","성북동","치킨","5"
"20161110","목","남","20대","서울특별시","성북구","동선동1가","치킨","6"
"20161110","목","남","10대","서울특별시","성북구","동선동2가","치킨","6"
"20161110","목","여","40대","서울특별시","성북구","돈암동","치킨","5"
"20161110","목","여","40대","서울특별시","성북구","하월곡동","치킨","5"
"20161110","목","남","30대","서울특별시","성북구","장위동","치킨","5"
"20161110","목","남","10대","서울특별시","성북구","삼선동5가","치킨","5"
"20161110","목","남","60대이상","서울특별시","성북구","동선동1가","치킨","5"
"20161110","목","남","20대","서울특별시","성북구","성북동","치킨","5"
"20161110","목","여","40대","서울특별시","성북구","정릉동","치킨","18"
"20161110","목","여","20대","서울특별시","성북구","동선동2가","치킨","20"
"20161110","목","여","60대이상","서울특별시","성북구","삼선동5가","치킨","5"
"20161110","목","남","30대","서울특별시","성북구","종암동","치킨","5"
"20161110","목","여","40대","서울특별시","성북구","삼선동2가","치킨","5"
"20161110","목","여","50대","서울특별시","성북구","동선동2가","치킨","9"
"20161110","목","남","30대","서울특별시","성북구","정릉동","치킨","8"
"20161110","목","여","20대","서울특별시","성북구","삼선동5가","치킨","10"
"20161110","목","여","40대","서울특별시","성북구","종암동","치킨","6"
"20161110","목","여","60대이상","서울특별시","성북구","동선동2가","치킨","5"
"20161110","목","여","30대","서울특별시","성북구","삼선동2가","치킨","5"
"20161110","목","여","20대","서울특별시","성북구","성북동","치킨","5"
"20161110","목","남","50대","서울특별시","성북구","삼선동5가","치킨","5"
"20161110","목","남","40대","서울특별시","성북구","정릉동","치킨","7"
"20161110","목","남","60대이상","서울특별시","성북구","삼선동5가","치킨","5"
"20161110","목","여","30대","서울특별시","성북구","종암동","치킨","5"
"20161110","목","남","10대","서울특별시","성북구","동선동1가","치킨","5"
"20161110","목","남","20대","서울특별시","성북구","동선동2가","치킨","40"
"20161110","목","남","50대","서울특별시","성북구","동선동2가","치킨","8"
"20161110","목","여","50대","서울특별시","성북구","성북동","치킨","5"
"20161110","목","남","40대","서울특별시","성북구","종암동","치킨","7"
"20161110","목","남","20대","서울특별시","성북구","삼선동5가","치킨","12"
"20161110","목","남","60대이상","서울특별시","성북구","동선동2가","치킨","5"
"20161110","목","여","30대","서울특별시","성북구","정릉동","치킨","13"
"20161110","목","남","10대","서울특별시","성북구","성북동","치킨","5"
"20161110","목","여","20대","서울특별시","성북구","동선동1가","치킨","12"
"20161110","목","여","10대","서울특별시","성북구","동선동2가","치킨","5"
"20161110","목","남","40대","서울특별시","성북구","돈암동","치킨","5"
"20161110","목","여","30대","서울특별시","성북구","장위동","치킨","5"
"20161110","목","여","30대","서울특별시","성북구","하월곡동","치킨","5"
"20161110","목","여","30대","서울특별시","성북구","돈암동","치킨","5"
"20161110","목","남","50대","서울특별시","송파구","가락동","치킨","9"
"20161110","목","남","50대","서울특별시","송파구","거여동","치킨","5"
"20161110","목","여","30대","서울특별시","송파구","문정동","치킨","6"
"20161110","목","여","50대","서울특별시","송파구","오금동","치킨","5"
"20161110","목","여","40대","서울특별시","송파구","풍납동","치킨","5"
"20161110","목","남","30대","서울특별시","송파구","송파동","치킨","69"
"20161110","목","여","20대","서울특별시","송파구","신천동","치킨","5"
"20161110","목","남","60대이상","서울특별시","송파구","거여동","치킨","5"
"20161110","목","남","60대이상","서울특별시","송파구","가락동","치킨","5"
"20161110","목","남","40대","서울특별시","송파구","문정동","치킨","5"
"20161110","목","여","40대","서울특별시","송파구","방이동","치킨","5"
"20161110","목","여","20대","서울특별시","송파구","마천동","치킨","5"
"20161110","목","여","20대","서울특별시","송파구","오금동","치킨","5"
"20161110","목","남","20대","서울특별시","송파구","가락동","치킨","17"
"20161110","목","여","40대","서울특별시","송파구","송파동","치킨","109"
"20161110","목","남","30대","서울특별시","송파구","잠실동","치킨","5"
"20161110","목","여","40대","서울특별시","송파구","잠실동","치킨","5"
"20161110","목","남","10대","서울특별시","송파구","오금동","치킨","6"
"20161110","목","여","10대","서울특별시","송파구","가락동","치킨","5"
"20161110","목","여","10대","서울특별시","송파구","오금동","치킨","5"
"20161110","목","남","40대","서울특별시","송파구","잠실동","치킨","5"
"20161110","목","남","10대","서울특별시","송파구","가락동","치킨","9"
"20161110","목","남","10대","서울특별시","송파구","거여동","치킨","5"
"20161110","목","남","60대이상","서울특별시","송파구","마천동","치킨","5"
"20161110","목","남","50대","서울특별시","송파구","오금동","치킨","5"
"20161110","목","여","50대","서울특별시","송파구","가락동","치킨","9"
"20161110","목","여","30대","서울특별시","송파구","방이동","치킨","5"
"20161110","목","남","30대","서울특별시","송파구","문정동","치킨","5"
"20161110","목","여","30대","서울특별시","송파구","송파동","치킨","78"
"20161110","목","남","40대","서울특별시","송파구","풍납동","치킨","5"
"20161110","목","남","50대","서울특별시","송파구","마천동","치킨","5"
"20161110","목","여","60대이상","서울특별시","송파구","가락동","치킨","5"
"20161110","목","여","40대","서울특별시","송파구","문정동","치킨","5"
"20161110","목","남","20대","서울특별시","송파구","마천동","치킨","5"
"20161110","목","여","30대","서울특별시","송파구","풍납동","치킨","5"
"20161110","목","남","40대","서울특별시","송파구","송파동","치킨","48"
"20161110","목","여","20대","서울특별시","송파구","거여동","치킨","5"
"20161110","목","남","20대","서울특별시","송파구","오금동","치킨","5"
"20161110","목","여","20대","서울특별시","송파구","가락동","치킨","12"
"20161110","목","남","50대","서울특별시","송파구","문정동","치킨","5"
"20161110","목","여","30대","서울특별시","송파구","가락동","치킨","22"
"20161110","목","여","30대","서울특별시","송파구","거여동","치킨","5"
"20161110","목","여","60대이상","서울특별시","송파구","송파동","치킨","9"
"20161110","목","여","20대","서울특별시","송파구","풍납동","치킨","5"
"20161110","목","남","30대","서울특별시","송파구","오금동","치킨","6"
"20161110","목","여","40대","서울특별시","송파구","신천동","치킨","5"
"20161110","목","남","30대","서울특별시","송파구","마천동","치킨","5"
"20161110","목","남","60대이상","서울특별시","송파구","문정동","치킨","5"
"20161110","목","여","50대","서울특별시","송파구","송파동","치킨","32"
"20161110","목","여","60대이상","서울특별시","송파구","방이동","치킨","5"
"20161110","목","남","40대","서울특별시","송파구","가락동","치킨","20"
"20161110","목","여","20대","서울특별시","송파구","송파동","치킨","55"
"20161110","목","여","40대","서울특별시","송파구","오금동","치킨","10"
"20161110","목","여","50대","서울특별시","송파구","풍납동","치킨","5"
"20161110","목","여","40대","서울특별시","송파구","마천동","치킨","5"
"20161110","목","남","20대","서울특별시","송파구","문정동","치킨","5"
"20161110","목","여","20대","서울특별시","송파구","방이동","치킨","5"
"20161110","목","여","20대","서울특별시","송파구","잠실동","치킨","5"
"20161110","목","남","10대","서울특별시","송파구","송파동","치킨","23"
"20161110","목","남","10대","서울특별시","송파구","방이동","치킨","5"
"20161110","목","여","10대","서울특별시","송파구","문정동","치킨","5"
"20161110","목","여","10대","서울특별시","송파구","풍납동","치킨","5"
"20161110","목","여","10대","서울특별시","송파구","송파동","치킨","11"
"20161110","목","남","10대","서울특별시","송파구","문정동","치킨","5"
"20161110","목","여","50대","서울특별시","송파구","문정동","치킨","5"
"20161110","목","남","30대","서울특별시","송파구","가락동","치킨","23"
"20161110","목","남","60대이상","서울특별시","송파구","송파동","치킨","6"
"20161110","목","남","50대","서울특별시","송파구","방이동","치킨","5"
"20161110","목","남","20대","서울특별시","송파구","풍납동","치킨","5"
"20161110","목","남","30대","서울특별시","송파구","거여동","치킨","5"
"20161110","목","남","50대","서울특별시","송파구","송파동","치킨","19"
"20161110","목","여","60대이상","서울특별시","송파구","문정동","치킨","5"
"20161110","목","여","40대","서울특별시","송파구","거여동","치킨","5"
"20161110","목","남","40대","서울특별시","송파구","오금동","치킨","5"
"20161110","목","여","40대","서울특별시","송파구","가락동","치킨","29"
"20161110","목","남","20대","서울특별시","송파구","송파동","치킨","57"
"20161110","목","여","30대","서울특별시","송파구","신천동","치킨","5"
"20161110","목","여","20대","서울특별시","송파구","문정동","치킨","5"
"20161110","목","남","40대","서울특별시","송파구","마천동","치킨","5"
"20161110","목","여","20대","서울특별시","양천구","목동","치킨","5"
"20161110","목","여","30대","서울특별시","양천구","신정동","치킨","27"
"20161110","목","남","40대","서울특별시","양천구","신정동","치킨","16"
"20161110","목","여","10대","서울특별시","양천구","신월동","치킨","5"
"20161110","목","여","50대","서울특별시","양천구","목동","치킨","5"
"20161110","목","남","10대","서울특별시","양천구","목동","치킨","5"
"20161110","목","남","50대","서울특별시","양천구","신월동","치킨","5"
"20161110","목","남","20대","서울특별시","양천구","신월동","치킨","10"
"20161110","목","여","60대이상","서울특별시","양천구","신월동","치킨","5"
"20161110","목","여","50대","서울특별시","양천구","신월동","치킨","10"
"20161110","목","여","20대","서울특별시","양천구","신월동","치킨","16"
"20161110","목","남","30대","서울특별시","양천구","신정동","치킨","10"
"20161110","목","남","20대","서울특별시","양천구","목동","치킨","7"
"20161110","목","남","10대","서울특별시","양천구","신월동","치킨","5"
"20161110","목","여","40대","서울특별시","양천구","신정동","치킨","49"
"20161110","목","남","50대","서울특별시","양천구","목동","치킨","5"
"20161110","목","남","50대","서울특별시","양천구","신정동","치킨","5"
"20161110","목","남","60대이상","서울특별시","양천구","신정동","치킨","5"
"20161110","목","여","40대","서울특별시","양천구","목동","치킨","15"
"20161110","목","남","30대","서울특별시","양천구","목동","치킨","5"
"20161110","목","남","20대","서울특별시","양천구","신정동","치킨","16"
"20161110","목","여","30대","서울특별시","양천구","신월동","치킨","24"
"20161110","목","남","40대","서울특별시","양천구","신월동","치킨","6"
"20161110","목","여","10대","서울특별시","양천구","신정동","치킨","5"
"20161110","목","남","30대","서울특별시","양천구","신월동","치킨","16"
"20161110","목","여","40대","서울특별시","양천구","신월동","치킨","23"
"20161110","목","남","10대","서울특별시","양천구","신정동","치킨","9"
"20161110","목","여","50대","서울특별시","양천구","신정동","치킨","18"
"20161110","목","여","60대이상","서울특별시","양천구","신정동","치킨","5"
"20161110","목","남","40대","서울특별시","양천구","목동","치킨","5"
"20161110","목","여","30대","서울특별시","양천구","목동","치킨","6"
"20161110","목","여","20대","서울특별시","양천구","신정동","치킨","20"
"20161110","목","여","30대","서울특별시","영등포구","양평동4가","치킨","5"
"20161110","목","여","10대","서울특별시","영등포구","문래동3가","치킨","6"
"20161110","목","남","30대","서울특별시","영등포구","신길동","치킨","10"
"20161110","목","여","10대","서울특별시","영등포구","여의도동","치킨","5"
"20161110","목","여","20대","서울특별시","영등포구","영등포동1가","치킨","5"
"20161110","목","남","10대","서울특별시","영등포구","영등포동3가","치킨","5"
"20161110","목","여","40대","서울특별시","영등포구","당산동2가","치킨","5"
"20161110","목","여","30대","서울특별시","영등포구","영등포동8가","치킨","5"
"20161110","목","여","40대","서울특별시","영등포구","신길동","치킨","9"
"20161110","목","남","40대","서울특별시","영등포구","양평동4가","치킨","5"
"20161110","목","남","60대이상","서울특별시","영등포구","영등포동2가","치킨","5"
"20161110","목","남","20대","서울특별시","영등포구","문래동3가","치킨","12"
"20161110","목","남","20대","서울특별시","영등포구","여의도동","치킨","20"
"20161110","목","남","30대","서울특별시","영등포구","문래동2가","치킨","30"
"20161110","목","남","40대","서울특별시","영등포구","대림동","치킨","5"
"20161110","목","남","20대","서울특별시","영등포구","영등포동2가","치킨","5"
"20161110","목","남","60대이상","서울특별시","영등포구","문래동3가","치킨","6"
"20161110","목","여","40대","서울특별시","영등포구","문래동2가","치킨","51"
"20161110","목","여","30대","서울특별시","영등포구","대림동","치킨","8"
"20161110","목","남","50대","서울특별시","영등포구","문래동3가","치킨","12"
"20161110","목","남","50대","서울특별시","영등포구","여의도동","치킨","5"
"20161110","목","여","20대","서울특별시","영등포구","문래동3가","치킨","21"
"20161110","목","여","20대","서울특별시","영등포구","여의도동","치킨","19"
"20161110","목","여","60대이상","서울특별시","영등포구","영등포동2가","치킨","5"
"20161110","목","여","40대","서울특별시","영등포구","대림동","치킨","6"
"20161110","목","여","30대","서울특별시","영등포구","문래동2가","치킨","54"
"20161110","목","여","50대","서울특별시","영등포구","영등포동2가","치킨","5"
"20161110","목","여","60대이상","서울특별시","영등포구","문래동3가","치킨","5"
"20161110","목","여","60대이상","서울특별시","영등포구","여의도동","치킨","5"
"20161110","목","여","20대","서울특별시","영등포구","영등포동2가","치킨","5"
"20161110","목","남","30대","서울특별시","영등포구","대림동","치킨","5"
"20161110","목","여","50대","서울특별시","영등포구","여의도동","치킨","8"
"20161110","목","남","40대","서울특별시","영등포구","문래동2가","치킨","28"
"20161110","목","여","50대","서울특별시","영등포구","문래동3가","치킨","18"
"20161110","목","남","10대","서울특별시","영등포구","문래동3가","치킨","5"
"20161110","목","남","10대","서울특별시","영등포구","여의도동","치킨","5"
"20161110","목","여","30대","서울특별시","영등포구","신길동","치킨","8"
"20161110","목","남","30대","서울특별시","영등포구","영등포동8가","치킨","5"
"20161110","목","여","10대","서울특별시","영등포구","영등포동3가","치킨","5"
"20161110","목","남","10대","서울특별시","영등포구","영등포동2가","치킨","5"
"20161110","목","여","40대","서울특별시","영등포구","양평동4가","치킨","5"
"20161110","목","남","40대","서울특별시","영등포구","신길동","치킨","8"
"20161110","목","남","50대","서울특별시","영등포구","영등포동1가","치킨","5"
"20161110","목","여","50대","서울특별시","영등포구","신길동","치킨","8"
"20161110","목","여","10대","서울특별시","영등포구","대림동","치킨","5"
"20161110","목","여","60대이상","서울특별시","영등포구","신길동","치킨","5"
"20161110","목","여","40대","서울특별시","영등포구","영등포동1가","치킨","5"
"20161110","목","남","50대","서울특별시","영등포구","영등포동8가","치킨","5"
"20161110","목","남","10대","서울특별시","영등포구","문래동2가","치킨","11"
"20161110","목","남","30대","서울특별시","영등포구","영등포동1가","치킨","5"
"20161110","목","여","20대","서울특별시","영등포구","신길동","치킨","8"
"20161110","목","남","20대","서울특별시","영등포구","대림동","치킨","5"
"20161110","목","여","60대이상","서울특별시","영등포구","문래동2가","치킨","5"
"20161110","목","여","50대","서울특별시","영등포구","문래동2가","치킨","23"
"20161110","목","여","30대","서울특별시","영등포구","영등포동2가","치킨","12"
"20161110","목","남","40대","서울특별시","영등포구","문래동3가","치킨","16"
"20161110","목","남","40대","서울특별시","영등포구","여의도동","치킨","9"
"20161110","목","남","30대","서울특별시","영등포구","영등포동3가","치킨","7"
"20161110","목","남","30대","서울특별시","영등포구","당산동6가","치킨","5"
"20161110","목","여","30대","서울특별시","영등포구","영등포동","치킨","5"
"20161110","목","여","20대","서울특별시","영등포구","문래동2가","치킨","30"
"20161110","목","여","30대","서울특별시","영등포구","여의도동","치킨","18"
"20161110","목","남","10대","서울특별시","영등포구","신길동","치킨","9"
"20161110","목","남","40대","서울특별시","영등포구","영등포동2가","치킨","5"
"20161110","목","여","30대","서울특별시","영등포구","문래동3가","치킨","38"
"20161110","목","남","50대","서울특별시","영등포구","대림동","치킨","5"
"20161110","목","남","60대이상","서울특별시","영등포구","문래동2가","치킨","5"
"20161110","목","여","20대","서울특별시","영등포구","대림동","치킨","5"
"20161110","목","남","40대","서울특별시","영등포구","당산동6가","치킨","5"
"20161110","목","여","40대","서울특별시","영등포구","여의도동","치킨","18"
"20161110","목","남","30대","서울특별시","영등포구","영등포동2가","치킨","5"
"20161110","목","남","50대","서울특별시","영등포구","문래동2가","치킨","15"
"20161110","목","여","40대","서울특별시","영등포구","문래동3가","치킨","37"
"20161110","목","남","20대","서울특별시","영등포구","문래동2가","치킨","23"
"20161110","목","여","50대","서울특별시","영등포구","대림동","치킨","5"
"20161110","목","남","30대","서울특별시","영등포구","문래동3가","치킨","51"
"20161110","목","남","30대","서울특별시","영등포구","여의도동","치킨","31"
"20161110","목","여","40대","서울특별시","영등포구","영등포동2가","치킨","5"
"20161110","목","여","10대","서울특별시","영등포구","신길동","치킨","6"
"20161110","목","남","10대","서울특별시","영등포구","양평동4가","치킨","5"
"20161110","목","여","50대","서울특별시","영등포구","양평동4가","치킨","5"
"20161110","목","남","20대","서울특별시","영등포구","당산동2가","치킨","5"
"20161110","목","남","50대","서울특별시","영등포구","신길동","치킨","5"
"20161110","목","남","60대이상","서울특별시","영등포구","신길동","치킨","5"
"20161110","목","남","40대","서울특별시","영등포구","영등포동1가","치킨","5"
"20161110","목","여","50대","서울특별시","영등포구","영등포동8가","치킨","5"
"20161110","목","여","20대","서울특별시","영등포구","영등포동8가","치킨","5"
"20161110","목","여","10대","서울특별시","영등포구","문래동2가","치킨","11"
"20161110","목","남","20대","서울특별시","영등포구","신길동","치킨","7"
"20161110","목","여","20대","서울특별시","영등포구","양평동4가","치킨","5"
"20161110","목","여","30대","서울특별시","영등포구","영등포동1가","치킨","5"
"20161110","목","남","20대","서울특별시","용산구","한남동","치킨","6"
"20161110","목","여","10대","서울특별시","용산구","동자동","치킨","5"
"20161110","목","남","20대","서울특별시","용산구","원효로3가","치킨","5"
"20161110","목","남","40대","서울특별시","용산구","한강로2가","치킨","17"
"20161110","목","여","40대","서울특별시","용산구","용산동2가","치킨","7"
"20161110","목","여","10대","서울특별시","용산구","이촌동","치킨","5"
"20161110","목","남","10대","서울특별시","용산구","도원동","치킨","5"
"20161110","목","남","10대","서울특별시","용산구","동빙고동","치킨","5"
"20161110","목","남","50대","서울특별시","용산구","원효로3가","치킨","5"
"20161110","목","여","30대","서울특별시","용산구","한강로2가","치킨","27"
"20161110","목","남","30대","서울특별시","용산구","용산동2가","치킨","5"
"20161110","목","여","10대","서울특별시","용산구","한남동","치킨","5"
"20161110","목","남","20대","서울특별시","용산구","동자동","치킨","5"
"20161110","목","여","60대이상","서울특별시","용산구","도원동","치킨","5"
"20161110","목","여","50대","서울특별시","용산구","신계동","치킨","5"
"20161110","목","남","20대","서울특별시","용산구","이촌동","치킨","5"
"20161110","목","남","40대","서울특별시","용산구","후암동","치킨","5"
"20161110","목","남","60대이상","서울특별시","용산구","동자동","치킨","5"
"20161110","목","여","20대","서울특별시","용산구","도원동","치킨","5"
"20161110","목","여","20대","서울특별시","용산구","신계동","치킨","5"
"20161110","목","남","60대이상","서울특별시","용산구","효창동","치킨","5"
"20161110","목","남","50대","서울특별시","용산구","동자동","치킨","5"
"20161110","목","여","30대","서울특별시","용산구","후암동","치킨","6"
"20161110","목","여","20대","서울특별시","용산구","동자동","치킨","5"
"20161110","목","남","10대","서울특별시","용산구","원효로3가","치킨","5"
"20161110","목","남","60대이상","서울특별시","용산구","동빙고동","치킨","5"
"20161110","목","여","20대","서울특별시","용산구","효창동","치킨","5"
"20161110","목","남","50대","서울특별시","용산구","신계동","치킨","5"
"20161110","목","여","20대","서울특별시","용산구","이태원동","치킨","5"
"20161110","목","남","50대","서울특별시","용산구","도원동","치킨","5"
"20161110","목","여","40대","서울특별시","용산구","후암동","치킨","13"
"20161110","목","여","20대","서울특별시","용산구","이촌동","치킨","5"
"20161110","목","남","20대","서울특별시","용산구","도원동","치킨","5"
"20161110","목","여","50대","서울특별시","용산구","이촌동","치킨","5"
"20161110","목","남","20대","서울특별시","용산구","신계동","치킨","5"
"20161110","목","여","50대","서울특별시","용산구","이태원동","치킨","5"
"20161110","목","여","60대이상","서울특별시","용산구","동자동","치킨","5"
"20161110","목","남","20대","서울특별시","용산구","동빙고동","치킨","5"
"20161110","목","남","30대","서울특별시","용산구","후암동","치킨","15"
"20161110","목","여","50대","서울특별시","용산구","동자동","치킨","5"
"20161110","목","여","20대","서울특별시","용산구","한남동","치킨","5"
"20161110","목","여","20대","서울특별시","용산구","원효로3가","치킨","5"
"20161110","목","남","40대","서울특별시","용산구","용산동2가","치킨","5"
"20161110","목","남","10대","서울특별시","용산구","효창동","치킨","5"
"20161110","목","여","20대","서울특별시","용산구","청파동2가","치킨","5"
"20161110","목","남","10대","서울특별시","용산구","이촌동","치킨","5"
"20161110","목","여","40대","서울특별시","용산구","한강로2가","치킨","30"
"20161110","목","여","10대","서울특별시","용산구","동빙고동","치킨","5"
"20161110","목","여","30대","서울특별시","용산구","용산동2가","치킨","9"
"20161110","목","여","50대","서울특별시","용산구","원효로3가","치킨","5"
"20161110","목","남","30대","서울특별시","용산구","한강로2가","치킨","21"
"20161110","목","여","50대","서울특별시","용산구","한남동","치킨","5"
"20161110","목","여","20대","서울특별시","용산구","용산동2가","치킨","5"
